date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-09,TWT96U,twse,00400A,13846074,,,
2026-09-09,TWT96U,tpex,00411A,7718148,,,
2026-09-09,TWT96U,twse,00401A,2431132,,,
2026-09-09,TWT96U,tpex,006201,107290,,,
2026-09-09,TWT96U,twse,00402A,1516502,,,
2026-09-09,TWT96U,tpex,00679B,6149940,,,
2026-09-09,TWT96U,twse,00403A,85287297,,,
2026-09-09,TWT96U,tpex,00687B,4922260,,,
2026-09-09,TWT96U,twse,00404A,2628127,,,
2026-09-09,TWT96U,tpex,00694B,69179,,,
2026-09-09,TWT96U,twse,00405A,27422527,,,
2026-09-09,TWT96U,tpex,00695B,100524,,,
2026-09-09,TWT96U,twse,00406A,43995718,,,
2026-09-09,TWT96U,tpex,00696B,733859,,,
2026-09-09,TWT96U,twse,00407A,18340290,,,
2026-09-09,TWT96U,tpex,00697B,134568,,,
2026-09-09,TWT96U,twse,00408A,741858,,,
2026-09-09,TWT96U,tpex,00719B,779517,,,
2026-09-09,TWT96U,twse,00409A,18206567,,,
2026-09-09,TWT96U,tpex,00720B,1456682,,,
2026-09-09,TWT96U,twse,00410A,4671770,,,
2026-09-09,TWT96U,tpex,00722B,1028790,,,
2026-09-09,TWT96U,twse,0050,37663651,,,
2026-09-09,TWT96U,tpex,00723B,54774,,,
2026-09-09,TWT96U,twse,0051,18867,,,
2026-09-09,TWT96U,tpex,00724B,1150934,,,
2026-09-09,TWT96U,twse,0052,6559887,,,
2026-09-09,TWT96U,tpex,00725B,864475,,,
2026-09-09,TWT96U,twse,0053,19190,,,
2026-09-09,TWT96U,tpex,00726B,75785,,,
2026-09-09,TWT96U,twse,0055,145032,,,
2026-09-09,TWT96U,tpex,00727B,47817,,,
2026-09-09,TWT96U,twse,0056,12503682,,,
2026-09-09,TWT96U,tpex,00734B,32196,,,
2026-09-09,TWT96U,twse,0057,7397,,,
2026-09-09,TWT96U,tpex,00740B,430557,,,
2026-09-09,TWT96U,twse,0061,57240,,,
2026-09-09,TWT96U,tpex,00741B,35414,,,
2026-09-09,TWT96U,twse,006203,6116,,,
2026-09-09,TWT96U,tpex,00746B,120696,,,
2026-09-09,TWT96U,twse,006204,7120,,,
2026-09-09,TWT96U,tpex,00749B,35132,,,
2026-09-09,TWT96U,twse,006205,91556,,,
2026-09-09,TWT96U,tpex,00750B,35724,,,
2026-09-09,TWT96U,twse,006206,13575,,,
2026-09-09,TWT96U,tpex,00751B,1476649,,,
2026-09-09,TWT96U,twse,006207,53679,,,
