date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-10,TWT96U,twse,00400A,13292886,,,
2026-09-10,TWT96U,tpex,00411A,7451343,,,
2026-09-10,TWT96U,twse,00401A,2396335,,,
2026-09-10,TWT96U,tpex,006201,103974,,,
2026-09-10,TWT96U,twse,00402A,1492821,,,
2026-09-10,TWT96U,tpex,00679B,5962029,,,
2026-09-10,TWT96U,twse,00403A,79144807,,,
2026-09-10,TWT96U,tpex,00687B,4831011,,,
2026-09-10,TWT96U,twse,00404A,2830191,,,
2026-09-10,TWT96U,tpex,00694B,72382,,,
2026-09-10,TWT96U,twse,00405A,26391728,,,
2026-09-10,TWT96U,tpex,00695B,99952,,,
2026-09-10,TWT96U,twse,00406A,43123262,,,
2026-09-10,TWT96U,tpex,00696B,739094,,,
2026-09-10,TWT96U,twse,00407A,17517753,,,
2026-09-10,TWT96U,tpex,00697B,132926,,,
2026-09-10,TWT96U,twse,00408A,700766,,,
2026-09-10,TWT96U,tpex,00719B,764199,,,
2026-09-10,TWT96U,twse,00409A,15878477,,,
2026-09-10,TWT96U,tpex,00720B,1426527,,,
2026-09-10,TWT96U,twse,00410A,4585808,,,
2026-09-10,TWT96U,tpex,00722B,1027333,,,
2026-09-10,TWT96U,twse,0050,33724778,,,
2026-09-10,TWT96U,tpex,00723B,54729,,,
2026-09-10,TWT96U,twse,0051,17669,,,
2026-09-10,TWT96U,tpex,00724B,1153410,,,
2026-09-10,TWT96U,twse,0052,6375425,,,
2026-09-10,TWT96U,tpex,00725B,857523,,,
2026-09-10,TWT96U,twse,0053,19029,,,
2026-09-10,TWT96U,tpex,00726B,74586,,,
2026-09-10,TWT96U,twse,0055,144174,,,
2026-09-10,TWT96U,tpex,00727B,48688,,,
2026-09-10,TWT96U,twse,0056,11531112,,,
2026-09-10,TWT96U,tpex,00734B,32206,,,
2026-09-10,TWT96U,twse,0057,7528,,,
2026-09-10,TWT96U,tpex,00740B,431622,,,
2026-09-10,TWT96U,twse,0061,55051,,,
2026-09-10,TWT96U,tpex,00741B,36672,,,
2026-09-10,TWT96U,twse,006203,5846,,,
2026-09-10,TWT96U,tpex,00746B,119422,,,
2026-09-10,TWT96U,twse,006204,7115,,,
2026-09-10,TWT96U,tpex,00749B,35213,,,
2026-09-10,TWT96U,twse,006205,89072,,,
2026-09-10,TWT96U,tpex,00750B,35724,,,
2026-09-10,TWT96U,twse,006206,13509,,,
2026-09-10,TWT96U,tpex,00751B,1477758,,,
2026-09-10,TWT96U,twse,006207,55389,,,
2026-09-10,TWT96U,tpex,00754B,38202,,,
2026-09-10,TWT96U,twse,006208,879521,,,
2026-09-10,TWT96U,tpex,00755B,37204,,,
2026-09-10,TWT96U,twse,00631L,68263082,,,
2026-09-10,TWT96U,tpex,00756B,367477,,,
2026-09-10,TWT96U,twse,00632R,56711438,,,
2026-09-10,TWT96U,tpex,00758B,30310,,,
2026-09-10,TWT96U,twse,00633L,652626,,,
2026-09-10,TWT96U,tpex,00759B,30382,,,
2026-09-10,TWT96U,twse,00634R,240126,,,
2026-09-10,TWT96U,tpex,00760B,33180,,,
2026-09-10,TWT96U,twse,00635U,1326985,,,
2026-09-10,TWT96U,tpex,00761B,93549,,,
2026-09-10,TWT96U,twse,00636,121319,,,
2026-09-10,TWT96U,tpex,00764B,1893543,,,
2026-09-10,TWT96U,twse,00637L,5332693,,,
2026-09-10,TWT96U,tpex,00768B,205560,,,
2026-09-10,TWT96U,twse,00638R,60697,,,
2026-09-10,TWT96U,tpex,00772B,610427,,,
2026-09-10,TWT96U,twse,00639,200744,,,
2026-09-10,TWT96U,tpex,00773B,321150,,,
2026-09-10,TWT96U,twse,00640L,32554,,,
2026-09-10,TWT96U,tpex,00777B,34391,,,
2026-09-10,TWT96U,twse,00641R,492092,,,
2026-09-10,TWT96U,tpex,00778B,31882,,,
2026-09-10,TWT96U,twse,00642U,840133,,,
2026-09-10,TWT96U,tpex,00779B,102133,,,
2026-09-10,TWT96U,twse,00643,780600,,,
2026-09-10,TWT96U,tpex,00780B,46137,,,
2026-09-10,TWT96U,twse,00645,46482,,,
2026-09-10,TWT96U,tpex,00781B,52714,,,
2026-09-10,TWT96U,twse,00646,936154,,,
2026-09-10,TWT96U,tpex,00782B,59687,,,
2026-09-10,TWT96U,twse,00647L,15105,,,
2026-09-10,TWT96U,tpex,00785B,26300,,,
2026-09-10,TWT96U,twse,00648R,497635,,,
2026-09-10,TWT96U,tpex,00786B,15420,,,
2026-09-10,TWT96U,twse,00650L,780924,,,
2026-09-10,TWT96U,tpex,00787B,9201,,,
2026-09-10,TWT96U,twse,00651R,86132,,,
2026-09-10,TWT96U,tpex,00788B,13124,,,
2026-09-10,TWT96U,twse,00652,77153,,,
2026-09-10,TWT96U,tpex,00789B,37072,,,
2026-09-10,TWT96U,twse,00653L,0,,,
2026-09-10,TWT96U,tpex,00791B,33904,,,
2026-09-10,TWT96U,twse,00654R,15536,,,
2026-09-10,TWT96U,tpex,00792B,46236,,,
2026-09-10,TWT96U,twse,00655L,310478,,,
2026-09-10,TWT96U,tpex,00793B,18915,,,
2026-09-10,TWT96U,twse,00656R,158148,,,
2026-09-10,TWT96U,tpex,00795B,1653344,,,
2026-09-10,TWT96U,twse,00657,33677,,,
2026-09-10,TWT96U,tpex,00799B,76009,,,
2026-09-10,TWT96U,twse,00660,7733,,,
2026-09-10,TWT96U,tpex,00834B,34356,,,
2026-09-10,TWT96U,twse,00661,25710,,,
2026-09-10,TWT96U,tpex,00836B,19680,,,
2026-09-10,TWT96U,twse,00662,1002659,,,
2026-09-10,TWT96U,tpex,00840B,30284,,,
2026-09-10,TWT96U,twse,00663L,2395879,,,
2026-09-10,TWT96U,tpex,00841B,32706,,,
2026-09-10,TWT96U,twse,00664R,9108317,,,
2026-09-10,TWT96U,tpex,00842B,86667,,,
2026-09-10,TWT96U,twse,00665L,4000381,,,
2026-09-10,TWT96U,tpex,00844B,32731,,,
2026-09-10,TWT96U,twse,00666R,69727,,,
2026-09-10,TWT96U,tpex,00845B,38293,,,
2026-09-10,TWT96U,twse,00668,35328,,,
2026-09-10,TWT96U,tpex,00846B,31751,,,
2026-09-10,TWT96U,twse,00669R,266852,,,
2026-09-10,TWT96U,tpex,00847B,93756,,,
2026-09-10,TWT96U,twse,00670L,193173,,,
2026-09-10,TWT96U,tpex,00848B,90572,,,
2026-09-10,TWT96U,twse,00671R,1406067,,,
2026-09-10,TWT96U,tpex,00849B,90521,,,
2026-09-10,TWT96U,twse,00673R,7340495,,,
2026-09-10,TWT96U,tpex,00853B,317281,,,
2026-09-10,TWT96U,twse,00674R,69060,,,
2026-09-10,TWT96U,tpex,00856B,9664,,,
2026-09-10,TWT96U,twse,00675L,508206,,,
2026-09-10,TWT96U,tpex,00857B,334525,,,
2026-09-10,TWT96U,twse,00676R,2756002,,,
2026-09-10,TWT96U,tpex,00858,109519,,,
2026-09-10,TWT96U,twse,00678,125109,,,
2026-09-10,TWT96U,tpex,00859B,808852,,,
2026-09-10,TWT96U,twse,00680L,3351216,,,
2026-09-10,TWT96U,tpex,00860B,34568,,,
2026-09-10,TWT96U,twse,00681R,46360,,,
2026-09-10,TWT96U,tpex,00862B,100671,,,
2026-09-10,TWT96U,twse,00682U,1199,,,
2026-09-10,TWT96U,tpex,00863B,106119,,,
2026-09-10,TWT96U,twse,00683L,25380,,,
2026-09-10,TWT96U,tpex,00864B,374162,,,
2026-09-10,TWT96U,twse,00684R,8319,,,
2026-09-10,TWT96U,tpex,00867B,17574,,,
2026-09-10,TWT96U,twse,00685L,82717656,,,
2026-09-10,TWT96U,tpex,00870B,5727,,,
2026-09-10,TWT96U,twse,00686R,3636655,,,
2026-09-10,TWT96U,tpex,00877,1106578,,,
2026-09-10,TWT96U,twse,00688L,1347772,,,
2026-09-10,TWT96U,tpex,00884B,88687,,,
2026-09-10,TWT96U,twse,00689R,59750,,,
2026-09-10,TWT96U,tpex,00886,7587,,,
2026-09-10,TWT96U,twse,00690,121764,,,
2026-09-10,TWT96U,tpex,00887,1981181,,,
