date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-18,TWT96U,twse,00400A,16156726,,,
2026-08-18,TWT96U,tpex,006201,119272,,,
2026-08-18,TWT96U,twse,00401A,2499921,,,
2026-08-18,TWT96U,tpex,00679B,6874647,,,
2026-08-18,TWT96U,twse,00402A,2056176,,,
2026-08-18,TWT96U,tpex,00687B,5959026,,,
2026-08-18,TWT96U,twse,00403A,106869962,,,
2026-08-18,TWT96U,tpex,00694B,60067,,,
2026-08-18,TWT96U,twse,00404A,3038169,,,
2026-08-18,TWT96U,tpex,00695B,106910,,,
2026-08-18,TWT96U,twse,00405A,34146731,,,
2026-08-18,TWT96U,tpex,00696B,740033,,,
2026-08-18,TWT96U,twse,00406A,21323962,,,
2026-08-18,TWT96U,tpex,00697B,125110,,,
2026-08-18,TWT96U,twse,00407A,25369570,,,
2026-08-18,TWT96U,tpex,00719B,949973,,,
2026-08-18,TWT96U,twse,00408A,2340717,,,
2026-08-18,TWT96U,tpex,00720B,2011593,,,
2026-08-18,TWT96U,twse,00410A,7425775,,,
2026-08-18,TWT96U,tpex,00722B,1000622,,,
2026-08-18,TWT96U,twse,0050,49498604,,,
2026-08-18,TWT96U,tpex,00723B,63262,,,
2026-08-18,TWT96U,twse,0051,26477,,,
2026-08-18,TWT96U,tpex,00724B,1155461,,,
2026-08-18,TWT96U,twse,0052,8584785,,,
2026-08-18,TWT96U,tpex,00725B,1692871,,,
2026-08-18,TWT96U,twse,0053,17579,,,
2026-08-18,TWT96U,tpex,00726B,85625,,,
2026-08-18,TWT96U,twse,0055,119994,,,
2026-08-18,TWT96U,tpex,00727B,38348,,,
2026-08-18,TWT96U,twse,0056,19113604,,,
2026-08-18,TWT96U,tpex,00734B,35318,,,
2026-08-18,TWT96U,twse,0057,7844,,,
2026-08-18,TWT96U,tpex,00740B,549059,,,
2026-08-18,TWT96U,twse,0061,76203,,,
2026-08-18,TWT96U,tpex,00741B,48461,,,
2026-08-18,TWT96U,twse,006203,8424,,,
2026-08-18,TWT96U,tpex,00746B,194648,,,
2026-08-18,TWT96U,twse,006204,7779,,,
2026-08-18,TWT96U,tpex,00749B,31237,,,
2026-08-18,TWT96U,twse,006205,167772,,,
2026-08-18,TWT96U,tpex,00750B,34145,,,
2026-08-18,TWT96U,twse,006206,19288,,,
2026-08-18,TWT96U,tpex,00751B,1570063,,,
2026-08-18,TWT96U,twse,006207,95516,,,
2026-08-18,TWT96U,tpex,00754B,41234,,,
2026-08-18,TWT96U,twse,006208,1326144,,,
2026-08-18,TWT96U,tpex,00755B,39169,,,
2026-08-18,TWT96U,twse,00631L,89444176,,,
2026-08-18,TWT96U,tpex,00756B,562838,,,
2026-08-18,TWT96U,twse,00632R,59859701,,,
2026-08-18,TWT96U,tpex,00758B,31017,,,
2026-08-18,TWT96U,twse,00633L,969182,,,
2026-08-18,TWT96U,tpex,00759B,30624,,,
2026-08-18,TWT96U,twse,00634R,272426,,,
2026-08-18,TWT96U,tpex,00760B,33369,,,
2026-08-18,TWT96U,twse,00635U,971390,,,
2026-08-18,TWT96U,tpex,00761B,132435,,,
2026-08-18,TWT96U,twse,00636,195439,,,
2026-08-18,TWT96U,tpex,00764B,1929516,,,
2026-08-18,TWT96U,twse,00637L,7532457,,,
2026-08-18,TWT96U,tpex,00768B,211862,,,
2026-08-18,TWT96U,twse,00638R,88511,,,
2026-08-18,TWT96U,tpex,00772B,709330,,,
2026-08-18,TWT96U,twse,00639,274352,,,
2026-08-18,TWT96U,tpex,00773B,275044,,,
2026-08-18,TWT96U,twse,00640L,44396,,,
2026-08-18,TWT96U,tpex,00777B,33889,,,
2026-08-18,TWT96U,twse,00641R,507698,,,
2026-08-18,TWT96U,tpex,00778B,33017,,,
2026-08-18,TWT96U,twse,00642U,1341570,,,
2026-08-18,TWT96U,tpex,00779B,121839,,,
2026-08-18,TWT96U,twse,00643,855937,,,
2026-08-18,TWT96U,tpex,00780B,433793,,,
2026-08-18,TWT96U,twse,00645,50643,,,
2026-08-18,TWT96U,tpex,00781B,57301,,,
2026-08-18,TWT96U,twse,00646,954165,,,
2026-08-18,TWT96U,tpex,00782B,61623,,,
2026-08-18,TWT96U,twse,00647L,14228,,,
2026-08-18,TWT96U,tpex,00785B,1490507,,,
2026-08-18,TWT96U,twse,00648R,489415,,,
2026-08-18,TWT96U,tpex,00786B,18969,,,
2026-08-18,TWT96U,twse,00650L,1419860,,,
2026-08-18,TWT96U,tpex,00787B,9842,,,
2026-08-18,TWT96U,twse,00651R,116063,,,
2026-08-18,TWT96U,tpex,00788B,14126,,,
2026-08-18,TWT96U,twse,00652,98841,,,
2026-08-18,TWT96U,tpex,00789B,39399,,,
2026-08-18,TWT96U,twse,00653L,0,,,
2026-08-18,TWT96U,tpex,00791B,34923,,,
2026-08-18,TWT96U,twse,00654R,21541,,,
2026-08-18,TWT96U,tpex,00792B,54359,,,
2026-08-18,TWT96U,twse,00655L,478860,,,
2026-08-18,TWT96U,tpex,00793B,8786,,,
2026-08-18,TWT96U,twse,00656R,183131,,,
2026-08-18,TWT96U,tpex,00795B,1743621,,,
2026-08-18,TWT96U,twse,00657,51298,,,
2026-08-18,TWT96U,tpex,00799B,76496,,,
2026-08-18,TWT96U,twse,00660,4441,,,
2026-08-18,TWT96U,tpex,00834B,34145,,,
2026-08-18,TWT96U,twse,00661,42626,,,
2026-08-18,TWT96U,tpex,00836B,13553,,,
2026-08-18,TWT96U,twse,00662,1158449,,,
2026-08-18,TWT96U,tpex,00840B,30693,,,
2026-08-18,TWT96U,twse,00663L,3501213,,,
2026-08-18,TWT96U,tpex,00841B,33476,,,
2026-08-18,TWT96U,twse,00664R,10256376,,,
2026-08-18,TWT96U,tpex,00842B,93335,,,
2026-08-18,TWT96U,twse,00665L,6662735,,,
2026-08-18,TWT96U,tpex,00844B,33330,,,
2026-08-18,TWT96U,twse,00666R,70559,,,
2026-08-18,TWT96U,tpex,00845B,35153,,,
2026-08-18,TWT96U,twse,00668,30332,,,
2026-08-18,TWT96U,tpex,00846B,34396,,,
2026-08-18,TWT96U,twse,00669R,323416,,,
2026-08-18,TWT96U,tpex,00847B,90884,,,
2026-08-18,TWT96U,twse,00670L,230721,,,
2026-08-18,TWT96U,tpex,00848B,85857,,,
2026-08-18,TWT96U,twse,00671R,1778289,,,
2026-08-18,TWT96U,tpex,00849B,90060,,,
2026-08-18,TWT96U,twse,00673R,5852559,,,
2026-08-18,TWT96U,tpex,00853B,308891,,,
2026-08-18,TWT96U,twse,00674R,63543,,,
2026-08-18,TWT96U,tpex,00856B,5727,,,
2026-08-18,TWT96U,twse,00675L,750828,,,
2026-08-18,TWT96U,tpex,00857B,435799,,,
2026-08-18,TWT96U,twse,00676R,3269676,,,
2026-08-18,TWT96U,tpex,00858,135697,,,
2026-08-18,TWT96U,twse,00678,132728,,,
