date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-19,TWT96U,twse,00400A,10735321,,,
2026-09-19,TWT96U,tpex,00411A,6085154,,,
2026-09-19,TWT96U,twse,00401A,1987401,,,
2026-09-19,TWT96U,tpex,006201,60027,,,
2026-09-19,TWT96U,twse,00402A,1239215,,,
2026-09-19,TWT96U,tpex,00679B,5249643,,,
2026-09-19,TWT96U,twse,00403A,60239093,,,
2026-09-19,TWT96U,tpex,00687B,3796126,,,
2026-09-19,TWT96U,twse,00404A,3523256,,,
2026-09-19,TWT96U,tpex,00694B,76322,,,
2026-09-19,TWT96U,twse,00405A,19217766,,,
2026-09-19,TWT96U,tpex,00695B,119643,,,
2026-09-19,TWT96U,twse,00406A,51658506,,,
2026-09-19,TWT96U,tpex,00696B,580252,,,
2026-09-19,TWT96U,twse,00407A,14342010,,,
2026-09-19,TWT96U,tpex,00697B,121416,,,
2026-09-19,TWT96U,twse,00408A,538525,,,
2026-09-19,TWT96U,tpex,00719B,593415,,,
2026-09-19,TWT96U,twse,00409A,9457626,,,
2026-09-19,TWT96U,tpex,00720B,1278361,,,
2026-09-19,TWT96U,twse,00410A,2329741,,,
2026-09-19,TWT96U,tpex,00722B,990626,,,
2026-09-19,TWT96U,twse,0050,21150435,,,
2026-09-19,TWT96U,tpex,00723B,52207,,,
2026-09-19,TWT96U,twse,0051,14806,,,
2026-09-19,TWT96U,tpex,00724B,1172903,,,
2026-09-19,TWT96U,twse,0052,4402686,,,
2026-09-19,TWT96U,tpex,00725B,768410,,,
2026-09-19,TWT96U,twse,0053,25234,,,
2026-09-19,TWT96U,tpex,00726B,54607,,,
2026-09-19,TWT96U,twse,0055,163698,,,
2026-09-19,TWT96U,tpex,00727B,50705,,,
2026-09-19,TWT96U,twse,0056,8345651,,,
2026-09-19,TWT96U,tpex,00734B,36648,,,
2026-09-19,TWT96U,twse,0057,6706,,,
2026-09-19,TWT96U,tpex,00740B,464212,,,
2026-09-19,TWT96U,twse,0061,36230,,,
2026-09-19,TWT96U,tpex,00741B,35568,,,
2026-09-19,TWT96U,twse,006203,4338,,,
2026-09-19,TWT96U,tpex,00746B,123720,,,
2026-09-19,TWT96U,twse,006204,7080,,,
2026-09-19,TWT96U,tpex,00749B,35519,,,
2026-09-19,TWT96U,twse,006205,74284,,,
2026-09-19,TWT96U,tpex,00750B,34784,,,
2026-09-19,TWT96U,twse,006206,11589,,,
2026-09-19,TWT96U,tpex,00751B,1369452,,,
2026-09-19,TWT96U,twse,006207,46244,,,
2026-09-19,TWT96U,tpex,00754B,38384,,,
2026-09-19,TWT96U,twse,006208,657226,,,
2026-09-19,TWT96U,tpex,00755B,36043,,,
2026-09-19,TWT96U,twse,00631L,49826258,,,
2026-09-19,TWT96U,tpex,00756B,57647,,,
2026-09-19,TWT96U,twse,00632R,41987810,,,
2026-09-19,TWT96U,tpex,00758B,30308,,,
2026-09-19,TWT96U,twse,00633L,599638,,,
2026-09-19,TWT96U,tpex,00759B,30374,,,
2026-09-19,TWT96U,twse,00634R,175768,,,
2026-09-19,TWT96U,tpex,00760B,32347,,,
2026-09-19,TWT96U,twse,00635U,1317258,,,
2026-09-19,TWT96U,tpex,00761B,83951,,,
2026-09-19,TWT96U,twse,00636,111981,,,
2026-09-19,TWT96U,tpex,00764B,1748219,,,
2026-09-19,TWT96U,twse,00637L,4957430,,,
2026-09-19,TWT96U,tpex,00768B,163749,,,
2026-09-19,TWT96U,twse,00638R,37295,,,
2026-09-19,TWT96U,tpex,00772B,522825,,,
2026-09-19,TWT96U,twse,00639,175338,,,
2026-09-19,TWT96U,tpex,00773B,355617,,,
2026-09-19,TWT96U,twse,00640L,26393,,,
2026-09-19,TWT96U,tpex,00777B,34134,,,
2026-09-19,TWT96U,twse,00641R,402924,,,
2026-09-19,TWT96U,tpex,00778B,30508,,,
2026-09-19,TWT96U,twse,00642U,731510,,,
2026-09-19,TWT96U,tpex,00779B,98309,,,
2026-09-19,TWT96U,twse,00643,753572,,,
2026-09-19,TWT96U,tpex,00780B,43360,,,
2026-09-19,TWT96U,twse,00645,40082,,,
2026-09-19,TWT96U,tpex,00781B,53619,,,
2026-09-19,TWT96U,twse,00646,824962,,,
2026-09-19,TWT96U,tpex,00782B,64193,,,
2026-09-19,TWT96U,twse,00647L,14076,,,
2026-09-19,TWT96U,tpex,00785B,21492,,,
2026-09-19,TWT96U,twse,00648R,256052,,,
2026-09-19,TWT96U,tpex,00786B,12439,,,
2026-09-19,TWT96U,twse,00650L,580912,,,
2026-09-19,TWT96U,tpex,00787B,6317,,,
2026-09-19,TWT96U,twse,00651R,61912,,,
2026-09-19,TWT96U,tpex,00788B,9193,,,
2026-09-19,TWT96U,twse,00652,60633,,,
2026-09-19,TWT96U,tpex,00789B,35283,,,
2026-09-19,TWT96U,twse,00653L,38596,,,
2026-09-19,TWT96U,tpex,00791B,31886,,,
2026-09-19,TWT96U,twse,00654R,12113,,,
2026-09-19,TWT96U,tpex,00792B,42660,,,
2026-09-19,TWT96U,twse,00655L,260379,,,
2026-09-19,TWT96U,tpex,00795B,1500272,,,
2026-09-19,TWT96U,twse,00656R,123182,,,
2026-09-19,TWT96U,tpex,00799B,69416,,,
2026-09-19,TWT96U,twse,00657,30108,,,
2026-09-19,TWT96U,tpex,00834B,33127,,,
2026-09-19,TWT96U,twse,00660,7517,,,
2026-09-19,TWT96U,tpex,00836B,18193,,,
2026-09-19,TWT96U,twse,00661,27327,,,
2026-09-19,TWT96U,tpex,00840B,30152,,,
2026-09-19,TWT96U,twse,00662,826512,,,
2026-09-19,TWT96U,tpex,00841B,30145,,,
2026-09-19,TWT96U,twse,00663L,1683561,,,
2026-09-19,TWT96U,tpex,00842B,89726,,,
2026-09-19,TWT96U,twse,00664R,6807112,,,
2026-09-19,TWT96U,tpex,00844B,28652,,,
2026-09-19,TWT96U,twse,00665L,3048158,,,
2026-09-19,TWT96U,tpex,00845B,38240,,,
2026-09-19,TWT96U,twse,00666R,64436,,,
2026-09-19,TWT96U,tpex,00846B,31071,,,
2026-09-19,TWT96U,twse,00668,35561,,,
2026-09-19,TWT96U,tpex,00848B,95575,,,
2026-09-19,TWT96U,twse,00669R,199631,,,
2026-09-19,TWT96U,tpex,00849B,98499,,,
2026-09-19,TWT96U,twse,00670L,164134,,,
2026-09-19,TWT96U,tpex,00853B,309472,,,
2026-09-19,TWT96U,twse,00671R,1030819,,,
2026-09-19,TWT96U,tpex,00856B,6669,,,
