date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-25,TWT96U,twse,00400A,14632284,,,
2026-08-25,TWT96U,tpex,006201,114386,,,
2026-08-25,TWT96U,twse,00401A,2575404,,,
2026-08-25,TWT96U,tpex,00679B,6943452,,,
2026-08-25,TWT96U,twse,00402A,1902591,,,
2026-08-25,TWT96U,tpex,00687B,6057695,,,
2026-08-25,TWT96U,twse,00403A,101751378,,,
2026-08-25,TWT96U,tpex,00694B,63171,,,
2026-08-25,TWT96U,twse,00404A,2763768,,,
2026-08-25,TWT96U,tpex,00695B,104164,,,
2026-08-25,TWT96U,twse,00405A,31263434,,,
2026-08-25,TWT96U,tpex,00696B,695685,,,
2026-08-25,TWT96U,twse,00406A,30018567,,,
2026-08-25,TWT96U,tpex,00697B,127091,,,
2026-08-25,TWT96U,twse,00407A,20892384,,,
2026-08-25,TWT96U,tpex,00719B,904372,,,
2026-08-25,TWT96U,twse,00408A,2015891,,,
2026-08-25,TWT96U,tpex,00720B,1917946,,,
2026-08-25,TWT96U,twse,00410A,5517823,,,
2026-08-25,TWT96U,tpex,00722B,1031046,,,
2026-08-25,TWT96U,twse,0050,48214920,,,
2026-08-25,TWT96U,tpex,00723B,54440,,,
2026-08-25,TWT96U,twse,0051,23874,,,
2026-08-25,TWT96U,tpex,00724B,1163336,,,
2026-08-25,TWT96U,twse,0052,8046526,,,
2026-08-25,TWT96U,tpex,00725B,1247377,,,
2026-08-25,TWT96U,twse,0053,18852,,,
2026-08-25,TWT96U,tpex,00726B,82581,,,
2026-08-25,TWT96U,twse,0055,112818,,,
2026-08-25,TWT96U,tpex,00727B,46158,,,
2026-08-25,TWT96U,twse,0056,17480664,,,
2026-08-25,TWT96U,tpex,00734B,30879,,,
2026-08-25,TWT96U,twse,0057,8681,,,
2026-08-25,TWT96U,tpex,00740B,477220,,,
2026-08-25,TWT96U,twse,0061,71514,,,
2026-08-25,TWT96U,tpex,00741B,46080,,,
2026-08-25,TWT96U,twse,006203,7737,,,
2026-08-25,TWT96U,tpex,00746B,158063,,,
2026-08-25,TWT96U,twse,006204,6953,,,
2026-08-25,TWT96U,tpex,00749B,34317,,,
2026-08-25,TWT96U,twse,006205,163178,,,
2026-08-25,TWT96U,tpex,00750B,33856,,,
2026-08-25,TWT96U,twse,006206,19705,,,
2026-08-25,TWT96U,tpex,00751B,1511972,,,
2026-08-25,TWT96U,twse,006207,87326,,,
2026-08-25,TWT96U,tpex,00754B,40010,,,
2026-08-25,TWT96U,twse,006208,1212454,,,
