date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-20,TWT96U,twse,00400A,10898354,,,
2026-09-20,TWT96U,tpex,00411A,7249356,,,
2026-09-20,TWT96U,twse,00401A,1971357,,,
2026-09-20,TWT96U,tpex,006201,60095,,,
2026-09-20,TWT96U,twse,00402A,1246574,,,
2026-09-20,TWT96U,tpex,00679B,5184418,,,
2026-09-20,TWT96U,twse,00403A,61882184,,,
2026-09-20,TWT96U,tpex,00687B,3817075,,,
2026-09-20,TWT96U,twse,00404A,3611309,,,
2026-09-20,TWT96U,tpex,00694B,88380,,,
2026-09-20,TWT96U,twse,00405A,19645520,,,
2026-09-20,TWT96U,tpex,00695B,122859,,,
2026-09-20,TWT96U,twse,00406A,53286312,,,
2026-09-20,TWT96U,tpex,00696B,593694,,,
2026-09-20,TWT96U,twse,00407A,14511522,,,
2026-09-20,TWT96U,tpex,00697B,121799,,,
2026-09-20,TWT96U,twse,00408A,544130,,,
2026-09-20,TWT96U,tpex,00719B,605894,,,
2026-09-20,TWT96U,twse,00409A,9241989,,,
2026-09-20,TWT96U,tpex,00720B,1286791,,,
2026-09-20,TWT96U,twse,00410A,2296179,,,
2026-09-20,TWT96U,tpex,00722B,996876,,,
2026-09-20,TWT96U,twse,0050,21324007,,,
2026-09-20,TWT96U,tpex,00723B,51083,,,
2026-09-20,TWT96U,twse,0051,14890,,,
2026-09-20,TWT96U,tpex,00724B,1166997,,,
2026-09-20,TWT96U,twse,0052,4324025,,,
2026-09-20,TWT96U,tpex,00725B,764316,,,
2026-09-20,TWT96U,twse,0053,25929,,,
2026-09-20,TWT96U,tpex,00726B,56624,,,
2026-09-20,TWT96U,twse,0055,180288,,,
2026-09-20,TWT96U,tpex,00727B,50922,,,
2026-09-20,TWT96U,twse,0056,8388697,,,
2026-09-20,TWT96U,tpex,00734B,39897,,,
2026-09-20,TWT96U,twse,0057,6811,,,
2026-09-20,TWT96U,tpex,00740B,483477,,,
2026-09-20,TWT96U,twse,0061,34977,,,
2026-09-20,TWT96U,tpex,00741B,35567,,,
2026-09-20,TWT96U,twse,006203,4525,,,
2026-09-20,TWT96U,tpex,00746B,116523,,,
2026-09-20,TWT96U,twse,006204,7269,,,
2026-09-20,TWT96U,tpex,00749B,35739,,,
2026-09-20,TWT96U,twse,006205,72122,,,
