date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-31,TWT96U,twse,00400A,13836606,,,
2026-08-31,TWT96U,tpex,00411A,12256712,,,
2026-08-31,TWT96U,twse,00401A,2558575,,,
2026-08-31,TWT96U,tpex,006201,110840,,,
2026-08-31,TWT96U,twse,00402A,1605392,,,
2026-08-31,TWT96U,tpex,00679B,6405020,,,
2026-08-31,TWT96U,twse,00403A,88394063,,,
2026-08-31,TWT96U,tpex,00687B,5296045,,,
2026-08-31,TWT96U,twse,00404A,2414426,,,
2026-08-31,TWT96U,tpex,00694B,60534,,,
2026-08-31,TWT96U,twse,00405A,28056374,,,
2026-08-31,TWT96U,tpex,00695B,110579,,,
2026-08-31,TWT96U,twse,00406A,34972370,,,
2026-08-31,TWT96U,tpex,00696B,698008,,,
2026-08-31,TWT96U,twse,00407A,18155690,,,
2026-08-31,TWT96U,tpex,00697B,139583,,,
2026-08-31,TWT96U,twse,00408A,1022344,,,
2026-08-31,TWT96U,tpex,00719B,845019,,,
2026-08-31,TWT96U,twse,00410A,5041016,,,
2026-08-31,TWT96U,tpex,00720B,1687823,,,
2026-08-31,TWT96U,twse,0050,41612744,,,
2026-08-31,TWT96U,tpex,00722B,1027351,,,
2026-08-31,TWT96U,twse,0051,19907,,,
2026-08-31,TWT96U,tpex,00723B,55061,,,
2026-08-31,TWT96U,twse,0052,7146656,,,
2026-08-31,TWT96U,tpex,00724B,1167277,,,
2026-08-31,TWT96U,twse,0053,18637,,,
2026-08-31,TWT96U,tpex,00725B,1121761,,,
2026-08-31,TWT96U,twse,0055,114690,,,
2026-08-31,TWT96U,tpex,00726B,80708,,,
2026-08-31,TWT96U,twse,0056,14646803,,,
2026-08-31,TWT96U,tpex,00727B,47147,,,
2026-08-31,TWT96U,twse,0057,7977,,,
2026-08-31,TWT96U,tpex,00734B,38153,,,
2026-08-31,TWT96U,twse,0061,66372,,,
2026-08-31,TWT96U,tpex,00740B,466226,,,
2026-08-31,TWT96U,twse,006203,7044,,,
2026-08-31,TWT96U,tpex,00741B,41680,,,
2026-08-31,TWT96U,twse,006204,8181,,,
2026-08-31,TWT96U,tpex,00746B,132203,,,
