date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-27,TWT96U,twse,00400A,10803133,,,
2026-09-27,TWT96U,tpex,00411A,7139175,,,
2026-09-27,TWT96U,twse,00401A,1835580,,,
2026-09-27,TWT96U,tpex,006201,51787,,,
2026-09-27,TWT96U,twse,00402A,1864838,,,
2026-09-27,TWT96U,tpex,00679B,5239404,,,
2026-09-27,TWT96U,twse,00403A,68147737,,,
2026-09-27,TWT96U,tpex,00687B,3966087,,,
2026-09-27,TWT96U,twse,00404A,3783995,,,
2026-09-27,TWT96U,tpex,00694B,109062,,,
2026-09-27,TWT96U,twse,00405A,21558763,,,
2026-09-27,TWT96U,tpex,00695B,119533,,,
2026-09-27,TWT96U,twse,00406A,60751455,,,
2026-09-27,TWT96U,tpex,00696B,626439,,,
2026-09-27,TWT96U,twse,00407A,14630255,,,
2026-09-27,TWT96U,tpex,00697B,129850,,,
2026-09-27,TWT96U,twse,00408A,501044,,,
2026-09-27,TWT96U,tpex,00719B,652141,,,
2026-09-27,TWT96U,twse,00409A,12081001,,,
2026-09-27,TWT96U,tpex,00720B,1275200,,,
2026-09-27,TWT96U,twse,00410A,2161362,,,
2026-09-27,TWT96U,tpex,00722B,1024192,,,
2026-09-27,TWT96U,twse,0050,21590423,,,
2026-09-27,TWT96U,tpex,00723B,51601,,,
2026-09-27,TWT96U,twse,0051,14311,,,
2026-09-27,TWT96U,tpex,00724B,1170913,,,
2026-09-27,TWT96U,twse,0052,4220400,,,
2026-09-27,TWT96U,tpex,00725B,773003,,,
2026-09-27,TWT96U,twse,0053,28793,,,
2026-09-27,TWT96U,tpex,00726B,59965,,,
2026-09-27,TWT96U,twse,0055,207178,,,
2026-09-27,TWT96U,tpex,00727B,52636,,,
2026-09-27,TWT96U,twse,0056,7749078,,,
2026-09-27,TWT96U,tpex,00734B,41125,,,
2026-09-27,TWT96U,twse,0057,6998,,,
2026-09-27,TWT96U,tpex,00740B,516489,,,
2026-09-27,TWT96U,twse,0061,26866,,,
2026-09-27,TWT96U,tpex,00741B,36265,,,
2026-09-27,TWT96U,twse,006203,4705,,,
2026-09-27,TWT96U,tpex,00746B,134279,,,
2026-09-27,TWT96U,twse,006204,7005,,,
2026-09-27,TWT96U,tpex,00749B,36237,,,
2026-09-27,TWT96U,twse,006205,57157,,,
2026-09-27,TWT96U,tpex,00750B,34715,,,
