date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-15,TWT96U,twse,00400A,15936657,,,
2026-08-15,TWT96U,tpex,006201,120202,,,
2026-08-15,TWT96U,twse,00401A,2426303,,,
2026-08-15,TWT96U,tpex,00679B,6732688,,,
2026-08-15,TWT96U,twse,00402A,2019406,,,
2026-08-15,TWT96U,tpex,00687B,6040216,,,
2026-08-15,TWT96U,twse,00403A,104681608,,,
2026-08-15,TWT96U,tpex,00694B,60524,,,
2026-08-15,TWT96U,twse,00404A,2987501,,,
2026-08-15,TWT96U,tpex,00695B,96071,,,
2026-08-15,TWT96U,twse,00405A,33594819,,,
2026-08-15,TWT96U,tpex,00696B,753302,,,
2026-08-15,TWT96U,twse,00406A,20798891,,,
2026-08-15,TWT96U,tpex,00697B,120983,,,
2026-08-15,TWT96U,twse,00407A,25289383,,,
2026-08-15,TWT96U,tpex,00719B,935140,,,
2026-08-15,TWT96U,twse,00408A,2501916,,,
2026-08-15,TWT96U,tpex,00720B,1992753,,,
2026-08-15,TWT96U,twse,00410A,8678550,,,
2026-08-15,TWT96U,tpex,00722B,980449,,,
2026-08-15,TWT96U,twse,0050,49657457,,,
2026-08-15,TWT96U,tpex,00723B,66240,,,
2026-08-15,TWT96U,twse,0051,26805,,,
2026-08-15,TWT96U,tpex,00724B,1158080,,,
2026-08-15,TWT96U,twse,0052,8692105,,,
2026-08-15,TWT96U,tpex,00725B,1708326,,,
2026-08-15,TWT96U,twse,0053,17380,,,
2026-08-15,TWT96U,tpex,00726B,85602,,,
2026-08-15,TWT96U,twse,0055,121597,,,
2026-08-15,TWT96U,tpex,00727B,37243,,,
2026-08-15,TWT96U,twse,0056,19272410,,,
2026-08-15,TWT96U,tpex,00734B,39736,,,
2026-08-15,TWT96U,twse,0057,8149,,,
2026-08-15,TWT96U,tpex,00740B,560053,,,
2026-08-15,TWT96U,twse,0061,79229,,,
2026-08-15,TWT96U,tpex,00741B,47714,,,
2026-08-15,TWT96U,twse,006203,8604,,,
2026-08-15,TWT96U,tpex,00746B,199069,,,
2026-08-15,TWT96U,twse,006204,7350,,,
2026-08-15,TWT96U,tpex,00749B,30977,,,
2026-08-15,TWT96U,twse,006205,179738,,,
2026-08-15,TWT96U,tpex,00750B,34355,,,
2026-08-15,TWT96U,twse,006206,19524,,,
2026-08-15,TWT96U,tpex,00751B,1540905,,,
2026-08-15,TWT96U,twse,006207,99861,,,
2026-08-15,TWT96U,tpex,00754B,40739,,,
2026-08-15,TWT96U,twse,006208,1349420,,,
2026-08-15,TWT96U,tpex,00755B,37692,,,
2026-08-15,TWT96U,twse,00631L,91151590,,,
2026-08-15,TWT96U,tpex,00756B,560288,,,
2026-08-15,TWT96U,twse,00632R,59683645,,,
2026-08-15,TWT96U,tpex,00758B,30921,,,
2026-08-15,TWT96U,twse,00633L,1088461,,,
2026-08-15,TWT96U,tpex,00759B,30554,,,
2026-08-15,TWT96U,twse,00634R,262130,,,
2026-08-15,TWT96U,tpex,00760B,33230,,,
2026-08-15,TWT96U,twse,00635U,980924,,,
2026-08-15,TWT96U,tpex,00761B,139508,,,
2026-08-15,TWT96U,twse,00636,195420,,,
2026-08-15,TWT96U,tpex,00764B,1930336,,,
2026-08-15,TWT96U,twse,00637L,7987011,,,
2026-08-15,TWT96U,tpex,00768B,213458,,,
2026-08-15,TWT96U,twse,00638R,90921,,,
2026-08-15,TWT96U,tpex,00772B,697945,,,
2026-08-15,TWT96U,twse,00639,285868,,,
2026-08-15,TWT96U,tpex,00773B,267888,,,
2026-08-15,TWT96U,twse,00640L,46653,,,
2026-08-15,TWT96U,tpex,00777B,33676,,,
2026-08-15,TWT96U,twse,00641R,498634,,,
2026-08-15,TWT96U,tpex,00778B,33137,,,
2026-08-15,TWT96U,twse,00642U,1358109,,,
2026-08-15,TWT96U,tpex,00779B,123699,,,
2026-08-15,TWT96U,twse,00643,859537,,,
2026-08-15,TWT96U,tpex,00780B,428746,,,
2026-08-15,TWT96U,twse,00645,50499,,,
2026-08-15,TWT96U,tpex,00781B,55674,,,
2026-08-15,TWT96U,twse,00646,910166,,,
2026-08-15,TWT96U,tpex,00782B,61515,,,
2026-08-15,TWT96U,twse,00647L,13259,,,
2026-08-15,TWT96U,tpex,00785B,1489932,,,
2026-08-15,TWT96U,twse,00648R,485170,,,
2026-08-15,TWT96U,tpex,00786B,23268,,,
2026-08-15,TWT96U,twse,00650L,1483571,,,
2026-08-15,TWT96U,tpex,00787B,10016,,,
2026-08-15,TWT96U,twse,00651R,118912,,,
2026-08-15,TWT96U,tpex,00788B,14223,,,
2026-08-15,TWT96U,twse,00652,105932,,,
2026-08-15,TWT96U,tpex,00789B,38456,,,
2026-08-15,TWT96U,twse,00653L,0,,,
2026-08-15,TWT96U,tpex,00791B,34856,,,
2026-08-15,TWT96U,twse,00654R,22771,,,
2026-08-15,TWT96U,tpex,00792B,55045,,,
2026-08-15,TWT96U,twse,00655L,534787,,,
2026-08-15,TWT96U,tpex,00793B,9969,,,
2026-08-15,TWT96U,twse,00656R,189438,,,
2026-08-15,TWT96U,tpex,00795B,1728863,,,
2026-08-15,TWT96U,twse,00657,52652,,,
2026-08-15,TWT96U,tpex,00799B,74484,,,
2026-08-15,TWT96U,twse,00660,3685,,,
2026-08-15,TWT96U,tpex,00834B,32852,,,
2026-08-15,TWT96U,twse,00661,42559,,,
2026-08-15,TWT96U,tpex,00836B,11762,,,
2026-08-15,TWT96U,twse,00662,1148458,,,
2026-08-15,TWT96U,tpex,00840B,30689,,,
2026-08-15,TWT96U,twse,00663L,3678499,,,
2026-08-15,TWT96U,tpex,00841B,33445,,,
2026-08-15,TWT96U,twse,00664R,10177098,,,
2026-08-15,TWT96U,tpex,00842B,86308,,,
2026-08-15,TWT96U,twse,00665L,6917738,,,
2026-08-15,TWT96U,tpex,00844B,32188,,,
2026-08-15,TWT96U,twse,00666R,65568,,,
2026-08-15,TWT96U,tpex,00845B,34751,,,
2026-08-15,TWT96U,twse,00668,31556,,,
2026-08-15,TWT96U,tpex,00846B,34088,,,
2026-08-15,TWT96U,twse,00669R,329624,,,
2026-08-15,TWT96U,tpex,00847B,89589,,,
2026-08-15,TWT96U,twse,00670L,229604,,,
