date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-04,TWT96U,twse,00400A,13884147,,,
2026-09-04,TWT96U,tpex,00411A,9236948,,,
2026-09-04,TWT96U,twse,00401A,2631218,,,
2026-09-04,TWT96U,tpex,006201,106261,,,
2026-09-04,TWT96U,twse,00402A,1572329,,,
2026-09-04,TWT96U,tpex,00679B,6230227,,,
2026-09-04,TWT96U,twse,00403A,85964682,,,
2026-09-04,TWT96U,tpex,00687B,4990442,,,
2026-09-04,TWT96U,twse,00404A,2372481,,,
2026-09-04,TWT96U,tpex,00694B,64572,,,
2026-09-04,TWT96U,twse,00405A,27921118,,,
2026-09-04,TWT96U,tpex,00695B,101383,,,
2026-09-04,TWT96U,twse,00406A,42593758,,,
2026-09-04,TWT96U,tpex,00696B,717580,,,
2026-09-04,TWT96U,twse,00407A,18450012,,,
2026-09-04,TWT96U,tpex,00697B,144402,,,
2026-09-04,TWT96U,twse,00408A,763824,,,
2026-09-04,TWT96U,tpex,00719B,786799,,,
2026-09-04,TWT96U,twse,00409A,32834809,,,
2026-09-04,TWT96U,tpex,00720B,1486457,,,
2026-09-04,TWT96U,twse,00410A,4841834,,,
2026-09-04,TWT96U,tpex,00722B,1028021,,,
2026-09-04,TWT96U,twse,0050,38317021,,,
2026-09-04,TWT96U,tpex,00723B,55049,,,
2026-09-04,TWT96U,twse,0051,18939,,,
2026-09-04,TWT96U,tpex,00724B,1144982,,,
2026-09-04,TWT96U,twse,0052,6710118,,,
2026-09-04,TWT96U,tpex,00725B,926269,,,
2026-09-04,TWT96U,twse,0053,19014,,,
2026-09-04,TWT96U,tpex,00726B,78233,,,
2026-09-04,TWT96U,twse,0055,117594,,,
2026-09-04,TWT96U,tpex,00727B,47885,,,
2026-09-04,TWT96U,twse,0056,12943042,,,
2026-09-04,TWT96U,tpex,00734B,30321,,,
2026-09-04,TWT96U,twse,0057,7167,,,
2026-09-04,TWT96U,tpex,00740B,419881,,,
2026-09-04,TWT96U,twse,0061,60351,,,
2026-09-04,TWT96U,tpex,00741B,38917,,,
2026-09-04,TWT96U,twse,006203,6477,,,
2026-09-04,TWT96U,tpex,00746B,126071,,,
2026-09-04,TWT96U,twse,006204,6731,,,
2026-09-04,TWT96U,tpex,00749B,34886,,,
2026-09-04,TWT96U,twse,006205,89364,,,
2026-09-04,TWT96U,tpex,00750B,34337,,,
2026-09-04,TWT96U,twse,006206,13416,,,
2026-09-04,TWT96U,tpex,00751B,1460521,,,
2026-09-04,TWT96U,twse,006207,55356,,,
2026-09-04,TWT96U,tpex,00754B,39909,,,
2026-09-04,TWT96U,twse,006208,935135,,,
2026-09-04,TWT96U,tpex,00755B,37799,,,
2026-09-04,TWT96U,twse,00631L,71957422,,,
2026-09-04,TWT96U,tpex,00756B,366766,,,
2026-09-04,TWT96U,twse,00632R,59013114,,,
2026-09-04,TWT96U,tpex,00758B,30319,,,
2026-09-04,TWT96U,twse,00633L,703064,,,
2026-09-04,TWT96U,tpex,00759B,30702,,,
2026-09-04,TWT96U,twse,00634R,246641,,,
2026-09-04,TWT96U,tpex,00760B,33085,,,
2026-09-04,TWT96U,twse,00635U,1304018,,,
2026-09-04,TWT96U,tpex,00761B,94147,,,
2026-09-04,TWT96U,twse,00636,143099,,,
2026-09-04,TWT96U,tpex,00764B,1867499,,,
2026-09-04,TWT96U,twse,00637L,5698709,,,
2026-09-04,TWT96U,tpex,00768B,222207,,,
2026-09-04,TWT96U,twse,00638R,68790,,,
2026-09-04,TWT96U,tpex,00772B,615731,,,
2026-09-04,TWT96U,twse,00639,211843,,,
2026-09-04,TWT96U,tpex,00773B,306675,,,
2026-09-04,TWT96U,twse,00640L,35939,,,
2026-09-04,TWT96U,tpex,00777B,34452,,,
2026-09-04,TWT96U,twse,00641R,490002,,,
2026-09-04,TWT96U,tpex,00778B,31750,,,
2026-09-04,TWT96U,twse,00642U,1062421,,,
2026-09-04,TWT96U,tpex,00779B,105442,,,
2026-09-04,TWT96U,twse,00643,780953,,,
2026-09-04,TWT96U,tpex,00780B,48345,,,
2026-09-04,TWT96U,twse,00645,44857,,,
2026-09-04,TWT96U,tpex,00781B,54775,,,
2026-09-04,TWT96U,twse,00646,917229,,,
2026-09-04,TWT96U,tpex,00782B,58633,,,
2026-09-04,TWT96U,twse,00647L,12261,,,
2026-09-04,TWT96U,tpex,00785B,25536,,,
2026-09-04,TWT96U,twse,00648R,519313,,,
2026-09-04,TWT96U,tpex,00786B,18234,,,
2026-09-04,TWT96U,twse,00650L,827430,,,
2026-09-04,TWT96U,tpex,00787B,8062,,,
2026-09-04,TWT96U,twse,00651R,90745,,,
2026-09-04,TWT96U,tpex,00788B,12708,,,
2026-09-04,TWT96U,twse,00652,82034,,,
2026-09-04,TWT96U,tpex,00789B,37468,,,
2026-09-04,TWT96U,twse,00653L,0,,,
2026-09-04,TWT96U,tpex,00791B,33922,,,
2026-09-04,TWT96U,twse,00654R,16313,,,
2026-09-04,TWT96U,tpex,00792B,50571,,,
2026-09-04,TWT96U,twse,00655L,356289,,,
2026-09-04,TWT96U,tpex,00793B,13476,,,
2026-09-04,TWT96U,twse,00656R,177442,,,
2026-09-04,TWT96U,tpex,00795B,1725607,,,
2026-09-04,TWT96U,twse,00657,31706,,,
2026-09-04,TWT96U,tpex,00799B,76428,,,
2026-09-04,TWT96U,twse,00660,7717,,,
2026-09-04,TWT96U,tpex,00834B,34257,,,
2026-09-04,TWT96U,twse,00661,28605,,,
2026-09-04,TWT96U,tpex,00836B,17132,,,
2026-09-04,TWT96U,twse,00662,1083648,,,
2026-09-04,TWT96U,tpex,00840B,30273,,,
2026-09-04,TWT96U,twse,00663L,2554212,,,
2026-09-04,TWT96U,tpex,00841B,32715,,,
2026-09-04,TWT96U,twse,00664R,9579533,,,
2026-09-04,TWT96U,tpex,00842B,88756,,,
2026-09-04,TWT96U,twse,00665L,4268081,,,
2026-09-04,TWT96U,tpex,00844B,33628,,,
2026-09-04,TWT96U,twse,00666R,76000,,,
2026-09-04,TWT96U,tpex,00845B,35259,,,
2026-09-04,TWT96U,twse,00668,35690,,,
2026-09-04,TWT96U,tpex,00846B,31627,,,
2026-09-04,TWT96U,twse,00669R,276314,,,
2026-09-04,TWT96U,tpex,00847B,100942,,,
2026-09-04,TWT96U,twse,00670L,198197,,,
2026-09-04,TWT96U,tpex,00848B,95844,,,
2026-09-04,TWT96U,twse,00671R,1534414,,,
2026-09-04,TWT96U,tpex,00849B,99970,,,
2026-09-04,TWT96U,twse,00673R,6947700,,,
2026-09-04,TWT96U,tpex,00853B,320142,,,
2026-09-04,TWT96U,twse,00674R,69124,,,
