date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-18,TWT96U,twse,00400A,10825164,,,
2026-09-18,TWT96U,tpex,00411A,6155844,,,
2026-09-18,TWT96U,twse,00401A,2071985,,,
2026-09-18,TWT96U,tpex,006201,62380,,,
2026-09-18,TWT96U,twse,00402A,1263103,,,
2026-09-18,TWT96U,tpex,00679B,5230751,,,
2026-09-18,TWT96U,twse,00403A,60375691,,,
2026-09-18,TWT96U,tpex,00687B,3836665,,,
2026-09-18,TWT96U,twse,00404A,3452110,,,
2026-09-18,TWT96U,tpex,00694B,77340,,,
2026-09-18,TWT96U,twse,00405A,19602497,,,
2026-09-18,TWT96U,tpex,00695B,119078,,,
2026-09-18,TWT96U,twse,00406A,47251521,,,
2026-09-18,TWT96U,tpex,00696B,635534,,,
2026-09-18,TWT96U,twse,00407A,14616548,,,
2026-09-18,TWT96U,tpex,00697B,118370,,,
2026-09-18,TWT96U,twse,00408A,556297,,,
2026-09-18,TWT96U,tpex,00719B,606542,,,
2026-09-18,TWT96U,twse,00409A,9949692,,,
2026-09-18,TWT96U,tpex,00720B,1286280,,,
2026-09-18,TWT96U,twse,00410A,2491044,,,
2026-09-18,TWT96U,tpex,00722B,1022373,,,
2026-09-18,TWT96U,twse,0050,21440405,,,
2026-09-18,TWT96U,tpex,00723B,51699,,,
2026-09-18,TWT96U,twse,0051,15502,,,
2026-09-18,TWT96U,tpex,00724B,1159154,,,
2026-09-18,TWT96U,twse,0052,4448050,,,
2026-09-18,TWT96U,tpex,00725B,767340,,,
2026-09-18,TWT96U,twse,0053,25073,,,
2026-09-18,TWT96U,tpex,00726B,56268,,,
2026-09-18,TWT96U,twse,0055,152331,,,
2026-09-18,TWT96U,tpex,00727B,50776,,,
2026-09-18,TWT96U,twse,0056,8302147,,,
2026-09-18,TWT96U,tpex,00734B,34171,,,
2026-09-18,TWT96U,twse,0057,6395,,,
2026-09-18,TWT96U,tpex,00740B,450588,,,
2026-09-18,TWT96U,twse,0061,38350,,,
2026-09-18,TWT96U,tpex,00741B,35540,,,
2026-09-18,TWT96U,twse,006203,4314,,,
2026-09-18,TWT96U,tpex,00746B,122121,,,
2026-09-18,TWT96U,twse,006204,7095,,,
2026-09-18,TWT96U,tpex,00749B,35511,,,
2026-09-18,TWT96U,twse,006205,74752,,,
2026-09-18,TWT96U,tpex,00750B,34784,,,
2026-09-18,TWT96U,twse,006206,11646,,,
2026-09-18,TWT96U,tpex,00751B,1361093,,,
2026-09-18,TWT96U,twse,006207,46157,,,
2026-09-18,TWT96U,tpex,00754B,38394,,,
2026-09-18,TWT96U,twse,006208,680842,,,
2026-09-18,TWT96U,tpex,00755B,36225,,,
2026-09-18,TWT96U,twse,00631L,49778089,,,
2026-09-18,TWT96U,tpex,00756B,59594,,,
2026-09-18,TWT96U,twse,00632R,42606376,,,
2026-09-18,TWT96U,tpex,00758B,30348,,,
2026-09-18,TWT96U,twse,00633L,605790,,,
