date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-11,TWT96U,twse,00400A,12553447,,,
2026-09-11,TWT96U,tpex,00411A,7471229,,,
2026-09-11,TWT96U,twse,00401A,2270894,,,
2026-09-11,TWT96U,tpex,006201,94919,,,
2026-09-11,TWT96U,twse,00402A,1467215,,,
2026-09-11,TWT96U,tpex,00679B,5517202,,,
2026-09-11,TWT96U,twse,00403A,73269068,,,
2026-09-11,TWT96U,tpex,00687B,4430952,,,
2026-09-11,TWT96U,twse,00404A,2831470,,,
2026-09-11,TWT96U,tpex,00694B,73404,,,
2026-09-11,TWT96U,twse,00405A,24799887,,,
2026-09-11,TWT96U,tpex,00695B,99410,,,
2026-09-11,TWT96U,twse,00406A,42126999,,,
2026-09-11,TWT96U,tpex,00696B,693897,,,
2026-09-11,TWT96U,twse,00407A,16537988,,,
2026-09-11,TWT96U,tpex,00697B,124247,,,
2026-09-11,TWT96U,twse,00408A,674171,,,
2026-09-11,TWT96U,tpex,00719B,695571,,,
2026-09-11,TWT96U,twse,00409A,14303501,,,
2026-09-11,TWT96U,tpex,00720B,1349483,,,
2026-09-11,TWT96U,twse,00410A,4492780,,,
2026-09-11,TWT96U,tpex,00722B,1039002,,,
2026-09-11,TWT96U,twse,0050,28722962,,,
2026-09-11,TWT96U,tpex,00723B,54684,,,
2026-09-11,TWT96U,twse,0051,16152,,,
2026-09-11,TWT96U,tpex,00724B,1157513,,,
2026-09-11,TWT96U,twse,0052,5864370,,,
2026-09-11,TWT96U,tpex,00725B,793640,,,
2026-09-11,TWT96U,twse,0053,18824,,,
2026-09-11,TWT96U,tpex,00726B,72068,,,
2026-09-11,TWT96U,twse,0055,147200,,,
2026-09-11,TWT96U,tpex,00727B,48668,,,
2026-09-11,TWT96U,twse,0056,10319783,,,
2026-09-11,TWT96U,tpex,00734B,35556,,,
2026-09-11,TWT96U,twse,0057,7349,,,
2026-09-11,TWT96U,tpex,00740B,422565,,,
2026-09-11,TWT96U,twse,0061,53290,,,
2026-09-11,TWT96U,tpex,00741B,34915,,,
2026-09-11,TWT96U,twse,006203,5302,,,
2026-09-11,TWT96U,tpex,00746B,116212,,,
2026-09-11,TWT96U,twse,006204,7372,,,
2026-09-11,TWT96U,tpex,00749B,35373,,,
2026-09-11,TWT96U,twse,006205,85693,,,
2026-09-11,TWT96U,tpex,00750B,35724,,,
2026-09-11,TWT96U,twse,006206,13131,,,
2026-09-11,TWT96U,tpex,00751B,1400837,,,
2026-09-11,TWT96U,twse,006207,52578,,,
2026-09-11,TWT96U,tpex,00754B,37590,,,
2026-09-11,TWT96U,twse,006208,792239,,,
2026-09-11,TWT96U,tpex,00755B,37237,,,
2026-09-11,TWT96U,twse,00631L,61869506,,,
2026-09-11,TWT96U,tpex,00756B,66331,,,
