date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-09,TWT96U,twse,00400A,17686984,,,
2026-08-09,TWT96U,tpex,006201,116807,,,
2026-08-09,TWT96U,twse,00401A,2274681,,,
2026-08-09,TWT96U,tpex,00679B,7972122,,,
2026-08-09,TWT96U,twse,00402A,2668627,,,
2026-08-09,TWT96U,tpex,00687B,7855821,,,
2026-08-09,TWT96U,twse,00403A,109045434,,,
2026-08-09,TWT96U,tpex,00694B,61664,,,
2026-08-09,TWT96U,twse,00404A,3488202,,,
2026-08-09,TWT96U,tpex,00695B,89437,,,
2026-08-09,TWT96U,twse,00405A,35947285,,,
2026-08-09,TWT96U,tpex,00696B,1016565,,,
2026-08-09,TWT96U,twse,00406A,20523142,,,
2026-08-09,TWT96U,tpex,00697B,127809,,,
2026-08-09,TWT96U,twse,00407A,33650231,,,
2026-08-09,TWT96U,tpex,00719B,1000915,,,
2026-08-09,TWT96U,twse,00408A,2887292,,,
2026-08-09,TWT96U,tpex,00720B,2192746,,,
2026-08-09,TWT96U,twse,00410A,13676538,,,
2026-08-09,TWT96U,tpex,00722B,989199,,,
2026-08-09,TWT96U,twse,0050,52422472,,,
2026-08-09,TWT96U,tpex,00723B,64889,,,
2026-08-09,TWT96U,twse,0051,29136,,,
2026-08-09,TWT96U,tpex,00724B,1166329,,,
2026-08-09,TWT96U,twse,0052,9292564,,,
2026-08-09,TWT96U,tpex,00725B,1849812,,,
2026-08-09,TWT96U,twse,0053,15625,,,
2026-08-09,TWT96U,tpex,00726B,85056,,,
2026-08-09,TWT96U,twse,0055,144159,,,
2026-08-09,TWT96U,tpex,00727B,37093,,,
2026-08-09,TWT96U,twse,0056,19575882,,,
2026-08-09,TWT96U,tpex,00734B,55038,,,
2026-08-09,TWT96U,twse,0057,7742,,,
2026-08-09,TWT96U,tpex,00740B,638769,,,
2026-08-09,TWT96U,twse,0061,87285,,,
2026-08-09,TWT96U,tpex,00741B,48933,,,
2026-08-09,TWT96U,twse,006203,9363,,,
2026-08-09,TWT96U,tpex,00746B,219237,,,
2026-08-09,TWT96U,twse,006204,6453,,,
2026-08-09,TWT96U,tpex,00749B,31256,,,
2026-08-09,TWT96U,twse,006205,189719,,,
2026-08-09,TWT96U,tpex,00750B,34005,,,
2026-08-09,TWT96U,twse,006206,24132,,,
2026-08-09,TWT96U,tpex,00751B,1736695,,,
