date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2023-05-10,378713,230980,0.609908,0.653736,0.282479
2023-05-11,940903,228696,0.24306,0.153042,0.146348
2023-05-12,364572,162036,0.444455,0.185144,0.14081
2023-05-15,421060,165150,0.392224,0.029852,0.088041
2023-05-16,771810,321494,0.416546,0.12753,0.154306
2023-05-17,747215,411188,0.550294,0.043776,0.185245
2023-05-18,839494,304000,0.362123,0.315789,0.142338
2023-05-19,644532,212999,0.330471,0.034413,0.165882
2023-05-22,700693,405000,0.577999,0.009877,0.226175
2023-05-23,505062,217000,0.42965,0.0,0.159932
2023-05-24,382512,121000,0.31633,0.123967,0.079649
2023-05-25,1145516,336951,0.294148,1.296924,0.0605
2023-05-26,4045014,546923,0.135209,0.207079,0.12335
2023-05-29,1893952,697000,0.368014,0.057245,0.080894
2023-05-30,887952,126482,0.142442,0.055344,0.061498
2023-05-31,1018853,523000,0.513322,0.099426,0.134139
2023-06-01,1098933,399300,0.363352,0.122715,0.084337
2023-06-02,1364360,417450,0.305968,0.210804,0.095572
2023-06-05,1950924,846323,0.433806,0.441439,0.109491
2023-06-06,8096198,889607,0.10988,0.217523,0.050538
2023-06-07,4056831,1344000,0.331293,0.544606,0.146066
2023-06-08,3656750,769570,0.210452,0.096158,0.115846
2023-06-09,4268482,1835000,0.429895,0.231433,0.109574
2023-06-12,1897716,267800,0.141117,0.342909,0.15456
2023-06-13,13112818,4414991,0.336693,0.239638,0.176947
2023-06-14,5375951,777091,0.144549,0.581202,0.024241
2023-06-15,12291821,849797,0.069135,0.300096,0.067721
2023-06-16,4035006,599342,0.148536,0.464578,0.123184
2023-06-19,2086553,646000,0.309602,0.004644,0.135036
2023-06-20,1379588,371304,0.269141,0.27802,0.160965
2023-06-21,1007451,380256,0.377444,0.483885,0.135096
2023-06-26,2052221,328300,0.159973,0.000308,0.073317
2023-06-27,1205394,250100,0.207484,0.215122,0.15052
2023-06-28,917212,341160,0.371953,0.023449,0.059532
2023-06-29,640111,156048,0.243783,0.090555,0.041636
2023-06-30,554992,206000,0.371177,0.092233,0.132289
2023-07-03,1332323,562295,0.422041,0.83602,0.103267
2023-07-04,3541813,347290,0.098054,0.204728,0.173587
2023-07-05,2309394,300719,0.130216,0.027271,0.09537
2023-07-06,1367924,468840,0.342738,0.168501,0.167335
2023-07-07,2263401,524733,0.231834,1.128688,0.101429
2023-07-10,3075819,281080,0.091384,0.3714,0.075882
2023-07-11,4703731,1877950,0.399247,0.467052,0.251773
2023-07-12,4991656,581940,0.116583,0.304155,0.162731
2023-07-13,8439866,983460,0.116526,0.329396,0.118382
2023-07-14,11063410,3543400,0.320281,0.587853,0.082529
2023-07-17,6331696,557447,0.088041,0.010451,0.120263
2023-07-18,6018319,695115,0.1155,0.166965,0.063301
2023-07-19,2422593,1277877,0.527483,0.021911,0.35256
2023-07-20,1660234,803000,0.483667,0.183064,0.225126
2023-07-21,2101325,671999,0.319798,0.111607,0.088183
2023-07-24,2843968,421297,0.148137,0.182847,0.214831
2023-07-25,2036684,658554,0.323346,0.507547,0.115347
2023-07-26,6642756,1917382,0.288643,0.72605,0.164748
2023-07-27,10761816,2143790,0.199203,0.369019,0.207439
2023-07-28,4343585,563270,0.129679,0.104746,0.311905
2023-07-31,3366187,450280,0.133766,0.011104,0.220865
2023-08-01,2315965,252414,0.108989,0.0,0.084712
2023-08-02,2323773,286681,0.123369,0.03837,0.301063
2023-08-04,3915743,427544,0.109186,0.14478,0.127397
2023-08-07,3253618,524500,0.161205,0.738322,0.099887
2023-08-08,1670512,277999,0.166415,0.043166,0.208332
2023-08-09,1344985,298000,0.221564,0.775168,0.159756
2023-08-10,2783759,577308,0.207384,0.013857,0.071231
2023-08-11,735065,222112,0.302166,0.320559,0.076591
2023-08-14,1527906,264981,0.173428,0.132104,0.103251
2023-08-15,968617,418210,0.43176,0.067813,0.128799
2023-08-16,869841,221145,0.254236,0.013566,0.076899
2023-08-17,725072,179999,0.24825,0.195412,0.095059
2023-08-18,724460,204000,0.281589,0.04902,0.113322
2023-08-21,552006,234000,0.423908,,0.125599
