date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-09-26,871624,428000,0.491037,0.070093,0.111896
2022-09-27,583206,328000,0.562408,0.329268,0.147169
2022-09-28,667394,218000,0.326644,0.018349,0.136205
2022-09-29,270546,169000,0.624663,0.0,0.21085
2022-09-30,235040,127000,0.540334,0.0,0.200517
2022-10-03,193103,128999,0.668032,0.379856,0.067443
2022-10-04,237353,88000,0.370756,0.056818,0.03547
2022-10-05,431114,180000,0.417523,0.0,0.187125
2022-10-06,227807,102000,0.447747,0.264706,0.111237
2022-10-07,355027,252000,0.709805,0.09127,0.015673
2022-10-11,481012,322000,0.669422,0.096273,0.112553
2022-10-12,210515,87000,0.413272,1.057471,0.060505
2022-10-13,567063,214100,0.377559,0.149463,0.137182
2022-10-14,249093,146000,0.586126,0.287671,0.187272
2022-10-17,314537,173000,0.550015,0.080896,0.092615
2022-10-18,262110,176001,0.671478,0.249999,0.131635
2022-10-19,134458,93001,0.691673,0.139783,0.148766
2022-10-20,211004,107001,0.507104,0.140186,0.054053
2022-10-21,199247,130000,0.652456,0.0,0.12145
2022-10-24,721449,611000,0.846907,0.435352,0.010617
2022-10-25,708520,218000,0.307684,0.940367,0.10629
2022-10-26,575362,209000,0.36325,0.095694,0.10053
2022-10-27,290057,183001,0.630914,0.207649,0.086775
2022-10-28,312059,172000,0.551178,0.005814,0.022896
2022-10-31,154024,112000,0.727159,0.071429,0.026841
2022-11-01,320315,191000,0.596288,0.282717,0.014692
2022-11-02,526003,346000,0.657791,0.254335,0.107843
2022-11-03,510306,286000,0.560448,0.0,0.076087
2022-11-04,223119,154000,0.690215,0.032468,0.062167
2022-11-07,461490,180000,0.390041,0.111111,0.02551
2022-11-08,869949,435000,0.500029,0.889655,0.018449
2022-11-09,810576,291000,0.359004,0.079038,0.049969
2022-11-10,319230,167000,0.523134,0.131737,0.127347
2022-11-11,481269,350000,0.727244,0.034286,0.104447
2022-11-14,714096,567000,0.794011,0.003527,0.074927
2022-11-15,526192,324000,0.615745,0.089506,0.107563
2022-11-16,304332,168000,0.552029,0.452381,0.074258
2022-11-17,345308,238000,0.68924,0.121849,0.091686
2022-11-18,482388,217000,0.449845,0.059931,0.075469
2022-11-21,178305,141000,0.79078,0.0,0.050205
2022-11-22,155029,113000,0.728896,0.017699,0.083317
2022-11-23,179270,142000,0.792101,0.070423,0.057136
2022-11-24,266120,193000,0.725237,0.0,0.050959
2022-11-25,688660,422000,0.612784,0.045024,0.055948
2022-11-28,589833,322000,0.545917,0.021671,0.028527
2022-11-29,1659623,845000,0.509152,0.221302,0.018957
2022-11-30,1209105,491000,0.406085,0.03666,0.049626
2022-12-01,802661,411000,0.512047,0.002433,0.141824
2022-12-02,998524,463000,0.463684,0.194384,0.079012
2022-12-05,545982,262000,0.479869,0.561073,0.06376
2022-12-06,1108905,748000,0.674539,0.006684,0.143898
2022-12-07,952237,426501,0.447894,0.381186,0.043412
2022-12-08,5559102,2824042,0.508003,0.630508,0.025087
2022-12-09,9665124,1836000,0.189961,0.330065,0.043493
2022-12-12,13923604,4436000,0.318596,0.49955,0.077076
2022-12-13,13603320,2457004,0.180618,0.115966,0.051071
2022-12-14,8373660,2074800,0.247777,0.324851,0.099763
2022-12-15,12265571,3504900,0.285751,0.928395,0.054671
2022-12-16,12340118,1342101,0.108759,0.261949,0.069742
2022-12-19,8015835,1397781,0.174377,0.368338,0.071161
2022-12-20,7257137,1242910,0.171267,0.204375,0.047048
2022-12-21,6424280,1787000,0.278163,0.664801,0.107891
2022-12-22,5381682,768121,0.142729,0.270791,0.09225
2022-12-23,3935381,620453,0.15766,0.025788,0.03886
2022-12-26,2252011,650000,0.288631,0.116615,0.124211
2022-12-27,2369947,795000,0.335451,0.181132,0.14469
2022-12-28,2609227,817000,0.31312,0.046512,0.057012
2022-12-29,2001570,769840,0.384618,0.717032,0.064617
2022-12-30,3603410,644000,0.17872,0.052795,0.108871
2023-01-03,2601615,835000,0.320954,0.516168,0.133569
2023-01-04,1801707,317301,0.176111,,0.114136
