date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2023-01-30,165366,81265,0.491425,0.024611,0.023838
2023-01-31,73139,52000,0.710975,0.0,0.014464
2023-02-01,40504,29000,0.715979,0.137931,0.0
2023-02-02,73304,44000,0.60024,0.068182,0.007333
2023-02-03,18265,16000,0.875992,0.1875,0.027375
2023-02-06,33701,25070,0.743895,0.438771,0.0
2023-02-07,561739,152910,0.272208,0.548885,0.011896
2023-02-08,435281,93180,0.214069,0.15924,0.017564
2023-02-09,172505,112020,0.649372,0.08927,0.003051
2023-02-10,141951,80000,0.563575,0.05,0.0
2023-02-13,168856,107000,0.633676,0.0,0.003383
2023-02-14,107134,53993,0.503976,0.055563,0.010776
2023-02-15,46208,29000,0.627597,0.0,0.01158
2023-02-16,89743,41000,0.45686,0.04878,0.0
2023-02-17,35603,21000,0.589838,0.190476,0.0
2023-02-20,46258,29800,0.644213,0.0,0.023785
2023-02-21,55108,29000,0.526239,0.034483,0.036963
2023-02-22,52592,38100,0.724445,0.0,0.009507
2023-02-23,30923,22000,0.711445,0.090909,0.017311
2023-02-24,65564,42000,0.640595,0.047619,0.016001
2023-03-01,93395,71031,0.760544,0.225169,0.0
2023-03-02,361478,104980,0.290419,0.0763,0.014181
2023-03-03,169443,80010,0.472194,0.062492,0.009554
2023-03-06,132041,65980,0.499693,0.0,0.004105
2023-03-07,100266,54309,0.541649,0.085621,0.042459
2023-03-08,54782,40250,0.73473,0.0,0.0
2023-03-09,57609,34017,0.590481,0.088191,0.0
2023-03-10,208055,93000,0.446997,0.010753,0.008445
2023-03-13,100199,44000,0.439126,0.0,0.015964
2023-03-14,37148,18000,0.484548,0.0,0.0
2023-03-15,83446,55000,0.659109,0.145455,0.006157
2023-03-16,84779,44000,0.518996,0.0,0.0
2023-03-17,36640,26000,0.709607,0.0,0.027579
2023-03-20,70676,30000,0.424472,0.1,0.0
2023-03-21,39494,24000,0.607687,0.0,0.0
2023-03-22,69475,48000,0.690896,0.020833,0.0
2023-03-23,55937,32003,0.572126,0.218729,0.009463
2023-03-24,91920,62000,0.6745,0.0,0.011527
2023-03-27,93529,50500,0.539939,0.0,0.005594
2023-03-28,41088,32000,0.778816,0.03125,0.0
2023-03-29,47461,30000,0.632098,0.233333,0.0
2023-03-30,59205,50000,0.844523,0.0,0.0
2023-03-31,57150,36000,0.629921,0.111111,0.017498
2023-04-06,34432,29005,0.842385,0.0,0.0
2023-04-07,52816,27000,0.511209,0.677815,0.0
2023-04-10,550055,292697,0.532123,0.81651,0.012307
2023-04-11,555104,143579,0.258652,0.146957,0.007434
2023-04-12,152051,58000,0.381451,0.275862,0.019401
2023-04-13,276764,103950,0.375591,0.00962,0.006466
2023-04-14,142252,79000,0.555352,0.443038,0.011612
2023-04-17,292401,105318,0.360183,0.022636,0.033676
2023-04-18,148574,73956,0.497772,0.310996,0.007316
2023-04-19,180022,79977,0.444262,0.037511,0.0
2023-04-20,120037,50008,0.416605,0.079987,0.041293
2023-04-21,209034,87000,0.4162,0.08046,0.007953
2023-04-24,59118,38000,0.642782,0.236842,0.054637
2023-04-25,127076,71000,0.558721,0.070423,0.088318
2023-04-26,82391,61000,0.740372,0.0,0.006301
2023-04-27,162606,110000,0.676482,0.263636,0.131117
2023-04-28,856935,478800,0.558735,0.622289,0.037269
2023-05-02,626839,256006,0.408408,0.176332,0.087057
2023-05-03,414098,106000,0.255978,0.122642,0.014705
2023-05-04,195164,51000,0.261319,0.352941,0.016414
2023-05-05,188726,64000,0.339116,0.015625,0.030004
2023-05-08,179170,92170,0.514428,0.640122,0.091323
2023-05-09,306436,75526,0.246466,0.406443,0.059294
2023-05-10,117041,72010,0.615254,0.083322,0.075107
2023-05-11,174523,74220,0.425273,0.10803,0.010046
2023-05-12,104517,65000,0.621908,0.123077,0.052972
2023-05-15,48581,31000,0.63811,0.419355,0.032284
2023-05-16,122153,84000,0.687662,,0.141238
