date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2025-12-15,30047003,1179768,0.039264,0.47754,0.257941
2025-12-16,23622017,3560075,0.15071,0.152018,0.285457
2025-12-17,18734004,2108866,0.112569,0.12472,0.166955
2025-12-18,18046014,3925408,0.217522,0.665949,0.235528
2025-12-19,37262930,2883349,0.077378,1.733292,0.281665
2025-12-22,49826470,1785677,0.035838,0.232179,0.367164
2025-12-23,18167914,1853829,0.102039,0.147396,0.113113
2025-12-24,15986640,1068633,0.066845,1.090663,0.12582
2025-12-26,11164686,1199526,0.107439,0.559914,0.267005
2025-12-29,10110737,1215255,0.120195,0.154612,0.253459
2025-12-30,14378948,2599668,0.180797,0.130912,0.209512
2025-12-31,9375897,1252355,0.133572,2.570102,0.137878
2026-01-02,20990284,1187502,0.056574,0.680987,0.325232
2026-01-05,17974059,1177162,0.065492,0.074326,0.215328
2026-01-06,12057400,1251966,0.103834,0.169165,0.20167
2026-01-07,13100208,1691308,0.129105,0.955382,0.235526
2026-01-08,10821518,937712,0.086653,0.389786,0.262031
2026-01-09,8126717,1057815,0.130165,0.591888,0.147296
2026-01-12,7217602,790155,0.109476,1.039035,0.14109
2026-01-13,12143331,624142,0.051398,0.67306,0.209779
2026-01-14,14880366,2128908,0.143068,0.349607,0.096368
2026-01-15,13218670,1142672,0.086444,0.37581,0.112487
2026-01-16,13161625,1171660,0.089021,0.471517,0.156716
2026-01-19,18903199,3272067,0.173096,0.743372,0.200485
2026-01-20,28063807,1866404,0.066506,0.135259,0.149175
2026-01-21,19113785,1076043,0.056297,0.869329,0.150282
2026-01-22,14250652,1212145,0.085059,0.746596,0.151154
2026-01-23,37268437,11253992,0.301971,0.460965,0.292828
2026-01-26,36562072,2259026,0.061786,0.049894,0.287565
2026-01-27,15962472,2999926,0.187936,0.074369,0.266027
2026-01-28,13451544,1394915,0.103699,0.075287,0.149528
2026-01-29,17391867,3357805,0.193068,0.04069,0.235311
2026-01-30,15127477,1751862,0.115807,0.007057,0.206419
2026-02-02,8746034,1504152,0.171981,0.055679,0.193811
2026-02-03,6429517,1078000,0.167664,0.145623,0.235772
2026-02-04,6869975,1701460,0.247666,0.785259,0.165459
2026-02-05,7640239,1016931,0.133102,0.059857,0.254026
2026-02-06,5918459,1059654,0.179042,0.050014,0.146012
2026-02-09,4046941,822166,0.203157,0.735667,0.108671
2026-02-10,3848020,483296,0.125596,0.066448,0.196774
2026-02-11,4547251,797988,0.175488,0.128523,0.19601
2026-02-23,6859266,2592880,0.378011,0.186293,0.141457
2026-02-24,6032412,657936,0.109067,0.068852,0.125517
2026-02-25,4791309,924451,0.192943,0.060036,0.142737
2026-02-26,22374804,10561270,0.472016,0.41303,0.138277
2026-03-02,28341507,9380184,0.33097,0.543608,0.169388
2026-03-03,51751172,6021967,0.116364,0.311951,0.264317
2026-03-04,17812822,1286075,0.072199,0.359715,0.179827
2026-03-05,48868881,2310459,0.047279,0.181835,0.28438
2026-03-06,29846159,3426375,0.114801,0.583026,0.17926
2026-03-09,18587309,1819304,0.097879,0.395829,0.144119
2026-03-10,30437880,5672978,0.186379,0.295316,0.217461
2026-03-11,11476943,5330880,0.464486,0.539966,0.106697
2026-03-12,36486538,8870464,0.243116,0.502211,0.150862
2026-03-13,79233960,7932932,0.10012,0.518588,0.18746
2026-03-16,29316889,2147219,0.073242,0.407869,0.218644
2026-03-17,33904248,2191106,0.064626,0.038273,0.221226
2026-03-18,16117322,1296136,0.080419,0.223605,0.22497
2026-03-19,21459666,1673415,0.07798,1.031353,0.127612
2026-03-20,21925013,1693710,0.07725,0.941332,0.166012
2026-03-23,10054326,2075205,0.206399,0.25596,0.185369
2026-03-24,13903436,1445287,0.103952,0.165032,0.150932
2026-03-25,9439050,1033419,0.109483,0.932544,0.210976
2026-03-26,7399894,1166947,0.157698,0.102664,0.26257
2026-03-27,7469812,796790,0.106668,0.373972,0.23769
2026-03-30,7271910,1034233,0.142223,0.054311,0.23014
2026-03-31,9654493,1749684,0.18123,0.166491,0.236894
2026-04-01,10049661,1938380,0.19288,0.083602,0.170889
2026-04-02,16500819,6350622,0.384867,0.615849,0.219443
2026-04-07,39734172,1928332,0.048531,0.090958,0.210842
2026-04-08,24498454,1851269,0.075567,,0.200172
