date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-11-12,19000,19000,1.0,0.052632,0.0
2021-11-15,8298,7200,0.867679,0.000139,0.0
2021-11-16,25001,24001,0.960002,0.0,0.0
2021-11-17,37000,35000,0.945946,0.028571,0.0
2021-11-18,15020,12000,0.798935,0.0,0.0
2021-11-19,15110,11000,0.727995,0.0,0.0
2021-11-22,52000,48000,0.923077,0.020833,0.0
2021-11-23,28696,27600,0.961807,0.0,0.0
2021-11-24,35658,35658,1.0,0.028044,0.0
2021-11-25,20000,16000,0.8,0.125,0.0
2021-11-26,50258,31762,0.631979,0.346326,0.022636
2021-11-29,36030,28000,0.77713,0.214286,0.0
2021-11-30,24000,20000,0.833333,0.1,0.0
2021-12-01,16002,13000,0.812398,0.0,0.0
2021-12-02,19089,19000,0.995338,0.0,0.0
2021-12-03,29100,29100,1.0,0.0,0.0
2021-12-06,19020,19010,0.999474,0.052604,0.0
2021-12-07,14000,12000,0.857143,0.25,0.0
2021-12-08,36039,35000,0.97117,0.2,0.0
2021-12-09,68219,49000,0.718275,0.0,0.0
2021-12-10,49161,47136,0.958809,0.0,0.0
2021-12-13,20010,19998,0.9994,0.150015,0.0
2021-12-14,17882,16882,0.944078,0.008056,0.0
2021-12-15,12164,11164,0.91779,0.089574,0.0
2021-12-16,28003,26002,0.928543,0.038459,0.0
2021-12-17,20000,19000,0.95,,0.026316
2021-12-21,20130,15000,0.745156,0.006667,0.0
2021-12-22,3100,0,0.0,,0.0
2021-12-23,24186,24186,1.0,0.017365,0.0
2021-12-24,39645,39516,0.996746,5.1e-05,0.0
2021-12-27,20427,12000,0.587458,0.416667,0.0
2021-12-28,30089,25000,0.830868,0.0,0.0
2021-12-29,11194,11192,0.999821,0.0,0.0
2021-12-30,6067,4000,0.659304,0.0,0.0
2022-01-03,21099,19000,0.900517,0.0,0.0
2022-01-04,9001,7000,0.777691,0.000286,0.0
2022-01-05,18169,16145,0.888601,0.0,0.0
2022-01-06,16000,0,0.0,,0.0
2022-01-07,24081,21000,0.872057,0.142857,0.0
2022-01-10,12000,8000,0.666667,0.0,0.0
2022-01-11,35239,32000,0.908085,0.15625,0.0
2022-01-12,31000,27000,0.870968,0.0,0.0
2022-01-13,6164,6000,0.973394,0.0,0.0
2022-01-14,19071,17000,0.891406,0.0,0.0
2022-01-17,19035,14000,0.735487,0.077857,0.0
2022-01-18,8090,0,0.0,,0.0
2022-01-19,9000,0,0.0,,0.0
2022-01-21,16000,10000,0.625,0.1,0.0
2022-01-24,16000,12000,0.75,0.0,0.0
2022-01-25,38373,37275,0.971386,0.0,0.0
2022-01-26,229,0,0.0,,0.0
2022-02-07,16000,9000,0.5625,0.333333,0.0
2022-02-08,63110,58000,0.91903,0.017241,0.032728
2022-02-09,47005,43000,0.914796,0.0,0.022725
2022-02-10,18586,18570,0.999139,0.107701,0.0
2022-02-11,55000,45000,0.818182,0.0,0.009259
2022-02-14,64073,61000,0.952039,0.0,0.0
2022-02-15,53129,50064,0.94231,0.019974,0.0
2022-02-16,43149,41127,0.953139,0.0,0.0
2022-02-17,34149,34100,0.998565,0.058651,0.014642
2022-02-18,20450,20400,0.997555,0.000147,0.0
2022-02-21,23427,22004,0.939258,0.0,0.044055
2022-02-22,45157,44000,0.974378,0.0,0.0
2022-02-23,12173,11113,0.912922,0.0,0.044992
2022-02-24,25100,23070,0.919124,0.0,0.0
2022-02-25,38000,27000,0.710526,0.074074,0.0
2022-03-01,39049,38000,0.973136,0.0,0.012804
2022-03-02,11428,11346,0.992825,0.0,0.0
2022-03-03,35188,34000,0.966238,,0.014209
