date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-12-02,548122,204318,0.37276,0.156619,0.027549
2021-12-03,413162,141140,0.341609,0.056681,0.030238
2021-12-06,338462,162750,0.480852,0.149591,0.032385
2021-12-07,285168,107122,0.375645,0.057224,0.031854
2021-12-08,518320,229226,0.442248,0.201557,0.031498
2021-12-09,514274,222202,0.432069,0.513047,0.044742
2021-12-10,671058,210300,0.313386,0.038041,0.030562
2021-12-13,292878,118912,0.406012,0.362974,0.029698
2021-12-14,598352,143588,0.239972,0.247138,0.035623
2021-12-15,244450,124420,0.508979,0.0,0.028018
2021-12-16,102798,48320,0.470048,0.422185,0.032227
2021-12-17,199566,74934,0.375485,0.0,0.027149
2021-12-20,402350,126210,0.313682,0.190159,0.037978
2021-12-21,468604,203700,0.434695,0.0,0.03827
2021-12-22,83836,57598,0.687032,0.71183,0.027779
2021-12-23,292188,117020,0.400496,0.003418,0.03624
2021-12-24,189784,80740,0.425431,0.099083,0.033797
2021-12-27,163606,57994,0.354474,0.296582,0.035714
2021-12-28,273932,114000,0.416162,0.763158,0.026356
2021-12-29,1949184,277000,0.142111,0.0,0.011555
2021-12-30,811264,154978,0.191033,0.038715,0.0
2022-01-03,531732,154224,0.290041,0.025936,0.0
2022-01-04,421110,173386,0.411736,0.046255,0.0
2022-01-05,375130,167800,0.447312,0.0,0.0
2022-01-06,384364,154336,0.401536,0.037503,0.0
2022-01-07,503106,114618,0.227821,0.10993,0.0
2022-01-10,370772,128400,0.346304,0.0,0.0
2022-01-11,212786,99852,0.46926,0.02003,0.0
2022-01-12,473576,189644,0.400451,0.306901,0.0
2022-01-13,579572,294000,0.507271,0.006803,0.0
2022-01-14,1414662,526000,0.37182,0.068441,0.0
2022-01-17,615662,264000,0.428807,0.0,0.0
2022-01-18,264216,144580,0.547204,0.0,0.0
2022-01-19,359856,157336,0.437219,0.064029,0.004961
2022-01-20,401652,176000,0.43819,0.227273,0.0
2022-01-21,457612,188272,0.411423,0.159344,0.0
2022-01-24,375666,187800,0.499912,0.031949,0.0
2022-01-25,355784,135000,0.379444,0.187407,0.0
2022-01-26,294122,110000,0.373994,0.072727,0.0
2022-02-07,1320408,442000,0.334745,0.067873,0.0
2022-02-08,799974,192000,0.240008,0.011854,0.0
2022-02-09,686756,184662,0.26889,0.100107,0.0
2022-02-10,898356,290000,0.322812,0.2,0.0
2022-02-11,675956,176000,0.260372,0.147727,0.0
2022-02-14,668748,216000,0.322992,0.12037,0.0
2022-02-15,7326018,1696700,0.231599,0.136618,0.0
2022-02-16,4348616,866000,0.199144,1.081672,0.0
2022-02-17,10482030,1970308,0.18797,0.037558,0.0
2022-02-18,5223040,772688,0.147938,0.072389,0.000886
2022-02-21,1818222,324200,0.178306,0.012338,0.0
2022-02-22,1755924,440502,0.250866,0.143977,0.0
2022-02-23,2399434,654154,0.272628,1.32079,0.007193
2022-02-24,4127448,613930,0.148743,0.260616,0.001676
2022-02-25,1813034,427100,0.235572,0.009365,0.002337
2022-03-01,898826,232210,0.258348,0.060032,0.0
2022-03-02,2077712,451050,0.21709,0.017736,0.003071
2022-03-03,1040222,352034,0.338422,0.07839,0.0
2022-03-04,900264,199000,0.221046,0.090452,0.0
2022-03-07,2003676,286068,0.142772,0.027965,0.0
2022-03-08,1409242,285648,0.202696,0.321256,0.0
2022-03-09,1520302,429226,0.282329,0.069893,0.0
2022-03-10,2306520,456030,0.197713,0.081091,0.0
2022-03-11,1048226,409642,0.390795,0.131822,0.0
2022-03-14,1162072,288002,0.247835,0.0,0.0
2022-03-15,511732,123800,0.241924,0.249515,0.0
2022-03-16,705388,218100,0.309192,0.018249,0.0
2022-03-17,1723510,434000,0.251812,0.115207,0.0
2022-03-18,389046,138510,0.356025,0.014439,0.0
2022-03-21,432312,162100,0.374961,1.751882,0.0
2022-03-22,934478,238558,0.255285,0.004913,0.0
2022-03-23,496454,215600,0.43428,,0.0
