date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-11-26,431171,255000,0.591413,0.031373,0.040813
2021-11-29,322633,243299,0.754105,0.036992,0.063068
2021-11-30,201800,139301,0.690292,0.0,0.064108
2021-12-01,68690,56000,0.815257,0.0,0.059095
2021-12-02,129682,92000,0.709428,0.0,0.104265
2021-12-03,180061,152000,0.844158,0.190789,0.002856
2021-12-06,173645,141000,0.812001,0.0,0.003009
2021-12-07,203290,173000,0.851001,0.0,0.010632
2021-12-08,285954,191000,0.66794,0.0,0.012258
2021-12-09,165001,115000,0.696965,0.278261,0.084559
2021-12-10,408009,256000,0.627437,0.003906,0.052712
2021-12-13,416598,333159,0.799713,0.0,0.072284
2021-12-14,300508,246000,0.818614,0.0,0.003647
2021-12-15,239016,180001,0.753092,0.038889,0.002439
2021-12-16,423423,316000,0.746299,0.0,0.0111
2021-12-17,227156,180000,0.792407,0.005556,0.016081
2021-12-20,26000,26000,1.0,0.269231,0.057692
2021-12-21,105375,91000,0.863582,0.241758,0.098573
2021-12-22,185369,129000,0.695909,0.0,0.017925
2021-12-23,227419,135000,0.593618,0.0,0.042412
2021-12-24,170798,123000,0.720149,0.02439,0.01845
2021-12-27,119693,104993,0.877186,0.003295,0.034576
2021-12-28,95444,76950,0.806232,0.090968,0.010942
2021-12-29,110006,81000,0.736323,0.0,0.071424
2021-12-30,468413,314000,0.670349,0.047771,0.008446
2022-01-03,191280,135000,0.705772,0.162963,0.018993
2022-01-04,150004,112000,0.746647,0.035714,0.0
2022-01-05,89004,81000,0.910071,0.024691,0.0
2022-01-06,77104,61000,0.791139,0.016393,0.034721
2022-01-07,216279,140000,0.647312,0.078571,0.05427
2022-01-10,201151,179000,0.889879,0.206235,0.017935
2022-01-11,425690,305001,0.716486,0.072462,0.011795
2022-01-12,130501,84000,0.643673,0.464286,0.107143
2022-01-13,447885,334013,0.745756,0.059878,0.04073
2022-01-14,244910,151000,0.616553,0.066225,0.026559
2022-01-17,504058,260056,0.515925,0.096133,0.010021
2022-01-18,279595,166000,0.593716,0.0,0.029105
2022-01-19,130534,77433,0.593202,0.051658,0.03929
2022-01-20,71146,49000,0.688725,0.163265,0.074818
2022-01-21,209854,137344,0.654474,0.002992,0.02697
2022-01-24,264825,161000,0.607949,0.080745,0.05927
2022-01-25,98569,63000,0.639146,0.031746,0.029184
2022-01-26,134127,96000,0.71574,0.166667,0.074921
2022-02-07,590976,280484,0.474611,0.035653,0.056913
2022-02-08,207523,123516,0.595192,0.337211,0.035226
2022-02-09,727945,371000,0.509654,0.06469,0.047739
2022-02-10,1399464,589637,0.421331,0.332408,0.004247
2022-02-11,2067434,596955,0.288742,0.118428,0.063969
2022-02-14,1182375,474000,0.400888,0.040084,0.095609
2022-02-15,1283498,469000,0.365408,0.159915,0.08963
2022-02-16,551094,174100,0.315917,0.257611,0.14661
2022-02-17,828546,324000,0.391046,0.231451,0.051747
2022-02-18,3505387,1178298,0.336139,0.197743,0.062914
2022-02-21,1399836,436996,0.312177,0.178764,0.13116
2022-02-22,562325,257159,0.457314,0.105417,0.038709
2022-02-23,694660,262133,0.377354,0.117498,0.073049
2022-02-24,828450,332030,0.400785,0.1024,0.055923
2022-02-25,908203,470000,0.517505,0.121277,0.11151
2022-03-01,250437,118000,0.471176,0.211864,0.002458
2022-03-02,151511,82000,0.541215,0.0,0.114189
2022-03-03,175180,102000,0.582258,1e-05,0.053269
2022-03-04,452268,310938,0.687508,0.0,0.027913
2022-03-07,576341,282000,0.489294,0.0,0.102594
2022-03-08,427825,206040,0.481599,0.0,0.08807
2022-03-09,125107,67000,0.535542,0.0,0.060602
2022-03-10,541727,215000,0.396879,0.251163,0.085736
2022-03-11,667706,293000,0.438816,0.122867,0.024224
2022-03-14,362072,189006,0.522012,0.015873,0.203717
2022-03-15,192171,90000,0.468333,0.0,0.014591
2022-03-16,242039,110007,0.454501,0.118174,0.139356
2022-03-17,188507,155999,0.82755,,0.063481
