date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-01-26,136262,103000,0.755897,0.058252,0.108394
2022-02-07,151277,96150,0.635589,0.020801,0.147253
2022-02-08,203835,121090,0.594059,0.008258,0.040484
2022-02-09,202497,135997,0.6716,0.023537,0.07443
2022-02-10,362496,214971,0.59303,0.0,0.056463
2022-02-11,142070,96001,0.67573,0.020833,0.084016
2022-02-14,121254,64200,0.529467,0.109034,0.071814
2022-02-15,154541,116900,0.756434,0.102652,0.055365
2022-02-16,272018,210800,0.774949,0.0,0.030545
2022-02-17,245888,197020,0.801259,0.010151,0.03103
2022-02-18,103438,56000,0.541387,0.857143,0.16898
2022-02-21,222881,146000,0.655058,0.137007,0.013192
2022-02-22,225056,177003,0.786484,0.0,0.023112
2022-02-23,87598,69000,0.787689,1.521232,0.046192
2022-02-24,410892,302000,0.734986,0.0,0.010183
2022-02-25,155442,128916,0.829351,0.426611,0.010518
2022-03-01,371960,278240,0.748037,0.0,0.045222
2022-03-02,192758,134000,0.695172,0.007463,0.037563
2022-03-03,227599,178000,0.782077,0.0,0.018215
2022-03-04,167098,126042,0.7543,0.0,0.042236
2022-03-07,312919,196000,0.62636,0.0,0.026256
2022-03-08,393601,326826,0.830349,0.00306,0.023659
2022-03-09,191072,150000,0.785044,0.153333,0.024855
2022-03-10,218530,171564,0.785082,0.011657,0.021318
2022-03-11,352697,312901,0.887167,0.038348,0.032133
2022-03-14,286826,204927,0.714465,0.048798,0.052163
2022-03-15,249198,184000,0.738369,0.0,0.034617
2022-03-16,125173,91000,0.726994,0.048352,0.099903
2022-03-17,202748,153985,0.75949,0.194824,0.114136
2022-03-18,108338,83100,0.767044,0.0,0.100278
2022-03-21,311090,206071,0.662416,0.019411,0.092778
2022-03-22,275440,195090,0.708285,0.043308,0.077574
2022-03-23,359847,186100,0.517164,0.288603,0.103425
2022-03-24,166137,111235,0.669538,0.01798,0.109411
2022-03-25,84335,70175,0.832098,0.0,0.081141
2022-03-28,213893,161000,0.752713,0.0,0.05118
2022-03-29,174111,138000,0.792598,0.007246,0.02992
2022-03-30,276494,168838,0.610639,0.0,0.132231
2022-03-31,183620,138015,0.751634,0.014491,0.028037
2022-04-01,219001,167974,0.767001,0.0893,0.030551
2022-04-06,185929,131930,0.709572,0.00758,0.088175
2022-04-07,254396,167007,0.656484,0.0,0.032817
2022-04-08,152446,109005,0.71504,0.0,0.051217
2022-04-11,302488,158001,0.522338,0.13117,0.029372
2022-04-12,135104,88984,0.658633,0.0561,0.128808
2022-04-13,341283,256000,0.750111,0.121086,0.152154
2022-04-14,141804,87664,0.618205,0.034222,0.063854
2022-04-15,223663,118980,0.531961,0.060489,0.050527
2022-04-18,801447,240087,0.299567,0.349565,0.02391
2022-04-19,300016,133208,0.444003,0.315296,0.019963
2022-04-20,318152,130994,0.411734,0.0,0.007605
2022-04-21,318152,130994,0.411734,0.015268,0.007605
2022-04-22,321578,122001,0.379382,0.401636,0.051358
2022-04-25,450023,173005,0.384436,0.13873,0.071879
2022-04-26,150572,108060,0.717663,0.305386,0.063354
2022-04-27,448812,197082,0.439119,0.0,0.08743
2022-04-28,282527,177200,0.627197,0.080293,0.187688
2022-04-29,119328,61000,0.511196,0.131148,0.081285
2022-05-03,655823,324152,0.494268,0.314667,0.039199
2022-05-04,199593,96130,0.48163,0.06252,0.031672
2022-05-05,192011,95148,0.495534,0.013673,0.022173
2022-05-06,90876,39049,0.429695,0.326743,0.00693
2022-05-09,432530,152000,0.351421,0.210526,0.0584
2022-05-10,280169,185635,0.662582,0.0,0.053181
2022-05-11,138724,77000,0.555059,0.014286,0.055909
2022-05-12,350315,204960,0.585073,0.170785,0.024338
2022-05-13,176701,118260,0.669266,0.059192,0.092136
2022-05-16,263810,153000,0.579963,0.065359,0.092591
2022-05-17,99594,65000,0.65265,0.184615,0.072568
2022-05-18,96063,58150,0.605332,1.014617,0.158996
2022-05-19,110090,46201,0.419666,,0.024324
