date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2024-03-21,337888,169000,0.500166,0.051799,0.097928
2024-03-22,512780,320175,0.624391,0.20629,0.196004
2024-03-25,371243,106400,0.286605,0.028195,0.120899
2024-03-26,483502,161594,0.334216,0.0772,0.143011
2024-03-27,115248,48000,0.416493,0.125,0.112922
2024-03-28,133014,67599,0.50821,0.014053,0.133174
2024-03-29,99098,47000,0.474278,0.276596,0.054073
2024-04-01,175793,79020,0.449506,0.0,0.043103
2024-04-02,134986,71000,0.52598,0.028169,0.069224
2024-04-03,146891,63800,0.434336,0.250784,0.032595
2024-04-08,152633,63000,0.412755,0.203032,0.08677
2024-04-09,590360,159432,0.270059,0.168774,0.077681
2024-04-10,231679,128000,0.552489,0.132812,0.150066
2024-04-11,333300,170000,0.510051,0.052941,0.124469
2024-04-12,167372,97302,0.581352,0.025292,0.087777
2024-04-15,147357,78590,0.533331,0.889426,0.112041
2024-04-16,412192,144212,0.349866,0.027758,0.137119
2024-04-17,146545,77113,0.526207,0.155486,0.143422
2024-04-18,162957,86000,0.527747,0.153477,0.139479
2024-04-19,440816,119355,0.270759,0.000193,0.092943
2024-04-22,203368,89448,0.439833,0.201234,0.108399
2024-04-23,182655,119318,0.653242,0.727233,0.184124
2024-04-24,256736,153300,0.597111,0.117417,0.127377
2024-04-25,99067,70000,0.706593,0.014286,0.150641
2024-04-26,398904,165014,0.413668,0.060298,0.090853
2024-04-29,263892,211000,0.79957,0.0,0.096792
2024-04-30,81913,50239,0.613321,0.418002,0.155204
2024-05-02,723154,139820,0.193347,0.286504,0.053416
2024-05-03,1879617,288613,0.153549,0.135067,0.084112
2024-05-06,634070,160020,0.25237,0.012498,0.077322
2024-05-07,496207,141868,0.285905,0.360088,0.112031
2024-05-08,381632,161568,0.423361,0.0,0.09334
2024-05-09,286493,126359,0.441054,0.222541,0.04995
2024-05-10,721973,370438,0.513091,0.124015,0.147398
2024-05-13,284726,89019,0.312648,0.247138,0.135303
2024-05-14,241586,76163,0.315262,0.01313,0.157692
2024-05-15,222806,99999,0.448816,0.071401,0.112925
2024-05-16,181722,78244,0.43057,0.613875,0.137773
2024-05-17,225954,69218,0.306337,0.260337,0.088744
2024-05-20,216339,123000,0.568552,0.113821,0.267151
2024-05-21,152719,83011,0.543554,0.385491,0.169907
2024-05-22,334249,179280,0.536367,0.317938,0.087958
2024-05-23,307828,96101,0.312191,0.010406,0.121345
2024-05-24,148631,73000,0.491149,0.0,0.098531
2024-05-27,178551,112000,0.627272,0.009598,0.139296
2024-05-28,264119,177010,0.67019,0.067793,0.089804
2024-05-29,139852,59100,0.42259,0.033418,0.094155
2024-05-30,174263,71000,0.40743,0.042254,0.096139
2024-05-31,169994,107018,0.62954,0.0,0.096037
2024-06-03,237925,154889,0.650999,0.014146,0.221108
2024-06-04,119838,43000,0.358818,0.093023,0.089499
2024-06-05,196666,98000,0.498307,0.010204,0.039821
2024-06-06,188954,81200,0.429734,0.270936,0.055028
2024-06-07,303029,228980,0.755637,0.012717,0.245943
2024-06-11,214546,142000,0.661863,0.21831,0.175938
2024-06-12,115475,66000,0.571552,0.030303,0.018629
2024-06-13,93615,41204,0.440143,0.171197,0.046466
2024-06-14,211022,144000,0.682393,0.054861,0.163114
2024-06-17,562872,358000,0.636024,0.011173,0.204541
2024-06-18,500778,219700,0.438717,0.027765,0.080965
2024-06-19,423870,145800,0.343973,0.041152,0.067319
2024-06-20,196132,127000,0.647523,0.031496,0.127469
2024-06-21,180264,85011,0.471592,0.0,0.110629
2024-06-24,211734,107016,0.505427,0.112133,0.131704
2024-06-25,160241,95000,0.592857,0.368421,0.182187
2024-06-26,221345,134000,0.60539,0.022388,0.287499
2024-06-27,108992,61060,0.560225,0.049132,0.119075
2024-06-28,158629,95000,0.598882,0.273684,0.223412
2024-07-01,308937,172000,0.556748,0.007384,0.072311
2024-07-02,281349,167000,0.593569,0.0,0.068752
2024-07-03,390263,234101,0.599854,,0.126968
