date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-09-28,2115013,261250,0.123522,0.19177,0.24505
2022-09-29,2215313,728000,0.328622,0.410714,0.178402
2022-09-30,938363,157950,0.168325,0.063311,0.259863
2022-10-03,1148796,221864,0.193127,0.139734,0.233114
2022-10-04,1212978,231100,0.190523,0.147122,0.190512
2022-10-05,2028306,994920,0.490518,0.709605,0.05075
2022-10-06,8176660,700000,0.08561,0.401571,0.109884
2022-10-07,8753540,756001,0.086365,0.048942,0.088619
2022-10-11,2244499,364631,0.162455,0.049801,0.146027
2022-10-12,1271325,261000,0.205298,0.222222,0.102863
2022-10-13,1253787,370000,0.295106,0.764865,0.061844
2022-10-14,3154361,1177932,0.37343,0.205545,0.130798
2022-10-17,7805893,448000,0.057393,0.46652,0.036048
2022-10-18,8841010,1229000,0.139011,0.030919,0.173677
2022-10-19,8048416,1445200,0.179563,0.138389,0.072655
2022-10-20,5817044,484000,0.083204,0.202479,0.128157
2022-10-21,2689903,302201,0.112346,0.112508,0.161644
2022-10-24,1622191,353932,0.218181,0.070635,0.122147
2022-10-25,1249209,201000,0.160902,0.014925,0.143906
2022-10-26,780130,135999,0.174329,1.022066,0.197746
2022-10-27,2923157,459000,0.157022,0.453159,0.131552
2022-10-28,2825387,278000,0.098394,0.305755,0.163004
2022-10-31,2662845,403000,0.151342,0.863524,0.119433
2022-11-01,9037687,953081,0.105456,,0.052417
2022-11-03,5391112,386999,0.071785,0.322998,0.126413
2022-11-04,8505360,1011150,0.118884,0.161608,0.057736
2022-11-07,4259347,2678701,0.628899,1.02479,0.006676
2022-11-08,31341188,4050930,0.129253,0.200539,0.206941
2022-11-09,14842517,5543759,0.373505,0.987765,0.04078
2022-11-10,35013692,3508543,0.100205,0.808892,0.134748
2022-11-11,21969482,1125014,0.051208,0.168795,0.266515
2022-11-14,9047208,872786,0.09647,0.064162,0.171684
2022-11-15,7463722,594712,0.07968,0.444751,0.075402
2022-11-16,7845234,728960,0.092918,1.26011,0.124335
2022-11-17,30950649,2767627,0.089421,0.765148,0.076674
2022-11-18,26015952,1200480,0.046144,0.223302,0.077485
2022-11-21,17096021,920921,0.053868,0.113253,0.070173
2022-11-22,7141732,914100,0.127994,0.270156,0.123412
2022-11-23,5374565,454841,0.084628,0.189077,0.080715
2022-11-24,4374266,285490,0.065266,1.002518,0.1115
2022-11-25,10424989,598305,0.057391,0.485055,0.095731
2022-11-28,21519958,1887960,0.087731,0.231202,0.162318
2022-11-29,14277486,500150,0.035031,0.396087,0.063739
2022-11-30,5600970,521057,0.09303,0.726174,0.211472
2022-12-01,26655842,5523070,0.207199,1.01071,0.025012
2022-12-02,38701629,1337797,0.034567,0.188341,0.023033
2022-12-05,9913993,571880,0.057684,0.134294,0.01601
2022-12-06,4953694,386000,0.077922,0.54787,0.047912
2022-12-07,10592022,449185,0.042408,0.228977,0.049404
2022-12-08,11247960,1347949,0.119839,0.375311,0.199769
2022-12-09,8233843,525405,0.06381,0.479626,0.132407
2022-12-12,4717896,326153,0.069131,0.015661,0.14847
2022-12-13,5528148,950949,0.172019,0.043115,0.076472
2022-12-14,2854031,416000,0.145759,1.036058,0.144777
2022-12-15,5603660,288003,0.051396,0.33326,0.097473
2022-12-16,3342168,518577,0.155162,0.001932,0.078642
2022-12-19,1875306,382200,0.203807,0.225013,0.11459
2022-12-20,3752085,1414020,0.376862,0.064356,0.276379
2022-12-21,3696102,665000,0.179919,0.332331,0.219023
2022-12-22,1970610,241352,0.122476,0.467781,0.082716
2022-12-23,1548044,253060,0.163471,0.177665,0.076863
2022-12-26,1367175,295000,0.215773,0.332542,0.2358
2022-12-27,1762731,313090,0.177616,0.296717,0.094423
2022-12-28,3010501,893245,0.29671,0.112864,0.138655
2022-12-29,2018844,686000,0.339798,1.319242,0.182957
2022-12-30,4063500,470999,0.11591,0.236727,0.296738
2023-01-03,1359305,417002,0.306776,0.60676,0.219146
2023-01-04,1093652,152881,0.139789,0.444987,0.177052
2023-01-05,2205783,367000,0.166381,0.019074,0.283338
2023-01-06,838234,289000,0.344772,,0.200221
