date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-10-22,209020,104247,0.498742,0.0,0.085053
2021-10-25,132827,70000,0.527001,0.057529,0.203502
2021-10-26,112629,64000,0.568237,0.09375,0.242339
2021-10-27,168933,86900,0.514405,0.057537,0.35217
2021-10-28,351591,246000,0.699677,0.166667,0.418384
2021-10-29,153488,78506,0.51148,0.242083,0.299665
2021-11-01,345566,155000,0.448539,0.101935,0.22201
2021-11-02,479111,197205,0.411606,0.157197,0.185598
2021-11-03,274472,140000,0.51007,0.0,0.360049
2021-11-04,193970,111998,0.577399,0.044644,0.261729
2021-11-05,230669,120045,0.520421,0.00833,0.307223
2021-11-08,231083,145145,0.628108,0.00113,0.124179
2021-11-09,268844,164650,0.612437,0.024853,0.213212
2021-11-10,571959,396496,0.693225,0.030265,0.227848
2021-11-11,335092,227110,0.677754,0.039562,0.23057
2021-11-12,212775,133900,0.629303,0.089619,0.176018
2021-11-15,546085,352899,0.646235,0.206974,0.08101
2021-11-16,454376,290248,0.638784,0.155646,0.24323
2021-11-17,901346,517200,0.573809,0.153034,0.193178
2021-11-18,723356,281100,0.388605,0.0,0.23177
2021-11-19,540253,209661,0.388079,0.014447,0.162258
2021-11-22,257902,170695,0.66186,0.282398,0.152185
2021-11-23,259268,141002,0.543847,0.03546,0.171671
2021-11-24,215700,66000,0.305981,0.151515,0.157735
2021-11-25,785402,312451,0.397823,0.029243,0.100382
2021-11-26,201308,90285,0.448492,0.011076,0.190477
2021-11-29,296397,132043,0.445494,0.007573,0.062761
2021-11-30,291720,134190,0.459996,0.037261,0.211806
2021-12-01,179505,109305,0.608925,0.375152,0.290825
2021-12-02,158094,93000,0.588258,0.011398,0.296858
2021-12-03,103397,50794,0.491252,0.165059,0.17227
2021-12-06,131797,80016,0.607115,0.162468,0.147797
2021-12-07,290648,83871,0.288566,0.077118,0.20184
2021-12-08,228129,164000,0.718892,0.006567,0.220963
2021-12-09,197589,125116,0.633213,0.039963,0.370157
2021-12-10,190939,119000,0.623236,0.117647,0.136307
2021-12-13,148237,84629,0.570903,0.626263,0.238004
2021-12-14,397369,190335,0.478988,0.0,0.188904
2021-12-15,189279,114069,0.60265,0.219166,0.168301
2021-12-16,443317,271000,0.611301,0.394834,0.230766
2021-12-17,287108,188644,0.657049,0.195713,0.352707
2021-12-20,659574,333000,0.504871,0.096096,0.133424
2021-12-21,220449,79000,0.35836,0.024051,0.16064
2021-12-22,285282,144035,0.504886,0.091158,0.076918
2021-12-23,1339690,434032,0.323979,0.018224,0.13716
2021-12-24,614496,355000,0.577709,0.129577,0.207118
2021-12-27,790879,344007,0.434968,0.190214,0.056409
2021-12-28,1009904,234182,0.231885,0.136872,0.044333
2021-12-29,450390,179302,0.398104,0.39042,0.091691
2021-12-30,573545,265225,0.462431,0.086757,0.209754
2022-01-03,1045726,389500,0.372469,0.077022,0.143961
2022-01-04,2196475,677101,0.308267,0.340088,0.119452
2022-01-05,1931027,482110,0.249665,0.0,0.218359
2022-01-06,1809727,739978,0.408889,0.037798,0.258307
2022-01-07,1026065,256382,0.249869,0.007855,0.15286
2022-01-10,685976,317989,0.463557,0.305045,0.145477
2022-01-11,1045876,283284,0.270858,0.441066,0.168907
2022-01-12,993697,484748,0.487823,0.016503,0.283042
2022-01-13,486128,236325,0.486137,0.312443,0.379722
2022-01-14,698369,259203,0.371155,0.898909,0.311119
2022-01-17,1980395,360040,0.181802,0.235707,0.147308
2022-01-18,715288,256042,0.357957,0.023434,0.174652
2022-01-19,634984,322210,0.50743,0.164678,0.310479
2022-01-20,449532,179765,0.399894,0.172447,0.149997
2022-01-21,618856,194446,0.314202,0.282582,0.157189
2022-01-24,750496,403000,0.536978,0.012194,0.24857
2022-01-25,663414,248670,0.374834,0.202899,0.229225
2022-01-26,707523,296000,0.418361,0.378378,0.193531
2022-02-07,586038,268953,0.458934,0.156072,0.241474
2022-02-08,425071,200100,0.470745,0.069915,0.25373
2022-02-09,830135,533843,0.64308,,0.297648
2022-07-11,419978,185156,0.440871,0.161534,0.151908
2022-07-12,364441,180336,0.494829,0.349292,0.274092
2022-07-13,431955,190005,0.439872,0.005263,0.259877
2022-07-14,464050,260417,0.561183,0.234904,0.368756
2022-07-15,770050,263451,0.342122,0.006377,0.10624
2022-07-18,248036,109083,0.439787,0.027502,0.255136
2022-07-19,243561,97335,0.399633,0.236297,0.200163
2022-07-20,378312,160350,0.423856,0.005457,0.141962
2022-07-21,475596,262805,0.55258,0.18645,0.094222
2022-07-22,310020,157933,0.509428,0.285684,0.250295
2022-07-25,184602,107495,0.582307,0.316005,0.32591
2022-07-26,324572,188000,0.579224,0.281915,0.240518
2022-07-27,447314,291742,0.652209,0.137107,0.18629
2022-07-28,378783,190412,0.502694,0.126042,0.132133
2022-07-29,477826,247162,0.517264,0.044505,0.210004
2022-08-01,642987,202103,0.314319,0.083868,0.118926
2022-08-02,349076,142389,0.407903,0.074289,0.193739
2022-08-03,258519,92788,0.358921,0.280521,0.093763
2022-08-04,250551,122106,0.48735,0.196551,0.371927
2022-08-05,234556,124781,0.531988,0.569141,0.147062
2022-08-08,182652,120345,0.658876,0.082679,0.363951
2022-08-09,433247,219986,0.507761,0.322748,0.221749
2022-08-10,205407,85916,0.418272,0.139671,0.228355
2022-08-11,498799,161438,0.323653,0.04336,0.146769
2022-08-12,386936,112359,0.290381,0.213601,0.170116
2022-08-15,288981,168020,0.581422,0.017855,0.181538
2022-08-16,218343,74806,0.342608,0.187071,0.268957
2022-08-17,184288,101000,0.548055,0.415842,0.125427
2022-08-18,323816,228006,0.704122,0.043832,0.257566
2022-08-19,177194,99296,0.56038,0.144054,0.107565
2022-08-22,201587,113851,0.564774,0.448244,0.182805
2022-08-23,332044,142440,0.428979,0.121391,0.195554
2022-08-24,258968,173554,0.670175,0.057388,0.119014
2022-08-25,416313,284700,0.68386,0.161791,0.315434
2022-08-26,164131,105740,0.644241,0.097002,0.214037
2022-08-29,328239,138779,0.422799,0.007206,0.257317
2022-08-30,153761,57000,0.370705,0.070175,0.170312
2022-08-31,190337,118682,0.623536,0.454854,0.234529
2022-09-01,333521,190132,0.570075,0.078893,0.270767
2022-09-02,157735,77411,0.490766,0.503804,0.222239
2022-09-05,254345,112073,0.440634,0.0,0.112433
2022-09-06,276370,109755,0.397131,0.127302,0.121179
2022-09-07,263891,124003,0.469902,0.137093,0.11793
2022-09-08,664516,432726,0.65119,0.328014,0.082841
2022-09-12,416151,173701,0.417399,0.017271,0.344111
2022-09-13,257534,142881,0.554804,0.245099,0.23386
2022-09-14,296057,141778,0.478888,0.363244,0.245292
2022-09-15,841524,390940,0.464562,0.059577,0.351011
2022-09-16,499080,241880,0.484652,0.024806,0.170948
2022-09-19,303840,143990,0.473901,0.04167,0.212481
2022-09-20,175196,74923,0.427652,0.306982,0.110418
2022-09-21,220490,77049,0.349444,0.25123,0.233099
2022-09-22,278919,167491,0.600501,0.423903,0.228344
2022-09-23,265016,95026,0.358567,0.032496,0.153316
2022-09-26,557930,148301,0.265806,0.202291,0.139138
2022-09-27,317460,79089,0.249131,2.060906,0.124215
2022-09-28,652046,287000,0.440153,0.32439,0.222863
2022-09-29,792442,509950,0.643517,0.009805,0.18018
2022-09-30,507961,182200,0.358689,0.236004,0.337418
2022-10-03,272651,150810,0.553125,0.046416,0.305899
2022-10-04,379742,180110,0.474296,0.021565,0.159685
2022-10-05,330035,130243,0.394634,0.0,0.144494
2022-10-06,181315,115000,0.634255,0.121957,0.078421
2022-10-07,230949,110900,0.480193,0.56459,0.164833
2022-10-11,575973,215170,0.373577,0.050425,0.434434
2022-10-12,514377,208151,0.404666,0.298822,0.353396
2022-10-13,542055,238099,0.439252,0.039458,0.450596
2022-10-14,222221,91100,0.409952,0.471284,0.343882
2022-10-17,455721,207561,0.455456,0.086481,0.233178
2022-10-18,323237,112038,0.346613,0.134329,0.321078
2022-10-19,333086,120000,0.360267,,0.141868
