date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-06-08,787921,344000,0.436592,0.127907,0.001078
2022-06-09,388261,139000,0.358007,0.0,0.008141
2022-06-10,200133,81000,0.404731,0.061728,0.036791
2022-06-13,207520,115000,0.554163,0.06087,0.070166
2022-06-14,217000,68000,0.313364,0.308824,0.033333
2022-06-15,242985,107985,0.44441,0.212993,0.120922
2022-06-16,315249,136000,0.431405,0.183824,0.012563
2022-06-17,147208,59000,0.400793,0.186441,0.051412
2022-06-20,164110,56000,0.341235,0.214286,0.05253
2022-06-21,139041,50040,0.359894,0.09992,0.319738
2022-06-22,147200,57000,0.387228,0.157895,0.029326
2022-06-23,135300,29000,0.214339,0.068966,0.039164
2022-06-24,97240,32240,0.331551,0.062035,0.031017
2022-06-27,225300,51999,0.230799,0.115387,0.090418
2022-06-28,58000,23000,0.396552,0.304348,0.020833
2022-06-29,137000,36000,0.262774,0.083333,0.0125
2022-06-30,98000,43000,0.438776,0.744186,0.025862
2022-07-01,244427,158000,0.64641,0.025316,0.030999
2022-07-04,207107,181000,0.873944,0.038674,0.013509
2022-07-05,26000,17000,0.653846,0.235294,0.058824
2022-07-06,77350,62000,0.801551,0.193548,0.067114
2022-07-07,162280,106000,0.653192,0.160377,0.01111
2022-07-08,154181,82000,0.531842,0.036585,0.031241
2022-07-11,180722,133100,0.73649,0.022539,0.00341
2022-07-12,151154,71050,0.47005,0.098522,0.086561
2022-07-13,46070,27000,0.586065,0.814815,0.055432
2022-07-14,66190,41000,0.619429,0.195122,0.127344
2022-07-15,123362,54000,0.437736,0.092593,0.072472
2022-07-18,61101,33000,0.540089,0.121212,0.132128
2022-07-19,94052,47000,0.499724,0.574468,0.06724
2022-07-20,185000,69000,0.372973,0.144928,0.126437
2022-07-21,133200,63000,0.472973,0.206349,0.067976
2022-07-22,54323,31000,0.570661,0.193548,0.063851
2022-07-25,152322,55000,0.361077,0.145455,0.019915
2022-07-26,107000,52000,0.485981,0.0,0.207547
2022-07-27,162240,63000,0.388314,0.063492,0.0
2022-07-28,193130,83000,0.429762,0.0,0.036088
2022-07-29,89035,49032,0.550705,0.142764,0.0
2022-08-01,284011,77000,0.271116,0.116883,0.0
2022-08-02,297321,101000,0.3397,0.059723,0.008452
2022-08-03,248035,73000,0.294313,0.136986,0.005812
2022-08-04,183200,78000,0.425764,0.282051,0.017007
2022-08-05,370010,114000,0.3081,0.0,0.063428
2022-08-08,426009,243000,0.57041,0.152263,0.033228
2022-08-09,615137,413000,0.671395,0.941889,0.013041
2022-08-10,3856568,647150,0.167805,0.244147,0.012199
