date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-07-11,370152,92000,0.248547,0.096739,0.260133
2022-07-12,300400,96020,0.31964,0.291606,0.187518
2022-07-13,509375,215212,0.422502,0.234522,0.214725
2022-07-14,617797,287950,0.466092,0.052092,0.11671
2022-07-15,788782,320288,0.406054,0.162064,0.097062
2022-07-18,568894,290914,0.511368,0.092811,0.154582
2022-07-19,170011,118420,0.696543,0.287114,0.300901
2022-07-20,594077,197700,0.332785,0.359788,0.095691
2022-07-21,586987,224000,0.38161,0.058036,0.267763
2022-07-22,196498,88949,0.452671,0.204331,0.184665
2022-07-25,210220,129000,0.613643,0.24031,0.200093
2022-07-26,387540,234000,0.603809,0.042735,0.243693
2022-07-27,437981,285000,0.650713,0.463158,0.32971
2022-07-28,353855,113609,0.321061,0.089253,0.390648
2022-07-29,323289,159011,0.491854,0.710643,0.22938
2022-08-01,279380,83910,0.300344,0.202598,0.111251
2022-08-02,261254,80051,0.306411,0.0,0.202242
2022-08-03,160285,52576,0.328016,0.285301,0.206804
2022-08-04,150980,68000,0.450391,0.044118,0.247626
2022-08-05,167062,93606,0.560307,0.598252,0.183158
2022-08-08,201354,124295,0.617296,0.008045,0.19961
2022-08-09,158434,76960,0.485754,0.844322,0.159516
2022-08-10,459700,229993,0.500311,0.206215,0.128151
2022-08-11,388658,129010,0.331937,0.493365,0.094777
2022-08-12,577476,214000,0.370578,0.075234,0.157468
2022-08-15,421411,125751,0.298405,0.023857,0.091428
2022-08-16,351893,156973,0.446082,0.178375,0.191861
2022-08-17,378372,203092,0.536752,0.009848,0.214535
2022-08-18,313015,149447,0.477444,0.695912,0.167369
2022-08-19,898778,354994,0.394974,0.273272,0.11427
2022-08-22,464624,158410,0.340942,0.001622,0.132659
2022-08-23,376983,196060,0.520077,0.193818,0.153504
2022-08-24,416790,216000,0.518247,0.074074,0.125468
2022-08-25,245815,102011,0.414991,0.176442,0.20583
2022-08-26,306664,114010,0.371775,0.230085,0.128594
2022-08-29,333893,177000,0.53011,0.016949,0.181951
2022-08-30,298426,174000,0.583059,0.04023,0.097777
2022-08-31,396479,130140,0.328239,0.414938,0.148429
2022-09-01,465370,107000,0.229925,0.018692,0.069149
2022-09-02,271621,102050,0.375707,0.352768,0.159424
2022-09-05,238868,94025,0.393627,0.019165,0.196397
2022-09-06,202208,81000,0.400578,0.08642,0.23848
2022-09-07,214762,79000,0.367849,0.772152,0.072078
2022-09-08,375086,233312,0.622023,0.755996,0.12692
2022-09-12,622339,274065,0.440379,0.197621,0.260753
2022-09-13,3515169,1470832,0.418424,0.064589,0.284996
2022-09-14,1511490,361060,0.238877,0.36559,0.171548
2022-09-15,1340976,147973,0.110347,0.230502,0.155924
2022-09-16,1199293,275551,0.229761,0.167846,0.207297
2022-09-19,783620,89150,0.113767,0.336848,0.120619
2022-09-20,430119,184000,0.427789,0.413152,0.160481
2022-09-21,499501,176000,0.352352,0.0,0.187503
