date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-01-21,321170,136000,0.423452,0.0,0.140347
2022-01-24,246448,81000,0.32867,0.234568,0.254264
2022-01-25,111150,46000,0.413855,0.043478,0.188487
2022-01-26,178050,118000,0.662735,0.025424,0.097188
2022-02-07,163430,128000,0.78321,0.015625,0.078565
2022-02-08,124969,75300,0.602549,0.292165,0.096517
2022-02-09,157140,139000,0.884562,0.143885,0.033302
2022-02-10,492498,276000,0.560408,0.032609,0.028503
2022-02-11,387723,278000,0.717007,0.086331,0.062975
2022-02-14,199636,124000,0.62113,0.008065,0.100208
2022-02-15,156648,99000,0.63199,0.050505,0.046788
2022-02-16,220727,122000,0.552719,0.02459,0.055952
2022-02-17,232791,171000,0.734564,0.017544,0.054431
2022-02-18,115098,79000,0.686372,0.0,0.115382
2022-02-21,125489,76000,0.605631,0.25,0.156856
2022-02-22,125000,69000,0.552,0.0,0.057522
2022-02-23,77542,60210,0.776482,0.166085,0.111822
2022-02-24,289623,161000,0.555895,0.10559,0.034533
2022-02-25,200052,108000,0.53986,0.046296,0.110352
2022-03-01,84255,60000,0.712124,0.116667,0.059826
2022-03-02,93458,68000,0.7276,0.0,0.135039
2022-03-03,179100,98000,0.54718,0.05102,0.051484
2022-03-04,151512,102000,0.673214,0.313725,0.087319
2022-03-07,230904,111000,0.480719,0.468468,0.120155
2022-03-08,620943,252000,0.405834,0.035714,0.08921
2022-03-09,647758,270445,0.417509,0.559507,0.136752
2022-03-10,1035793,386100,0.372758,0.046314,0.107912
2022-03-11,829380,362000,0.436471,0.232044,0.085333
2022-03-14,640948,277266,0.432587,0.036662,0.075096
2022-03-15,450765,135000,0.299491,0.0,0.187093
2022-03-16,338521,103000,0.304265,0.116505,0.048706
2022-03-17,323037,144000,0.445769,0.0,0.144948
2022-03-18,258451,113000,0.43722,0.19469,0.030252
2022-03-21,338232,184000,0.544005,0.076087,0.060773
2022-03-22,406955,179020,0.439901,0.150821,0.053311
2022-03-23,315046,133000,0.422161,0.060714,0.037094
2022-03-24,316765,201000,0.63454,0.054726,0.083692
2022-03-25,311340,113000,0.362947,0.061947,0.053675
2022-03-28,192250,68000,0.353706,0.220588,0.053983
2022-03-29,291713,120150,0.411877,0.008323,0.020788
2022-03-30,287772,146000,0.507346,0.027397,0.085766
2022-03-31,253931,160001,0.630096,0.093749,0.033766
2022-04-01,237633,133000,0.559687,0.015038,0.072277
2022-04-06,553929,160000,0.288846,1.537813,0.08089
2022-04-07,1951485,613990,0.314627,0.035831,0.111681
2022-04-08,1023875,445000,0.434623,0.555056,0.150946
2022-04-11,1047727,367535,0.350793,0.0,0.16026
2022-04-12,752658,295000,0.391944,0.00339,0.055323
2022-04-13,598074,355000,0.593572,0.301527,0.174495
2022-04-14,486054,162030,0.333358,0.024687,0.096782
2022-04-15,861116,397000,0.46103,0.125945,0.08168
2022-04-18,652153,285381,0.437598,0.063424,0.049528
2022-04-19,401967,182000,0.452773,0.049451,0.145704
2022-04-20,423846,206135,0.486344,0.087321,0.059343
2022-04-21,581748,440000,0.756341,0.077273,0.180311
2022-04-22,307344,177000,0.575902,0.180791,0.07398
2022-04-25,701450,282250,0.402381,0.024801,0.068803
2022-04-26,362711,227000,0.625843,1.330396,0.178858
2022-04-27,5197095,1819321,0.350065,0.486874,0.040214
2022-04-28,13128436,2602071,0.198201,1.07029,0.056348
2022-04-29,14089023,981397,0.069657,0.049512,0.046566
2022-05-03,8880823,494873,0.055724,0.343522,0.080198
2022-05-04,4206274,823100,0.195684,0.428897,0.050085
2022-05-05,7747554,3944000,0.509064,0.763438,0.010769
2022-05-06,18192288,1498998,0.082397,0.417614,0.114429
2022-05-09,9422472,786020,0.08342,0.183074,0.107537
2022-05-10,9589407,1268996,0.132333,0.403472,0.100398
2022-05-11,6848941,715980,0.104539,0.346378,0.122751
2022-05-12,16376917,1265050,0.077246,0.025295,0.072686
2022-05-13,8003657,854700,0.106789,0.36194,0.045854
2022-05-16,9567211,866980,0.09062,,0.052725
2026-01-21,6759129,866501,0.128197,0.362262,0.056062
2026-01-22,4758218,861026,0.180956,0.160107,0.087988
2026-01-23,3331011,584839,0.175574,0.269295,0.106919
2026-01-26,5763666,1348405,0.233949,0.850842,0.09628
2026-01-27,6800470,515078,0.075742,0.019609,0.168752
2026-01-28,2218613,345031,0.155517,0.838441,0.109082
2026-01-29,3892428,443662,0.113981,0.081821,0.057269
2026-01-30,2157952,733212,0.339772,0.047217,0.226326
2026-02-02,2531897,1029948,0.406789,0.146561,0.258002
2026-02-03,1285393,348595,0.271197,0.126508,0.202544
2026-02-04,973882,188989,0.194057,0.92598,0.107623
2026-02-05,2294678,459600,0.20029,0.124021,0.261769
2026-02-06,1591950,496540,0.311907,0.047956,0.274157
2026-02-09,1549668,506000,0.326522,0.298518,0.275504
2026-02-10,1037329,176395,0.170047,0.049378,0.105916
2026-02-11,1299063,215901,0.166197,0.327627,0.169138
2026-02-23,3346949,1545741,0.461836,0.074445,0.151698
2026-02-24,2027024,512137,0.252655,0.050768,0.14919
2026-02-25,1661411,250717,0.150906,0.319085,0.050324
2026-02-26,5305299,592034,0.111593,1.257122,0.143037
2026-03-02,2889110,311066,0.107668,0.067175,0.119727
2026-03-03,2121878,337430,0.159024,0.442107,0.112266
2026-03-04,2433316,384898,0.158178,0.326034,0.127367
2026-03-05,1950291,670909,0.344005,0.125543,0.169018
2026-03-06,951325,127700,0.134234,0.46946,0.121962
2026-03-09,1643012,339472,0.206616,0.43742,0.096846
2026-03-10,2059148,795150,0.386155,0.066654,0.202652
2026-03-11,1490190,449240,0.301465,0.149141,0.183712
2026-03-12,927703,215003,0.231758,0.348832,0.082792
2026-03-13,937042,239069,0.255132,0.3179,0.142837
2026-03-16,810238,154200,0.190314,0.518418,0.132411
2026-03-17,1253998,305186,0.24337,0.0,0.100807
2026-03-18,2117499,456137,0.215413,0.197096,0.168917
2026-03-19,1033339,333749,0.322981,0.032539,0.203689
2026-03-20,1553094,367577,0.236674,0.01265,0.146674
2026-03-23,846580,239080,0.282407,0.610674,0.102985
2026-03-24,1867681,478054,0.255961,0.076037,0.154665
2026-03-25,2128210,1145770,0.538373,1.290461,0.291986
2026-03-26,5507271,535076,0.097158,0.038593,0.168115
2026-03-27,2325390,692700,0.297886,0.140754,0.21635
2026-03-30,2524806,316782,0.125468,0.767102,0.091453
2026-03-31,7067991,1106216,0.156511,0.338102,0.192303
2026-04-01,3167563,505240,0.159504,0.252033,0.148636
2026-04-02,3746278,734813,0.196145,0.244306,0.091858
2026-04-07,2000583,212326,0.106132,0.410199,0.101794
2026-04-08,6994282,3228794,0.461633,0.433147,0.272028
2026-04-09,7139780,564306,0.079037,0.290591,0.146599
2026-04-10,4652043,899129,0.193276,0.075779,0.307137
2026-04-13,5804641,1000672,0.172392,0.596208,0.102642
2026-04-14,7791526,461241,0.059198,0.270312,0.264607
2026-04-15,5773517,443560,0.076827,0.04068,0.239334
2026-04-16,3217214,374649,0.116451,0.911883,0.070323
2026-04-17,2949986,406888,0.137929,0.201134,0.146678
2026-04-20,4045238,595808,0.147286,0.101291,0.112296
2026-04-21,4630759,610894,0.131921,0.635395,0.092745
2026-04-22,5025391,472920,0.094106,0.115197,0.133111
2026-04-23,4957706,695334,0.140253,0.167538,0.095059
2026-04-24,3123972,990768,0.31715,0.83391,0.291072
2026-04-27,3304118,392611,0.118825,0.06172,0.230959
2026-04-28,1632728,653131,0.400024,0.253946,0.277642
2026-04-29,1057882,165037,0.156007,0.199955,0.117689
2026-04-30,1716470,433551,0.252583,0.052665,0.210304
2026-05-04,3914521,2580161,0.659126,0.643188,0.091696
2026-05-05,10071043,1020422,0.101322,0.159932,0.121936
2026-05-06,4651916,498434,0.107146,0.481027,0.179589
2026-05-07,4054009,378850,0.093451,0.421869,0.116142
2026-05-08,3648652,527942,0.144695,0.270024,0.112998
2026-05-11,2225204,525255,0.236048,0.239238,0.142883
2026-05-12,1802801,265295,0.147157,0.095637,0.112848
2026-05-13,1546007,238209,0.15408,0.368886,0.13275
2026-05-14,1895439,408495,0.215515,,0.164906
