date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2023-04-26,327992,247000,0.753067,0.182186,0.233692
2023-04-27,118863,93000,0.782413,0.107527,0.246367
2023-04-28,131228,117125,0.892531,0.008538,0.325007
2023-05-02,158500,128224,0.808984,0.0,0.215385
2023-05-03,197508,108190,0.547775,0.0,0.220352
2023-05-04,144956,99000,0.682966,0.0,0.217511
2023-05-05,143310,80000,0.55823,0.025,0.123641
2023-05-08,94760,65000,0.685943,0.0,0.084911
2023-05-09,226380,110000,0.485909,0.045455,0.204642
2023-05-10,368627,134000,0.363511,0.052239,0.212368
2023-05-11,393496,229020,0.582014,0.0,0.190106
2023-05-12,259188,114000,0.439835,0.506807,0.195929
2023-05-15,217016,103999,0.479223,0.067308,0.17782
2023-05-16,425737,292902,0.687988,0.0,0.198192
2023-05-17,822672,646906,0.786347,0.057195,0.262054
2023-05-18,226760,155000,0.683542,0.058065,0.174336
2023-05-19,182677,107000,0.585733,0.0,0.23169
2023-05-22,114752,64000,0.557724,0.016109,0.253655
2023-05-23,136819,83433,0.609806,0.44347,0.241974
2023-05-24,120620,101355,0.840284,0.009866,0.286319
2023-05-25,132814,84000,0.632463,0.107143,0.189663
2023-05-26,115183,73000,0.633774,0.0,0.129225
2023-05-29,183252,99000,0.54024,0.10101,0.272464
2023-05-30,129860,81579,0.628207,0.036774,0.387554
2023-05-31,227722,158500,0.696024,0.044164,0.153045
2023-06-01,71158,42000,0.590236,0.0,0.240724
2023-06-02,129787,82000,0.631804,0.121951,0.301494
2023-06-05,136691,82100,0.600625,0.0,0.076471
2023-06-06,99758,56950,0.570882,0.0,0.233574
2023-06-07,121483,77085,0.634533,0.025945,0.316445
2023-06-08,110382,83000,0.751934,0.128819,0.319261
2023-06-09,126246,85676,0.678643,0.143622,0.263038
2023-06-12,255868,114000,0.445542,0.070175,0.117341
2023-06-13,271137,180593,0.666058,0.06091,0.243767
2023-06-14,125520,58820,0.468611,0.008007,0.216664
2023-06-15,419120,256000,0.610804,0.007812,0.368276
2023-06-16,169703,107450,0.633165,0.22336,0.335846
2023-06-19,91448,51000,0.557694,0.196078,0.341116
2023-06-20,213886,91088,0.425872,0.175654,0.171133
2023-06-21,248797,141000,0.566727,0.0,0.235573
2023-06-26,419303,302000,0.720243,0.13245,0.342713
2023-06-27,172545,135000,0.782405,0.014815,0.430254
2023-06-28,268251,205000,0.76421,0.292683,0.311722
2023-06-29,674558,479000,0.710095,0.0,0.301206
2023-06-30,531370,366359,0.689461,0.0,0.332012
2023-07-03,538792,417001,0.773955,0.076738,0.310464
2023-07-04,392595,283000,0.720845,0.038869,0.170378
2023-07-05,664012,442200,0.665952,0.03166,0.216291
2023-07-06,457378,263260,0.575585,0.041776,0.300656
2023-07-07,954426,480975,0.503942,0.095639,0.141343
2023-07-10,766642,317850,0.4146,0.066616,0.103502
2023-07-11,805966,558848,0.693389,0.013868,0.224329
2023-07-12,740156,491450,0.663982,0.559569,0.33237
2023-07-13,648467,228000,0.351598,0.087816,0.288396
2023-07-14,475754,195591,0.411118,0.224959,0.153628
2023-07-17,256063,125904,0.491691,0.291833,0.194013
2023-07-18,399689,167200,0.418325,0.017943,0.253062
2023-07-19,282479,146000,0.516853,0.064562,0.307686
2023-07-20,268187,159000,0.59287,0.27044,0.368666
2023-07-21,175386,60000,0.342103,0.183333,0.342833
2023-07-24,196663,72000,0.366109,0.222278,0.163066
2023-07-25,239051,148000,0.619115,0.175676,0.257574
2023-07-26,267299,178050,0.666108,0.415614,0.36223
2023-07-27,171643,99000,0.576779,0.0,0.510789
2023-07-28,127270,90000,0.707158,0.033333,0.203058
2023-07-31,407685,209000,0.512651,0.114833,0.251424
2023-08-01,238627,121000,0.507068,1.033058,0.234753
2023-08-02,510632,265000,0.518965,0.018868,0.378327
2023-08-04,359478,270000,0.751089,0.0,0.27193
2023-08-07,726160,427000,0.588025,0.0,0.168691
2023-08-08,973741,491000,0.504241,,0.183526
2026-04-10,860194,461070,0.536007,0.685362,0.260112
2026-04-13,1624651,463742,0.285441,0.0,0.253057
2026-04-14,1779588,725527,0.407694,0.126804,0.267076
2026-04-15,1174963,461041,0.392388,0.00362,0.205011
2026-04-16,904069,542518,0.600085,0.461861,0.241361
2026-04-17,1512237,738851,0.488581,0.0,0.252436
2026-04-20,1848844,958931,0.518665,0.002086,0.168127
2026-04-21,1200863,779722,0.649301,0.418098,0.208815
2026-04-22,1693971,847245,0.500153,0.224981,0.152688
2026-04-23,3602463,1337040,0.371146,0.278227,0.181497
2026-04-24,2712479,1027320,0.378738,0.364054,0.201723
2026-04-27,2312867,845215,0.36544,0.001183,0.323263
2026-04-28,1532102,592051,0.386431,0.0025,0.315672
2026-04-29,863706,401000,0.464278,1.606062,0.327184
2026-04-30,2204046,385450,0.174883,0.010196,0.280171
2026-05-04,1645880,740090,0.449662,0.462483,0.221533
2026-05-05,1461861,612534,0.41901,0.029443,0.151629
2026-05-06,1149170,470403,0.409342,0.204909,0.161021
2026-05-07,1182735,416115,0.351824,0.017784,0.160423
2026-05-08,849324,323000,0.380302,0.03709,0.201212
2026-05-11,1385167,360860,0.260517,0.094086,0.099438
2026-05-12,1192100,499510,0.419017,1.018346,0.153867
2026-05-13,2215018,1052900,0.475346,0.018995,0.29991
2026-05-14,1832124,920700,0.502531,0.123632,0.24794
2026-05-15,1266400,608000,0.480101,0.0,0.261716
2026-05-18,918665,531902,0.578995,0.122203,0.324479
2026-05-19,914291,349750,0.382537,0.151505,0.271734
2026-05-20,955080,517074,0.541393,0.309992,0.277999
2026-05-21,1297666,761000,0.586437,1.089771,0.194607
2026-05-22,2503440,1093910,0.436963,0.017866,0.320765
2026-05-25,1864173,993947,0.533184,0.006988,0.100955
2026-05-26,1230377,596000,0.484404,0.511525,0.082903
2026-05-27,1472275,618710,0.420241,0.002893,0.232717
2026-05-28,1633727,668491,0.409182,0.163027,0.317445
2026-05-29,2274490,1283436,0.564274,0.22129,0.448274
2026-06-01,2272077,1016784,0.447513,0.106098,0.102987
2026-06-02,1356183,860872,0.634776,0.011616,0.199149
2026-06-03,4784540,2971999,0.621167,0.010767,0.240686
2026-06-04,2764025,1391036,0.503265,0.053198,0.168621
2026-06-05,1628101,755752,0.464192,0.114642,0.210928
2026-06-08,1462383,465319,0.318192,1.164577,0.250582
2026-06-09,2048205,872196,0.425834,0.07898,0.295256
2026-06-10,3339160,614267,0.183959,0.212774,0.192377
2026-06-11,1775541,412900,0.232549,0.186486,0.115959
2026-06-12,3093757,1998785,0.64607,0.006004,0.24638
2026-06-15,3256278,1593689,0.48942,0.101023,0.094288
2026-06-16,2028589,644048,0.317486,0.078643,0.131556
2026-06-17,1115414,441802,0.396088,0.95957,0.161857
2026-06-18,3879544,1419774,0.365964,1.218552,0.227698
2026-06-22,3964049,1506798,0.380116,6.8e-05,0.323321
2026-06-23,1012658,242216,0.239188,0.661814,0.147789
2026-06-24,1720193,1057486,0.614748,0.032286,0.11226
2026-06-25,1082517,567980,0.524685,0.0,0.176561
2026-06-26,994646,505694,0.508416,0.86053,0.200789
2026-06-29,1058114,363841,0.343858,0.076792,0.227468
2026-06-30,903414,255619,0.282948,0.069404,0.307224
2026-07-01,467112,182144,0.389936,0.774113,0.282861
2026-07-02,725520,183642,0.253118,0.464834,0.313387
2026-07-03,935507,593091,0.633978,0.030754,0.299408
2026-07-06,1621026,1102162,0.679916,0.196789,0.227775
2026-07-07,777101,290301,0.373569,0.020668,0.362464
2026-07-08,498460,130387,0.26158,0.131148,0.258627
2026-07-09,299357,171387,0.572517,0.308752,0.326927
2026-07-13,804207,425024,0.528501,0.049421,0.306943
2026-07-14,1103216,488119,0.442451,0.092191,0.262696
2026-07-15,1134449,583850,0.514655,0.131933,0.21374
2026-07-16,2055350,1450549,0.705743,0.027576,0.185458
2026-07-17,2530871,1791808,0.707981,,0.250491
