date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-10-12,3069,0,0.0,,0.0
2021-10-15,2000,0,0.0,,0.0
2021-10-19,2004,0,0.0,,0.0
2021-10-26,3010,0,0.0,,0.0
2021-10-27,3450,0,0.0,,0.0
2021-10-28,4000,0,0.0,,0.0
2021-11-01,1000,0,0.0,,0.0
2021-11-02,5020,0,0.0,,0.0
2021-11-03,6000,0,0.0,,0.0
2021-11-08,4070,0,0.0,,0.0
2021-11-09,5000,0,0.0,,0.0
2021-11-10,2100,0,0.0,,0.0
2021-11-11,10000,0,0.0,,0.0
2021-11-15,1009,0,0.0,,0.0
2021-11-17,3000,0,0.0,,0.0
2021-11-18,11000,0,0.0,,0.0
2021-11-19,6000,0,0.0,,0.0
2021-11-30,7003,0,0.0,,0.0
2021-12-01,1199,0,0.0,,0.0
2021-12-02,1000,0,0.0,,0.0
2021-12-03,301,0,0.0,,0.0
2021-12-06,11000,0,0.0,,0.0
2021-12-07,3,0,0.0,,0.0
2021-12-08,21003,13003,0.619102,0.384604,0.0
2021-12-09,8001,0,0.0,,0.0
2021-12-10,1000,0,0.0,,0.0
2021-12-14,1133,0,0.0,,0.0
2021-12-15,3000,0,0.0,,0.0
2021-12-16,14010,0,0.0,,0.0
2021-12-17,8001,0,0.0,,0.0
2021-12-22,4000,0,0.0,,0.0
2021-12-23,243,0,0.0,,0.0
2021-12-28,6000,0,0.0,,0.0
2021-12-30,1000,0,0.0,,0.0
2022-01-03,21144,0,0.0,,0.0
2022-01-04,1000,0,0.0,,0.0
2022-01-05,20,0,0.0,,0.0
2022-01-06,56134,32868,0.585527,0.061215,0.0
2022-01-07,61315,43000,0.701297,0.046512,0.0
2022-01-10,35101,0,0.0,,0.0
2022-01-11,6000,0,0.0,,0.0
2022-01-12,22000,0,0.0,,0.0
2022-01-13,57800,34300,0.593426,0.0,0.0
2022-01-14,37000,0,0.0,,0.0
2022-01-17,23016,0,0.0,,0.0
2022-01-18,62000,28000,0.451613,0.0,0.0
2022-01-19,3400,0,0.0,,0.0
