date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2026-01-26,17331280,4352312,0.251125,0.419753,0.145605
2026-01-27,12090470,1113370,0.092087,0.142689,0.171185
2026-01-28,5838987,1244823,0.213192,0.166004,0.100471
2026-01-29,6454652,977751,0.15148,0.144208,0.139811
2026-01-30,5444109,1659403,0.304807,0.004218,0.242148
2026-02-02,2597343,669215,0.257654,0.226979,0.163037
2026-02-03,4923514,699444,0.142062,0.653233,0.117119
2026-02-04,3031325,362110,0.119456,0.126205,0.149255
2026-02-05,2484119,347972,0.140079,0.076661,0.086896
2026-02-06,1966053,429664,0.218541,0.247684,0.210421
2026-02-09,1220566,423932,0.347324,0.458649,0.114572
2026-02-10,1979445,425029,0.214721,0.056469,0.088969
2026-02-11,2046479,642073,0.313745,0.008457,0.062603
2026-02-23,1255173,410815,0.327298,1.840573,0.11406
2026-02-24,3488811,502472,0.144024,0.043782,0.215736
2026-02-25,2695234,472405,0.175274,0.182617,0.236075
2026-02-26,8388967,1397370,0.166572,0.972969,0.074101
2026-03-02,12838783,1695554,0.132065,0.625682,0.170352
2026-03-03,20290433,741088,0.036524,0.552555,0.111553
2026-03-04,5704283,710537,0.124562,0.792351,0.096262
2026-03-05,4618222,549024,0.118882,0.308504,0.11534
2026-03-06,10699743,3240905,0.302896,0.187549,0.11345
2026-03-09,16260313,2281273,0.140297,0.024404,0.063802
2026-03-10,29478095,7511042,0.254801,0.146238,0.250703
2026-03-11,36985976,5867461,0.15864,0.242702,0.23909
2026-03-12,24096417,1985999,0.082419,0.29533,0.118915
2026-03-13,30254445,3123783,0.10325,0.720024,0.204803
2026-03-16,28205071,2182154,0.077367,0.086003,0.197725
2026-03-17,18533384,957055,0.05164,0.20688,0.133449
2026-03-18,20158604,1829367,0.090749,0.264262,0.121718
2026-03-19,13251208,1226658,0.09257,0.153676,0.073878
2026-03-20,12667982,2105339,0.166194,0.122071,0.163918
2026-03-23,8540487,1220223,0.142875,0.172482,0.096579
2026-03-24,9613988,559704,0.058218,0.438346,0.243761
2026-03-25,5580113,797968,0.143002,0.433573,0.13669
2026-03-26,4905819,585844,0.119418,0.15004,0.080845
2026-03-27,3607861,467647,0.129619,0.114826,0.07366
2026-03-30,2949713,453755,0.15383,0.310438,0.180554
2026-03-31,7046310,960677,0.136338,0.437192,0.153421
2026-04-01,3585707,457631,0.127626,0.276133,0.156217
2026-04-02,7517795,815184,0.108434,1.099831,0.15618
2026-04-07,6044132,636090,0.105241,0.110255,0.169673
2026-04-08,6198847,2965447,0.478387,0.478122,0.112032
2026-04-09,7382402,869557,0.117788,0.262803,0.171251
2026-04-10,14236702,6066421,0.426111,0.06456,0.055931
2026-04-13,16639163,5607954,0.337033,1.103002,0.088942
2026-04-14,35791104,4006663,0.111946,0.234942,0.140433
2026-04-15,26352454,3309359,0.125581,0.492428,0.097084
2026-04-16,40776749,3762866,0.09228,0.64718,0.156219
2026-04-17,42594899,2208781,0.051856,0.33775,0.10604
2026-04-20,19720021,4823391,0.244594,1.047993,0.067016
2026-04-21,26499089,1592234,0.060086,0.778432,0.066053
2026-04-22,31955430,5084152,0.159101,0.244055,0.247981
2026-04-23,22172899,2607457,0.117597,0.189449,0.150934
2026-04-24,10113295,842063,0.083263,0.621635,0.096283
2026-04-27,9007945,1624962,0.180392,0.501448,0.168473
2026-04-28,5586323,832337,0.148996,0.297453,0.104014
2026-04-29,8180733,1133081,0.138506,0.075788,0.241469
2026-04-30,7814633,1484672,0.189986,0.379385,0.112678
2026-05-04,9622025,1035443,0.107612,0.044508,0.093921
2026-05-05,9031431,1442572,0.159728,0.221371,0.047814
2026-05-06,9286007,664218,0.071529,0.330727,0.155932
2026-05-07,4521704,726264,0.160617,0.941845,0.059288
2026-05-08,8983418,736032,0.081932,0.451195,0.203092
2026-05-11,9961287,1742536,0.174931,1.07928,0.127993
2026-05-12,16309831,1446371,0.088681,0.156779,0.163315
2026-05-13,11775660,1821736,0.154704,0.800825,0.064228
2026-05-14,32509501,4236114,0.130304,0.720777,0.069095
2026-05-15,23145896,3469341,0.14989,0.326863,0.220894
2026-05-18,9674433,999621,0.103326,0.341517,0.265966
2026-05-19,11883159,1165623,0.09809,,0.141196
