date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-10-05,1930294,754841,0.39105,0.238461,0.10506
2021-10-06,1195310,289350,0.242071,0.376706,0.098393
2021-10-07,1453662,1045000,0.718874,0.236364,0.152442
2021-10-08,762112,456000,0.598337,0.274123,0.229531
2021-10-12,753515,308250,0.409083,0.05515,0.137478
2021-10-13,751751,234100,0.311406,0.0,0.244069
2021-10-14,464701,190100,0.40908,0.689111,0.110716
2021-10-15,688194,389000,0.565248,0.089974,0.120607
2021-10-18,447114,214115,0.478882,0.04577,0.10032
2021-10-19,952293,500942,0.526038,0.275481,0.123546
2021-10-20,1078344,376000,0.348683,0.167553,0.082582
2021-10-21,1629814,816000,0.500671,0.03799,0.196989
2021-10-22,1368641,756000,0.552373,0.199735,0.040436
2021-10-25,1019846,502000,0.492231,0.091633,0.184087
2021-10-26,654475,281000,0.429352,0.078292,0.149775
2021-10-27,1060706,602200,0.567735,0.036533,0.226053
2021-10-28,1962654,651000,0.331694,0.0,0.203385
2021-10-29,1621920,857643,0.528783,3.6e-05,0.276549
2021-11-01,1322500,755000,0.570888,0.221192,0.200799
2021-11-02,1746283,546770,0.313105,0.054802,0.101255
2021-11-03,1737095,876045,0.504316,0.0,0.213949
2021-11-04,1424240,642000,0.450767,0.065421,0.11398
2021-11-05,1485679,579676,0.390176,0.105231,0.114578
2021-11-08,1562430,717000,0.458901,0.069735,0.127925
2021-11-09,744759,224171,0.300998,0.0,0.036528
2021-11-10,710860,249123,0.350453,0.249832,0.046629
2021-11-11,821150,400000,0.487122,2.765,0.14749
2021-11-12,3109378,672580,0.216307,0.10705,0.359063
2021-11-15,1851552,634870,0.342885,0.253598,0.365538
2021-11-16,1913963,763000,0.398649,0.091743,0.217775
2021-11-17,1405238,620000,0.441206,0.866129,0.305791
2021-11-18,4752446,1443689,0.303778,0.895622,0.141325
2021-11-19,3039848,723310,0.237943,0.363068,0.234618
2021-11-22,4280003,1072000,0.250467,0.711754,0.109858
2021-11-23,3890429,662000,0.170161,0.090408,0.263934
2021-11-24,2717024,1527312,0.562127,0.306421,0.151369
2021-11-25,1466538,497000,0.338893,0.0,0.194379
2021-11-26,4414529,695262,0.157494,0.2891,0.202093
2021-11-29,2805434,708000,0.252367,7.314558,0.181054
2021-11-30,9025914,5745316,0.636536,0.050476,0.841492
2021-12-01,1141707,670795,0.587537,0.298154,0.300917
2021-12-02,1472278,611000,0.415003,0.011457,0.165737
2021-12-03,866540,448000,0.516999,0.098214,0.184835
2021-12-06,2913970,967000,0.33185,0.715096,0.144693
2021-12-07,9063042,809311,0.089298,0.028387,0.227583
2021-12-08,2404672,1131553,0.470564,0.15819,0.186664
2021-12-09,13095482,5643000,0.430912,0.914212,0.114834
2021-12-10,43667815,4272940,0.097851,0.363734,0.165977
2021-12-13,18189323,9560810,0.525628,0.906509,0.041114
2021-12-14,60286473,3921149,0.065042,0.334086,0.059728
2021-12-15,47798656,2017980,0.042218,0.400952,0.061857
2021-12-16,16268389,1921000,0.118082,0.129089,0.031469
2021-12-17,11855426,1653825,0.139499,0.06228,0.100378
2021-12-20,4343442,895137,0.206089,0.320621,0.140451
2021-12-21,6444383,654349,0.101538,1.067067,0.153052
2021-12-22,32979986,1737000,0.052668,0.287277,0.100623
2021-12-23,6283626,1225679,0.195059,0.14033,0.067021
2021-12-24,5239898,588240,0.112262,0.479991,0.064789
2021-12-27,6893224,2819000,0.408952,0.982618,0.150541
2021-12-28,22797061,2686800,0.117857,0.518088,0.119497
2021-12-29,11827519,1056000,0.089283,1.014962,0.083519
2021-12-30,42285767,17645050,0.417281,0.68397,0.011383
2022-01-03,77231443,3012128,0.039001,0.121344,0.043273
2022-01-04,23788562,2218400,0.093255,0.140191,0.069636
2022-01-05,26384754,2287067,0.086681,0.016615,0.066049
2022-01-06,11867029,1719000,0.144855,0.78534,0.104963
2022-01-07,10969145,1163025,0.106027,0.325015,0.084862
2022-01-10,26708309,873000,0.032686,0.112108,0.130602
2022-01-11,11537906,1737606,0.1506,0.389859,0.122403
2022-01-12,13062291,898000,0.068748,0.532296,0.176722
2022-01-13,5824785,1361000,0.233657,,0.098691
2023-04-12,984709,606002,0.615412,0.135313,0.119993
2023-04-13,1846505,849579,0.460101,0.058887,0.195224
2023-04-14,4798191,2208090,0.460192,0.189757,0.16047
2023-04-17,3136155,974801,0.310827,0.027698,0.144079
2023-04-18,2527241,1036000,0.409933,0.112838,0.161561
2023-04-19,2435539,682680,0.280299,0.055663,0.092657
2023-04-20,2925314,630781,0.215628,0.246393,0.101354
2023-04-21,2084659,465010,0.223063,0.052377,0.108207
2023-04-24,1143856,440000,0.384664,0.743182,0.126838
2023-04-25,1793208,535050,0.298376,0.12345,0.164063
2023-04-26,1041771,561575,0.539058,0.091934,0.063804
2023-04-27,788545,296000,0.375375,0.037162,0.175039
2023-04-28,469653,251000,0.534437,0.063745,0.178465
2023-05-02,1027090,461261,0.449095,0.086719,0.046794
2023-05-03,649340,275000,0.423507,0.0,0.069197
2023-05-04,893733,365248,0.408677,0.04423,0.199956
2023-05-05,1004665,563330,0.560714,0.250297,0.148171
2023-05-08,515589,223000,0.432515,0.237668,0.224583
2023-05-09,1234711,558299,0.45217,0.0,0.176034
2023-05-10,453532,226167,0.498679,0.530581,0.259407
2023-05-11,856291,369873,0.431948,0.064,0.22529
2023-05-12,677509,260900,0.385087,0.034385,0.236187
2023-05-15,708374,354264,0.500109,0.019006,0.029539
2023-05-16,637136,448000,0.703147,0.075893,0.097096
2023-05-17,966579,645000,0.667302,0.0,0.064849
2023-05-18,1006669,457000,0.453972,0.0,0.127233
2023-05-19,777097,400611,0.515523,0.033337,0.107382
2023-05-22,712158,510000,0.716133,0.007843,0.202966
2023-05-23,763339,424000,0.555454,0.194104,0.088528
2023-05-24,1327923,830350,0.6253,0.063829,0.041114
2023-05-25,1081630,731047,0.675875,0.101225,0.083265
2023-05-26,1538200,587240,0.381771,0.003406,0.100358
2023-05-29,709470,324170,0.456919,1.818388,0.066113
2023-05-30,6762527,2518700,0.37245,0.059237,0.136663
2023-05-31,1735233,927350,0.534424,0.023346,0.061738
2023-06-01,1426866,556000,0.389665,0.188849,0.135218
2023-06-02,743209,250100,0.336514,0.388245,0.099343
2023-06-05,8577526,1105000,0.128825,0.122172,0.154521
