date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-06-30,576803,271000,0.469831,0.02952,0.016717
2021-07-01,448731,195000,0.434559,0.015385,0.005656
2021-07-02,566066,220550,0.389619,0.23124,0.009103
2021-07-05,313433,157000,0.500904,0.063694,0.007895
2021-07-06,223354,76000,0.340267,0.341171,0.021965
2021-07-07,187272,96000,0.512623,1.239583,0.009235
2021-07-08,1182152,588900,0.498159,0.278995,0.028768
2021-07-09,6216784,1688786,0.271649,0.478805,0.027846
2021-07-12,4904550,849218,0.173149,0.822271,0.006062
2021-07-13,8316295,914000,0.109905,0.084245,0.013592
2021-07-14,2521329,592000,0.234797,0.05701,0.014285
2021-07-15,930803,265000,0.2847,0.086792,0.012197
2021-07-16,908545,322800,0.355293,0.0,0.061522
2021-07-19,693926,277000,0.399178,0.101083,0.028423
2021-07-20,728564,330000,0.452946,0.360606,0.079439
2021-07-21,903059,278000,0.307843,0.093525,0.00774
2021-07-22,339347,126100,0.371596,0.634679,0.025651
2021-07-23,1303094,724700,0.556138,0.070443,0.044655
2021-07-26,1532739,1138500,0.742788,1.166886,0.024455
2021-07-27,4284062,1054702,0.246192,0.381069,0.033996
2021-07-28,1470766,414127,0.281572,0.0821,0.023612
2021-07-29,573886,151389,0.263796,0.158532,0.058417
2021-07-30,518203,150904,0.291206,0.08074,0.042492
2021-08-02,422871,241000,0.569914,0.058091,0.019266
2021-08-03,248865,84000,0.337532,0.047619,0.005627
2021-08-04,229780,119000,0.517887,0.142857,0.055609
2021-08-05,236729,111000,0.468891,0.279279,0.028
2021-08-06,372441,164000,0.440338,0.0,0.036667
2021-08-09,273762,115000,0.420073,0.382609,0.02017
2021-08-10,941591,266820,0.283371,0.0,0.048956
2021-08-11,234555,88404,0.376901,0.013008,0.03817
2021-08-12,223680,81000,0.362124,0.345679,0.060049
2021-08-13,233177,125950,0.540148,,0.050102
