date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-10-14,61275,53210,0.86838,0.0,0.0
2022-10-17,9459,9321,0.985411,0.695204,0.0
2022-10-18,39455,36000,0.912432,0.0,0.117509
2022-10-19,29336,23000,0.78402,0.521739,0.0
2022-10-20,43641,27009,0.61889,0.0,0.0
2022-10-21,33279,30490,0.916193,0.032863,0.0
2022-10-24,10391,9373,0.902031,0.238024,0.0
2022-10-25,29745,25107,0.844075,0.079659,0.0
2022-10-26,18836,18200,0.966235,0.017637,0.0
2022-10-27,47396,35912,0.757701,0.083538,0.04396
2022-10-28,13909,13745,0.988209,0.0,0.0
2022-10-31,3288,3263,0.992397,0.005823,0.0
2022-11-01,12477,12416,0.995111,0.018122,0.0
2022-11-02,16545,16535,0.999396,0.0,0.0
2022-11-03,10023,10000,0.997705,0.0,0.0
2022-11-04,13549,13146,0.970256,0.084588,0.0
2022-11-07,62486,53050,0.84899,0.150801,0.008009
2022-11-08,110626,104000,0.940104,0.086538,0.0
2022-11-09,26067,25860,0.992059,0.009977,0.0
2022-11-10,9415,9413,0.999788,0.0,0.0
2022-11-11,22680,18000,0.793651,0.0,0.0
2022-11-14,48508,48000,0.989528,0.020833,0.0
2022-11-15,31179,30570,0.980468,0.01122,0.0
2022-11-16,46163,44668,0.967615,0.022387,0.011164
2022-11-17,21468,21245,0.989612,0.0,0.0
2022-11-18,75765,72211,0.953092,0.0,0.006778
2022-11-21,21809,21500,0.985832,4.7e-05,0.045895
2022-11-22,37731,36149,0.958072,0.0,0.0
2022-11-23,64237,57020,0.88765,0.0,0.0
2022-11-24,25029,21031,0.840265,0.0,0.062425
2022-11-25,56263,51000,0.906457,0.0,0.0
2022-11-28,19630,19629,0.999949,0.0,0.0
2022-11-29,24576,22000,0.895182,0.045455,0.0
2022-11-30,13641,13000,0.953009,0.538462,0.0
2022-12-01,45927,37000,0.805626,0.0,0.022765
2022-12-02,19365,19094,0.986006,0.0,0.0
2022-12-05,45073,41000,0.909635,0.0,0.0
2022-12-06,166567,148010,0.888591,0.020269,0.006429
2022-12-07,11243,11208,0.996887,0.267755,0.0
2022-12-08,49256,46145,0.93684,0.0,0.0
2022-12-09,23583,21574,0.914812,0.185408,0.023166
2022-12-12,10781,10770,0.99898,0.0,0.0
2022-12-13,6022,6022,1.0,0.182664,0.0
2022-12-14,34908,33000,0.945342,0.121212,0.043094
2022-12-15,32749,28000,0.854988,0.0,0.0
2022-12-16,67954,63000,0.927098,0.015873,0.0
2022-12-19,44356,41000,0.924339,0.0,0.0
2022-12-20,45589,44055,0.966352,0.0,0.045051
2022-12-21,24720,22123,0.894943,0.0,0.020227
2022-12-22,15456,15300,0.989907,0.0,0.0
2022-12-23,12360,12349,0.99911,0.0,0.0
2022-12-26,33848,31401,0.927706,0.0,0.015728
2022-12-27,15463,13381,0.865356,0.226515,0.0
2022-12-28,19383,16000,0.825466,0.0625,0.0
2022-12-29,6602,6430,0.973947,0.0,0.0
2022-12-30,45091,44703,0.991395,0.02237,0.0
2023-01-03,29090,26000,0.893778,0.0,0.0
2023-01-04,20440,19000,0.92955,0.0,0.0
2023-01-05,16105,15045,0.934182,0.0,0.0
2023-01-06,19879,18050,0.907993,0.0,0.0
2023-01-09,122480,97000,0.791966,0.0,0.0
2023-01-10,58200,55050,0.945876,,0.0
2023-01-12,51479,47018,0.913343,0.0,0.0
2023-01-13,104803,101940,0.972682,0.0,0.0
2023-01-16,47744,38934,0.815474,0.028253,0.021892
2023-01-17,64488,63000,0.976926,0.015873,0.0
2023-01-30,99723,77000,0.772139,0.012987,0.015202
2023-01-31,186290,159744,0.857502,0.0,0.0
2023-02-01,70398,62041,0.881289,0.032237,0.0
2023-02-02,95598,79363,0.830174,,0.0054
