date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2023-12-06,560462,347253,0.619583,0.051835,0.078387
2023-12-07,347796,112000,0.322028,0.044643,0.181368
2023-12-08,296395,117484,0.396376,0.025535,0.232216
2023-12-11,439958,141666,0.321999,0.014118,0.119199
2023-12-12,478588,133586,0.279125,0.007486,0.128555
2023-12-13,307014,135000,0.439719,0.519667,0.153596
2023-12-14,534147,245786,0.460147,0.15933,0.082221
2023-12-15,1148348,593000,0.516394,0.231029,0.135875
2023-12-18,691051,160221,0.231851,0.006241,0.11869
2023-12-19,655549,237030,0.361575,0.168755,0.067918
2023-12-20,606725,381000,0.627962,0.305871,0.24775
2023-12-21,676825,314029,0.463974,0.156037,0.200302
2023-12-22,833385,278580,0.334275,0.234705,0.116839
2023-12-25,814897,228180,0.280011,0.013112,0.097801
2023-12-26,560887,230475,0.410912,0.004339,0.159873
2023-12-27,420408,167195,0.397697,0.508394,0.058973
2023-12-28,387759,106208,0.273902,0.009415,0.05671
2023-12-29,337648,156479,0.463438,0.083078,0.052073
2024-01-02,225943,130146,0.576013,0.094125,0.059488
2024-01-03,421177,147905,0.351171,0.0,0.2228
2024-01-04,277950,119372,0.429473,0.0,0.143358
2024-01-05,233297,86967,0.372774,0.0,0.063808
2024-01-08,464609,266000,0.572524,1.007519,0.078732
2024-01-09,509330,226500,0.444702,0.0,0.190471
2024-01-10,715618,164090,0.229298,0.0,0.288517
2024-01-11,348708,111926,0.320973,0.020058,0.029251
2024-01-12,187884,80063,0.42613,0.015613,0.117356
2024-01-15,490152,201284,0.410656,0.512222,0.092465
2024-01-16,1267634,306681,0.241932,0.0,0.265932
2024-01-17,1274395,312794,0.245445,2.235369,0.134387
2024-01-18,1296178,562978,0.434337,0.0,0.169224
2024-01-19,482037,237694,0.493103,0.004859,0.226411
2024-01-22,400792,260110,0.64899,0.034601,0.286722
2024-01-23,387985,158305,0.408018,0.006317,0.171829
2024-01-24,342888,167000,0.487039,0.389222,0.118873
2024-01-25,203784,61240,0.300514,2.661659,0.148145
2024-01-26,1581758,398078,0.251668,0.806375,0.139698
2024-01-29,2988314,674390,0.225676,0.001631,0.14085
2024-01-30,1006890,372112,0.369566,0.238893,0.082775
2024-01-31,1121073,452423,0.403562,0.015216,0.095607
2024-02-01,475750,175000,0.36784,0.137143,0.12523
2024-02-02,430056,202001,0.469709,0.297028,0.141044
2024-02-05,384934,191000,0.496189,0.005236,0.101072
2024-02-15,701708,231329,0.329666,0.078944,0.11299
2024-02-16,1200581,764000,0.636359,0.043194,0.246367
2024-02-19,1988669,851283,0.428067,0.314819,0.165295
2024-02-20,946155,331892,0.35078,0.147635,0.128286
2024-02-21,725476,291777,0.402187,0.5655,0.050958
2024-02-22,746592,311838,0.417682,0.0,0.090761
2024-02-23,502897,181898,0.3617,0.004948,0.096144
2024-02-26,354759,171950,0.484695,0.088689,0.111322
2024-02-27,586585,168778,0.28773,0.159973,0.081991
2024-02-29,481027,177852,0.369734,0.245288,0.097709
2024-03-01,378495,229236,0.605651,0.100333,0.170752
2024-03-04,908174,290824,0.320229,0.123958,0.140768
2024-03-05,734613,312739,0.425719,0.061745,0.101028
2024-03-06,499232,184359,0.369285,0.135605,0.130808
2024-03-07,574965,133623,0.232402,0.0,0.06774
2024-03-08,1516993,360340,0.237536,0.05797,0.124915
2024-03-11,982876,314022,0.319493,0.044917,0.122371
2024-03-12,638698,242187,0.379189,0.016516,0.064066
2024-03-13,676024,203966,0.301714,0.149799,0.154983
2024-03-14,427015,207201,0.485231,0.265443,0.202847
2024-03-15,1184632,414889,0.350226,0.000774,0.06294
2024-03-18,413357,148260,0.358673,0.148826,0.146668
2024-03-19,664250,308684,0.464711,0.092084,0.184345
2024-03-20,1043736,318623,0.305272,0.015693,0.108229
2024-03-21,431572,176691,0.409413,0.452366,0.135975
2024-03-22,565038,242427,0.429045,0.056821,0.081197
2024-03-25,575312,385002,0.669206,0.189609,0.283282
2024-03-26,1129520,610002,0.540054,,0.174103
