date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-12-21,99767,65000,0.651518,0.076923,0.175857
2021-12-22,65101,43000,0.660512,0.0,0.097612
2021-12-23,101542,81000,0.797699,0.037037,0.163766
2021-12-24,54758,45000,0.821798,0.711111,0.092785
2021-12-27,84491,69000,0.816655,0.318841,0.158151
2021-12-28,82081,66000,0.804084,0.0,0.090829
2021-12-29,89069,78000,0.875726,0.0,0.265206
2021-12-30,118600,88000,0.74199,0.0,0.06871
2022-01-03,90422,85000,0.940037,0.058824,0.107439
2022-01-04,81650,77650,0.95101,0.0,0.070831
2022-01-05,141608,107000,0.755607,0.046729,0.194724
2022-01-06,33012,25012,0.757664,0.759635,0.159923
2022-01-07,115060,95000,0.825656,0.073684,0.151871
2022-01-10,48900,31000,0.633947,0.064516,0.080029
2022-01-11,101908,80000,0.785022,0.0,0.072987
2022-01-12,77932,62033,0.795989,0.080602,0.091409
2022-01-13,109176,57000,0.522093,0.754386,0.220276
2022-01-14,146150,110000,0.752651,0.027273,0.048723
2022-01-17,117986,113000,0.957741,0.035398,0.057102
2022-01-18,42440,31000,0.730443,0.454839,0.231196
2022-01-19,58520,53012,0.905878,0.018864,0.055026
2022-01-20,28187,26187,0.929045,0.534616,0.171841
2022-01-21,76000,68000,0.894737,0.014706,0.055556
2022-01-24,69300,49000,0.707071,0.122449,0.138662
2022-01-25,91100,76000,0.834248,0.0,0.143571
2022-01-26,86255,63000,0.730392,0.015873,0.192157
2022-02-07,69470,48000,0.690946,0.083333,0.22321
2022-02-08,44547,39000,0.87548,0.025641,0.180518
2022-02-09,35055,34050,0.971331,0.0,0.088093
2022-02-10,61202,52000,0.849645,0.057692,0.033221
2022-02-11,29000,26000,0.896552,0.153846,0.222222
2022-02-14,40165,27991,0.6969,0.071452,0.285144
2022-02-15,35655,27000,0.757257,0.0,0.047386
2022-02-16,34610,24000,0.693441,0.041667,0.370963
2022-02-17,64720,51000,0.78801,0.0,0.147518
2022-02-18,71768,56989,0.794073,0.52647,0.108096
2022-02-21,443892,161000,0.362701,0.055901,0.056451
2022-02-22,100467,49000,0.487722,0.44898,0.137996
2022-02-23,260843,160000,0.613396,0.0125,0.077459
2022-02-24,122196,82000,0.671053,0.182927,0.046441
2022-02-25,90574,58000,0.64036,0.086207,0.132174
2022-03-01,208135,63000,0.302688,0.015873,0.092557
2022-03-02,188484,87256,0.462936,0.010578,0.119954
2022-03-03,162613,74000,0.455068,0.148649,0.162504
2022-03-04,99129,41902,0.422702,0.328672,0.086917
2022-03-07,334493,99050,0.29612,1.100454,0.096148
2022-03-08,820546,175950,0.21443,0.221654,0.05823
2022-03-09,216445,88000,0.40657,0.125,0.08409
2022-03-10,168077,78000,0.464073,0.333333,0.160579
2022-03-11,686591,87000,0.126713,0.195402,0.088744
2022-03-14,130652,73050,0.559119,0.068446,0.068251
2022-03-15,117210,67000,0.571624,0.238806,0.052281
