date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-06-21,84752,75001,0.884947,0.066666,0.247693
2022-06-22,12005,10000,0.832986,0.0201,0.181818
2022-06-23,87515,79000,0.902702,0.0,0.294811
2022-06-24,57586,48534,0.842809,0.103021,0.154528
2022-06-27,82505,57286,0.694334,0.0,0.313016
2022-06-28,9070,9066,0.999559,0.992941,0.275695
2022-06-29,29060,23059,0.793496,0.086734,0.238508
2022-06-30,30261,24261,0.801725,0.041218,0.164874
2022-07-01,33001,27000,0.818157,0.0,0.160709
2022-07-04,36355,23281,0.64038,0.007345,0.171277
2022-07-05,66548,47000,0.706257,0.085106,0.237487
2022-07-06,42331,31064,0.733836,0.80479,0.193112
2022-07-07,44104,34000,0.770905,0.058824,0.263151
2022-07-08,22006,17004,0.772698,0.008645,0.411619
2022-07-11,7151,5147,0.719759,0.868661,0.194175
2022-07-12,15482,15481,0.999935,0.230605,0.161478
2022-07-13,35864,26380,0.735557,0.037794,0.279184
2022-07-14,7166,6161,0.859754,0.192664,0.324517
2022-07-15,28398,21232,0.747658,0.007159,0.306055
2022-07-18,35156,31152,0.886108,0.096302,0.337014
2022-07-19,17027,15027,0.882539,0.739336,0.133094
2022-07-20,54353,45000,0.827921,0.044444,0.33439
2022-07-21,14001,10000,0.714235,0.5,0.230751
2022-07-22,31752,30752,0.968506,0.0,0.162591
2022-07-25,10435,9434,0.904073,0.0,0.105988
2022-07-26,6425,5419,0.843424,0.03377,0.0
2022-07-27,27410,24219,0.883583,0.12387,0.040967
2022-07-28,18230,17228,0.945036,5.8e-05,0.0
2022-07-29,49518,47000,0.94915,0.0,0.0
2022-08-01,55357,53000,0.957422,0.0,0.073616
2022-08-02,11082,10078,0.909403,0.099325,0.347153
2022-08-03,44545,42500,0.954091,0.011765,0.082324
2022-08-04,53782,50461,0.938251,0.002101,0.0887
2022-08-05,9374,9362,0.99872,0.0,0.053339
2022-08-08,4201,2000,0.476077,0.1,0.0
2022-08-09,20448,16431,0.80355,0.0,0.091291
2022-08-10,14008,13006,0.928469,7.7e-05,0.076876
2022-08-11,2563,2554,0.996488,0.0,0.0
2022-08-12,27513,27295,0.992076,0.037406,0.054955
2022-08-15,36507,36000,0.986112,0.0,0.054784
2022-08-16,9183,8106,0.882718,0.0,0.0
2022-08-17,26466,25466,0.962216,0.0,0.333778
2022-08-18,15314,15314,1.0,0.0,0.163249
2022-08-19,25345,25323,0.999132,0.0,0.098666
2022-08-22,31813,30672,0.964134,0.080627,0.146052
2022-08-23,40777,39702,0.973637,0.017203,0.025159
2022-08-24,40346,35000,0.867496,0.228571,0.117392
2022-08-25,157943,140000,0.886396,0.05,0.050103
2022-08-26,42504,36000,0.846979,0.138889,0.0549
2022-08-29,51599,49300,0.955445,0.020284,0.181455
2022-08-30,47353,45223,0.955019,0.0,0.132676
2022-08-31,1489,1478,0.992612,0.012855,0.0
2022-09-01,50029,44025,0.87999,0.022714,0.113562
2022-09-02,30000,26000,0.866667,0.153846,0.096154
2022-09-05,25185,23169,0.919952,0.0,0.086266
2022-09-06,3170,3167,0.999054,0.0,0.0
2022-09-07,20892,19891,0.952087,0.140114,0.251357
2022-09-08,22218,19000,0.855162,0.0,0.045444
2022-09-12,14654,14643,0.999249,0.000137,0.204722
2022-09-13,8104,7104,0.876604,0.703829,0.0
2022-09-14,38001,35000,0.921028,0.005714,0.171424
2022-09-15,27585,25546,0.926083,0.003915,0.136799
2022-09-16,8325,7325,0.87988,0.015017,0.273038
2022-09-19,23211,11209,0.482918,0.0,0.089198
2022-09-20,2156,2000,0.927644,0.0015,0.0
2022-09-21,13379,11379,0.850512,0.0,0.307584
2022-09-22,3007,0,0.0,,0.0
2022-09-23,2057,2056,0.999514,0.98249,0.0
2022-09-26,20897,20897,1.0,0.005407,0.071781
2022-09-27,25621,25588,0.998712,0.000195,0.078082
2022-09-28,15026,13000,0.865167,,0.392129
