date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2025-12-10,220152,110000,0.499655,0.0,0.079968
2025-12-11,252400,173449,0.687199,0.062624,0.094309
2025-12-12,165429,77000,0.465456,0.012987,0.095806
2025-12-15,139776,84000,0.600962,0.035714,0.143132
2025-12-16,127116,49000,0.385475,0.026531,0.067516
2025-12-17,175401,71280,0.406383,0.257407,0.095526
2025-12-18,128400,49400,0.384735,0.0,0.113963
2025-12-19,137583,58000,0.421564,0.034483,0.128711
2025-12-22,230185,109000,0.473532,0.073394,0.143717
2025-12-23,170388,70738,0.415158,0.120063,0.063971
2025-12-24,131240,79000,0.601951,0.025316,0.073203
2025-12-26,208522,107869,0.517303,0.0,0.199673
2025-12-29,161337,88991,0.551585,0.707937,0.146947
2025-12-30,293903,72261,0.245867,0.0,0.16368
2025-12-31,394068,138517,0.351505,0.014439,0.120397
2026-01-02,217167,124742,0.574406,0.104103,0.121803
2026-01-05,446714,122000,0.273105,0.131148,0.168438
2026-01-06,642021,195232,0.30409,0.189621,0.121304
2026-01-07,266124,123020,0.462266,0.097545,0.036577
2026-01-08,277725,124000,0.446485,0.096774,0.113923
2026-01-09,144472,61305,0.424338,0.081559,0.046203
2026-01-12,194432,78158,0.401981,0.027751,0.11179
2026-01-13,168417,77799,0.461943,1.827787,0.029236
2026-01-14,497446,176007,0.353821,0.085224,0.016506
2026-01-15,1173079,653172,0.556801,0.402902,0.016653
2026-01-16,2821287,1153104,0.408716,0.185993,0.024465
2026-01-19,3702613,687244,0.185611,0.520704,0.015409
2026-01-20,2409228,720753,0.299163,0.066489,0.025383
2026-01-21,1479049,578917,0.391412,0.492299,0.061784
2026-01-22,1371097,509020,0.37125,0.008383,0.090352
2026-01-23,1714230,1666710,0.972279,0.055667,0.005974
2026-01-26,867139,797812,0.920051,1.959562,0.001894
2026-01-27,7831540,2544688,0.324928,0.111084,0.024044
2026-01-28,3354661,1281000,0.381857,0.295863,0.031821
2026-01-29,2178877,602850,0.276679,0.004976,0.045162
2026-01-30,1234042,446684,0.361968,0.178345,0.021444
2026-02-02,1276206,336000,0.26328,0.059524,0.062643
2026-02-03,869538,353745,0.406819,0.483888,0.051363
2026-02-04,910444,439000,0.482182,0.072893,0.093329
2026-02-05,904958,261490,0.288953,0.244751,0.027381
2026-02-06,649102,147613,0.227411,0.083197,0.081762
2026-02-09,763839,348085,0.455705,0.022983,0.116184
2026-02-10,700072,235000,0.33568,0.029787,0.082901
2026-02-11,723992,353090,0.487699,0.014586,0.130604
2026-02-23,361914,301922,0.834237,0.033121,0.000191
2026-02-24,1178784,1008474,0.855521,0.169285,8.3e-05
2026-02-25,2324671,821795,0.35351,0.445427,0.0001
2026-02-26,6777906,1243765,0.183503,0.231535,0.064311
2026-03-02,6885436,1780970,0.258658,0.115679,0.05925
2026-03-03,2231170,389415,0.174534,0.495102,0.0
2026-03-04,1759564,385123,0.218874,0.321975,0.008599
2026-03-05,1428361,369309,0.258554,0.029785,0.011942
2026-03-06,588347,165074,0.280573,0.373566,0.0
2026-03-09,1301774,363198,0.279002,0.039923,0.008543
2026-03-10,803590,197908,0.24628,0.194727,0.0
2026-03-11,993518,523820,0.527238,0.269176,0.011008
2026-03-12,1237783,258020,0.208453,0.023188,0.000556
2026-03-13,935405,300900,0.321679,0.312659,0.010628
2026-03-16,1386956,398862,0.287581,0.556581,0.005791
2026-03-17,2450474,576471,0.235249,0.05567,0.097658
2026-03-18,1420810,271296,0.190945,0.077403,0.106965
2026-03-19,1914552,425745,0.222373,0.321098,0.087963
2026-03-20,1798467,497000,0.276346,0.710213,0.151996
2026-03-23,3120279,616089,0.197447,0.519222,0.095113
2026-03-24,2469239,495661,0.200734,0.123972,0.077631
2026-03-25,884953,196702,0.222274,0.236551,0.094601
2026-03-26,1429099,401114,0.280676,0.249306,0.079302
2026-03-27,1135055,363843,0.320551,0.285686,0.097563
2026-03-30,665552,240748,0.361727,0.400003,0.120526
2026-03-31,1113073,328045,0.29472,0.219482,0.169571
2026-04-01,474831,109948,0.231552,,0.115277
