date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-07-05,125193,110000,0.878643,0.009091,0.039755
2022-07-06,59000,23000,0.389831,0.0,0.1
2022-07-07,283151,162000,0.572133,0.037037,0.059284
2022-07-08,47025,36025,0.766082,0.333102,0.069396
2022-07-11,207168,96000,0.463392,0.114583,0.057357
2022-07-12,87403,48999,0.56061,0.265312,0.033111
2022-07-13,111739,84446,0.755743,0.0,0.139772
2022-07-14,122568,98000,0.799556,0.112245,0.094186
2022-07-15,31268,27000,0.863503,0.666667,0.187931
2022-07-18,127826,84000,0.657143,0.214286,0.038175
2022-07-19,71169,62000,0.871166,0.044129,0.053707
2022-07-20,82093,55000,0.669972,0.054545,0.026653
2022-07-21,31767,24000,0.755501,0.375,0.090035
2022-07-22,136087,82970,0.609684,0.0,0.084028
2022-07-25,44447,28000,0.629964,0.0,0.093465
2022-07-26,61307,52822,0.861598,0.018932,0.158065
2022-07-27,199878,141722,0.709043,0.331635,0.256842
2022-07-28,178209,99000,0.555527,0.0,0.029843
2022-07-29,79349,52000,0.655333,0.038462,0.092672
2022-08-01,85217,66000,0.774493,0.212121,0.209316
2022-08-02,104550,81000,0.774749,0.08642,0.156986
2022-08-03,76412,38110,0.498744,0.131199,0.153487
2022-08-04,91507,44000,0.480838,0.0,0.08659
2022-08-05,152763,90000,0.589148,0.177778,0.141944
2022-08-08,662656,204000,0.307852,0.45098,0.062022
2022-08-09,1878362,433053,0.230548,0.163844,0.043097
2022-08-10,2033099,481000,0.236585,0.322245,0.107086
2022-08-11,2166373,471320,0.217562,0.031826,0.042379
2022-08-12,1762287,524991,0.297903,0.443888,0.077332
2022-08-15,1741775,489400,0.280978,0.249285,0.160433
2022-08-16,1074081,642000,0.59772,0.024922,0.263384
2022-08-17,527855,215980,0.409165,0.014673,0.159121
2022-08-18,886429,288000,0.324899,0.170139,0.143775
2022-08-19,951539,262000,0.275343,0.332824,0.102482
2022-08-22,2178752,504000,0.231325,0.575397,0.165161
2022-08-23,2862016,931731,0.325551,0.912458,0.105366
2022-08-24,6759008,778000,0.115106,0.35617,0.093444
2022-08-25,3644517,403000,0.110577,0.245509,0.209427
2022-08-26,3322160,419042,0.126135,0.439565,0.124159
2022-08-29,2099656,517000,0.246231,0.419729,0.101736
2022-08-30,1566932,396970,0.253342,0.120916,0.183433
2022-08-31,1337207,286975,0.214608,0.069692,0.069732
2022-09-01,1590592,374202,0.23526,0.537143,0.28489
2022-09-02,2937080,476356,0.162187,0.962963,0.136473
2022-09-05,6361937,1105601,0.173784,0.066932,0.18719
2022-09-06,10924012,1392581,0.127479,0.226902,0.074231
2022-09-07,7104402,986010,0.138789,0.258618,0.158102
2022-09-08,12551766,2195431,0.17491,0.339755,0.038762
2022-09-12,16801604,2222268,0.132265,0.295643,0.183861
2022-09-13,26303547,1982858,0.075384,0.59742,0.079402
2022-09-14,18606204,1128275,0.06064,0.264723,0.082109
2022-09-15,11480833,869637,0.075747,0.222201,0.135902
2022-09-16,7700187,601224,0.078079,0.082083,0.116118
2022-09-19,7147179,488140,0.068298,0.542979,0.128124
2022-09-20,8322361,652126,0.078358,0.608096,0.189796
2022-09-21,9536283,1297110,0.136018,0.376322,0.114298
2022-09-22,5734447,524023,0.091382,0.427687,0.149337
2022-09-23,8121188,921998,0.11353,0.308032,0.127113
2022-09-26,7747680,1094050,0.14121,0.283346,0.179977
2022-09-27,4759478,472000,0.099171,0.165254,0.165184
2022-09-28,3377037,503005,0.148949,0.271192,0.225016
2022-09-29,9932184,763174,0.076838,0.190545,0.192711
2022-09-30,5222530,706005,0.135184,0.715292,0.193704
2022-10-03,5497116,473615,0.086157,0.561426,0.206004
2022-10-04,4099804,676000,0.164886,0.027811,0.207602
2022-10-05,9506866,481580,0.050656,0.98453,0.102162
2022-10-06,7547832,513849,0.068079,0.385288,0.257151
2022-10-07,4508232,617200,0.136905,0.06536,0.067519
2022-10-11,4529281,1302905,0.287663,0.111213,0.290406
2022-10-12,3235298,663328,0.205028,0.237077,0.196201
2022-10-13,2193070,799950,0.364763,0.487905,0.298855
2022-10-14,3355035,1321000,0.393737,0.336833,0.089118
2022-10-17,17586276,1772020,0.100762,0.475446,0.159669
2022-10-18,20032251,1963983,0.098041,0.190939,0.268883
2022-10-19,9887931,619000,0.062602,1.849758,0.263165
2022-10-20,10467312,955351,0.09127,0.918012,0.280243
2022-10-21,12583668,1367970,0.10871,0.879405,0.273943
2022-10-24,8796711,1463000,0.166312,0.109364,0.314747
2022-10-25,6862948,908000,0.132305,0.485683,0.294935
2022-10-26,4420776,654000,0.147938,0.376147,0.263989
2022-10-27,11355463,1739700,0.153204,0.581101,0.053507
2022-10-28,14118509,1434345,0.101593,0.219581,0.196184
2022-10-31,12010936,1089890,0.090741,0.123058,0.292844
2022-11-01,16693944,2788873,0.167059,0.226743,0.079688
2022-11-02,27764925,2810358,0.10122,0.871473,0.133715
2022-11-03,37429687,4481700,0.119737,0.137882,0.324958
2022-11-04,25863010,1063895,0.041136,0.583884,0.234967
2022-11-07,15426698,761112,0.049337,0.434903,0.14967
2022-11-08,15259928,1059906,0.069457,0.680296,0.181991
2022-11-09,13409794,4341188,0.323733,0.878954,0.085777
2022-11-10,39338691,2577196,0.065513,0.419242,0.124263
2022-11-11,22807372,1274024,0.05586,0.348532,0.154015
2022-11-14,12432449,1410000,0.113413,0.222148,0.235107
2022-11-15,8409496,955039,0.113567,0.023036,0.116905
2022-11-16,7672504,1238000,0.161355,0.816159,0.112251
2022-11-17,18686953,3649017,0.195271,0.793247,0.087471
2022-11-18,25225427,1497999,0.059384,0.542724,0.079908
2022-11-21,10698838,608632,0.056888,0.158649,0.157181
2022-11-22,6428208,516564,0.080359,0.435383,0.149925
2022-11-23,5262309,417006,0.079244,0.6139,0.197095
2022-11-24,6692232,599320,0.089555,0.790012,0.148888
2022-11-25,15984988,585305,0.036616,0.817803,0.121179
2022-11-28,16194393,3441621,0.212519,0.433684,0.156941
2022-11-29,42309227,2600667,0.061468,0.535632,0.100981
2022-11-30,22669315,1161175,0.051222,0.207532,0.144342
2022-12-01,19542102,3263175,0.166982,0.713854,0.094663
2022-12-02,24852277,1038840,0.041801,0.410452,0.059533
2022-12-05,9241023,615617,0.066618,0.203463,0.280024
2022-12-06,7417792,558753,0.075326,1.226091,0.257044
2022-12-07,17229468,919895,0.053391,0.185564,0.179998
2022-12-08,22738572,2124315,0.093423,0.746438,0.176086
2022-12-09,17489457,1029423,0.05886,0.177772,0.143036
2022-12-12,9338210,442835,0.047422,0.135491,0.199115
2022-12-13,6939236,714000,0.102893,0.429972,0.099339
2022-12-14,8669292,763135,0.088027,0.334156,0.223357
2022-12-15,14854997,751149,0.050565,1.019051,0.116374
2022-12-16,7246655,549100,0.075773,0.267711,0.137905
2022-12-19,4378121,402960,0.092039,0.245682,0.121151
2022-12-20,7369581,1111185,0.15078,0.335604,0.205099
2022-12-21,16848372,1752056,0.10399,0.16453,0.360482
2022-12-22,9359767,636722,0.068028,0.119361,0.302622
2022-12-23,7571285,810900,0.107102,0.249106,0.489821
2022-12-26,6536947,454000,0.069451,0.414207,0.301265
2022-12-27,13470686,959060,0.071196,0.668133,0.273492
2022-12-28,10756078,356451,0.033139,0.297348,0.040308
2022-12-29,9311835,1070990,0.115014,0.078432,0.324893
2022-12-30,15289959,861050,0.056315,0.340282,0.254642
2023-01-03,13864170,1031026,0.074366,0.476253,0.333638
2023-01-04,5808384,306038,0.052689,0.314307,0.252373
2023-01-05,10151162,597264,0.058837,0.098697,0.29233
2023-01-06,4783848,418076,0.087393,,0.164474
