date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-09-29,1000,0,0.0,,0.0
2022-09-30,4000,0,0.0,,0.0
2022-10-03,10000,6000,0.6,0.0,0.0
2022-10-04,10000,6000,0.6,0.333333,0.0
2022-10-05,6000,0,0.0,,0.0
2022-10-06,5090,2000,0.392927,0.0,0.0
2022-10-07,17000,13000,0.764706,0.076923,0.0
2022-10-11,5200,0,0.0,,0.0
2022-10-12,3000,0,0.0,,0.0
2022-10-13,4000,0,0.0,,0.0
2022-10-14,8020,5000,0.623441,0.0,0.0
2022-10-17,1000,0,0.0,,0.0
2022-10-19,2000,0,0.0,,0.0
2022-10-20,2000,0,0.0,,0.0
2022-10-21,1,0,0.0,,0.0
2022-10-24,3001,0,0.0,,0.0
2022-10-25,2005,0,0.0,,0.0
2022-10-26,14194,0,0.0,,0.0
2022-10-27,9000,3000,0.333333,0.333333,0.0
2022-10-28,4000,0,0.0,,0.0
2022-10-31,13000,0,0.0,,0.0
2022-11-03,2000,0,0.0,,0.0
2022-11-04,3000,0,0.0,,0.0
2022-11-07,1000,0,0.0,,0.0
2022-11-08,4000,0,0.0,,0.0
2022-11-10,8000,0,0.0,,0.0
2022-11-11,4000,0,0.0,,0.0
2022-11-14,1000,0,0.0,,0.0
2022-11-15,2000,0,0.0,,0.0
2022-11-16,8000,0,0.0,,0.0
2022-11-17,33000,22000,0.666667,0.090909,0.0
2022-11-18,3050,0,0.0,,0.0
2022-11-21,1000,0,0.0,,0.0
2022-11-22,1000,0,0.0,,0.0
2022-11-23,1200,0,0.0,,0.0
2022-11-24,10010,0,0.0,,0.0
2022-11-25,3283,0,0.0,,0.0
2022-11-28,5000,0,0.0,,0.0
2022-11-29,9038,0,0.0,,0.0
2022-11-30,5234,0,0.0,,0.0
2022-12-02,7000,0,0.0,,0.0
2022-12-05,4000,0,0.0,,0.0
2022-12-06,2000,0,0.0,,0.0
2022-12-07,3000,0,0.0,,0.0
2022-12-09,6000,0,0.0,,0.0
2022-12-12,1000,0,0.0,,0.0
2022-12-13,3000,0,0.0,,0.0
2022-12-14,10185,7000,0.687285,,0.0
2022-12-16,41,0,0.0,,0.0
2022-12-19,14040,11000,0.783476,0.0,0.0
2022-12-20,22000,19000,0.863636,0.087684,0.0
2022-12-21,24666,22666,0.918917,0.044119,0.0
2022-12-22,4301,2101,0.488491,0.017611,0.0
2022-12-23,37,0,0.0,,0.0
2022-12-26,346,0,0.0,,0.0
2022-12-27,1160,0,0.0,,0.0
2022-12-28,3,0,0.0,,0.0
2022-12-29,1000,0,0.0,,0.0
2022-12-30,20,0,0.0,,0.0
2023-01-03,2150,0,0.0,,0.0
2023-01-04,7000,0,0.0,,0.0
2023-01-05,1024,0,0.0,,0.0
2023-01-06,3000,0,0.0,,0.0
2023-01-09,1003,0,0.0,,0.0
2025-06-09,8160,7100,0.870098,0.295634,0.0
2025-06-10,14099,11099,0.787219,0.0,0.0
2025-06-11,12362,7340,0.593755,0.0,0.0
2025-06-12,16137,16000,0.99151,0.062187,0.0
2025-06-13,11005,8000,0.726942,0.379375,0.0
2025-06-16,11035,11027,0.999275,0.000816,0.0
2025-06-17,13009,11000,0.845568,0.0,0.0
2025-06-18,6163,6160,0.999513,0.0,0.0
2025-06-19,3050,0,0.0,,0.0
2025-06-20,3000,0,0.0,,0.0
2025-06-23,8310,5000,0.601685,0.2,0.0
2025-06-24,1000,0,0.0,,0.0
2025-06-25,29746,28699,0.964802,0.034844,0.0
2025-06-26,13006,13005,0.999923,0.154171,0.0
2025-06-27,7055,5000,0.708717,0.09,0.0
2025-06-30,2450,0,0.0,,0.0
2025-07-01,6480,2000,0.308642,0.5,0.0
2025-07-02,5000,0,0.0,,0.0
2025-07-03,6322,0,0.0,,0.0
2025-07-04,17102,16990,0.993451,0.120659,0.0
2025-07-07,3050,0,0.0,,0.0
2025-07-08,6300,0,0.0,,0.0
2025-07-09,7049,0,0.0,,0.0
2025-07-10,5000,0,0.0,,0.0
2025-07-11,190,0,0.0,,0.0
2025-07-14,3074,1000,0.325309,1.0,0.0
2025-07-15,4108,0,0.0,,0.0
2025-07-16,8024,5024,0.626122,0.0,0.0
2025-07-17,27078,27030,0.998227,0.110988,0.0
2025-07-18,13025,10000,0.767754,0.0,0.0
2025-07-21,13048,11000,0.843041,0.181818,0.0
2025-07-22,9080,7000,0.770925,1.577143,0.0
2025-07-23,76234,45000,0.590288,0.533333,0.0
2025-07-24,29264,25000,0.854292,0.12,0.0
2025-07-25,11301,9300,0.822936,0.0,0.0
2025-07-28,4210,0,0.0,,0.0
2025-07-29,7301,4000,0.54787,1.5,0.0
2025-07-30,20000,19000,0.95,0.421053,0.0
2025-07-31,51170,34000,0.664452,0.264706,0.0
2025-08-01,15000,12000,0.8,0.083333,0.0
2025-08-04,8126,8000,0.984494,0.24825,0.0
2025-08-05,20090,19065,0.94898,0.055809,0.0
2025-08-06,11252,8064,0.716673,0.992063,0.0
2025-08-07,17030,12970,0.761597,0.0,0.0
2025-08-08,12001,11000,0.91659,0.454545,0.0
2025-08-11,76499,48000,0.627459,0.291667,0.0
2025-08-12,366478,357478,0.975442,0.083082,0.0
2025-08-13,699874,279959,0.400013,0.259756,0.000867
2025-08-14,315169,91300,0.289686,0.021906,0.0
2025-08-15,211651,97301,0.459724,0.020555,0.0
2025-08-18,167376,93935,0.561221,0.0,0.00335
2025-08-19,123149,57000,0.462854,0.105263,0.018513
2025-08-20,106665,56950,0.533915,0.158033,0.005719
2025-08-21,258718,108000,0.417443,0.185185,0.012644
2025-08-22,134470,76000,0.565182,0.105263,0.0
2025-08-25,104903,52011,0.495801,0.077868,0.020297
2025-08-26,113833,62000,0.544658,0.064516,0.01015
2025-08-27,95209,72414,0.760579,0.324247,0.005576
2025-08-28,233014,144000,0.617989,0.076389,0.028696
2025-08-29,156541,88000,0.562153,0.113636,0.015435
2025-09-01,118566,53030,0.447261,0.41486,0.03139
2025-09-02,57718,36130,0.625975,0.083033,0.019459
2025-09-03,49159,28000,0.56958,0.071429,0.0
2025-09-04,66189,47045,0.710768,0.0,0.0
2025-09-05,54700,35000,0.639854,0.142857,0.020354
2025-09-08,56564,44000,0.77788,0.113636,0.0
2025-09-09,98591,71200,0.722175,0.11236,0.0
2025-09-10,585461,167100,0.285416,0.0,0.005172
2025-09-11,259581,113132,0.435825,0.067682,0.0
2025-09-12,64109,38000,0.59274,0.0,0.0
2025-09-15,85413,74000,0.866379,,0.005995
