date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-09-01,116099,85000,0.732134,0.011765,0.0
2022-09-02,83071,56000,0.674122,0.000125,0.006573
2022-09-05,45007,41000,0.910969,0.0,0.044438
2022-09-06,112160,66000,0.588445,0.106061,0.00526
2022-09-07,212100,104000,0.490335,0.0,0.016304
2022-09-08,163240,118139,0.723714,0.059252,0.0
2022-09-12,136131,92000,0.67582,0.043478,0.004306
2022-09-13,107371,95100,0.885714,0.0,0.014824
2022-09-14,82001,59000,0.719503,0.0,0.0
2022-09-15,104165,94000,0.902414,0.0,0.014975
2022-09-16,123176,97000,0.787491,0.0,0.0
2022-09-19,202200,127000,0.628091,0.0,0.007772
2022-09-20,259472,160000,0.616637,0.14375,0.018958
2022-09-21,333101,212000,0.636444,,0.004792
2022-09-30,113627,75240,0.662167,0.026582,0.107753
2022-10-03,144950,86060,0.593722,0.010295,0.008295
2022-10-04,121459,98862,0.813954,0.185329,0.048157
2022-10-05,96516,66031,0.684146,0.0,0.02378
2022-10-06,63399,56769,0.895424,0.022442,0.008219
2022-10-07,82286,70791,0.860304,0.0,0.033438
2022-10-11,21616,18000,0.832717,0.055556,0.0
2022-10-12,32880,30322,0.922202,0.049469,0.0
2022-10-13,45034,26099,0.57954,0.0,0.039545
2022-10-14,33210,26000,0.782897,0.076923,0.0
2022-10-17,15244,14028,0.920231,0.01718,0.0
2022-10-18,10520,8760,0.8327,0.228425,0.0
2022-10-19,24696,23091,0.93501,0.02161,0.0
2022-10-20,26465,25014,0.945173,0.123771,0.0
2022-10-21,82839,60256,0.727387,0.033192,0.0
2022-10-24,20622,18000,0.872854,0.111111,0.0
2022-10-25,24100,24100,1.0,0.000207,0.0
2022-10-26,5789,4685,0.809293,0.213447,0.0
2022-10-27,16321,14419,0.883463,0.069353,0.0
2022-10-28,12377,12000,0.96954,0.741333,0.0
2022-10-31,41529,26425,0.636302,0.0,0.0
2022-11-01,19134,17284,0.903313,0.231428,0.0
2022-11-02,28258,21000,0.743152,0.0,0.0
2022-11-03,40728,28000,0.687488,0.0,0.0
2022-11-04,37046,34292,0.92566,1.643736,0.0
2022-11-07,414858,177997,0.429055,0.413041,0.030147
2022-11-08,227527,105000,0.461484,0.155057,0.002447
2022-11-09,966068,751756,0.778161,0.831387,0.002251
2022-11-10,1206379,237594,0.196948,0.931556,0.003864
2022-11-11,791178,214204,0.270741,0.0,0.024456
2022-11-14,206189,115001,0.557746,0.0,0.002691
2022-11-15,220036,186100,0.845771,0.048361,0.002331
2022-11-16,139350,97000,0.696089,0.0,0.014784
2022-11-17,57163,45371,0.793713,0.110203,0.009405
2022-11-18,161756,84000,0.519301,0.142857,0.010825
2022-11-21,215864,154000,0.713412,0.051948,0.002472
2022-11-22,160606,98000,0.610189,0.010204,0.003617
2022-11-23,277382,95000,0.342488,0.315789,0.027614
2022-11-24,121813,68000,0.558233,0.058824,0.05654
2022-11-25,199890,73000,0.365201,0.219178,0.011063
2022-11-28,87000,61000,0.701149,0.04918,0.0
2022-11-29,55061,36000,0.65382,0.002778,0.009543
2022-11-30,74381,45000,0.604993,0.177778,0.021313
2022-12-01,101404,62000,0.611416,0.225806,0.0
2022-12-02,115899,62917,0.542861,0.07947,0.004828
2022-12-05,129325,83000,0.641794,0.0,0.004222
2022-12-06,65165,43000,0.659863,0.046512,0.008465
2022-12-07,54015,30082,0.556919,0.0,0.010201
2022-12-08,49208,37208,0.756137,0.590518,0.010821
2022-12-09,60459,42000,0.694686,0.047619,0.0
2022-12-12,37410,29000,0.775194,,0.0
