date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2023-02-16,2252402,887005,0.393804,0.722657,0.076363
2023-02-17,6459983,1406501,0.217725,0.203634,0.073225
2023-02-20,9306779,4166800,0.447717,1.294519,0.031952
2023-02-21,47036018,2168904,0.046112,0.107145,0.074576
2023-02-22,11633483,1057063,0.090864,0.507064,0.043868
2023-02-23,6935807,1053567,0.151903,0.279053,0.065144
2023-02-24,5641587,937300,0.166141,0.002134,0.055016
2023-03-01,2298933,525002,0.228368,0.095236,0.0661
2023-03-02,7024558,904728,0.128795,0.601286,0.043786
2023-03-03,6263888,650844,0.103904,0.282469,0.079244
2023-03-06,8367340,808000,0.096566,0.012376,0.053535
2023-03-07,5701922,1112000,0.195022,0.16097,0.078067
2023-03-08,4031122,745001,0.184812,0.066442,0.088524
2023-03-09,3639024,862003,0.236878,0.027725,0.138779
2023-03-10,4229544,986000,0.233122,0.044651,0.106941
2023-03-13,1903634,423001,0.222207,0.120565,0.034979
2023-03-14,1206825,285000,0.236157,0.038572,0.086888
2023-03-15,4266286,1183001,0.277291,0.312764,0.131753
2023-03-16,4178083,776003,0.185732,0.077384,0.116835
2023-03-17,4048933,1767000,0.436411,0.057721,0.222175
2023-03-20,2747424,1035900,0.377044,0.068539,0.121402
2023-03-21,11361158,1153002,0.101486,0.842149,0.049297
2023-03-22,20898409,2910300,0.139259,0.360273,0.1238
2023-03-23,25693617,3977150,0.154791,0.008601,0.171257
2023-03-24,23227244,8662000,0.372924,0.861246,0.036901
2023-03-27,44107294,2089059,0.047363,0.644971,0.062105
2023-03-28,14279471,1507491,0.105571,0.283299,0.129637
2023-03-29,12126925,749970,0.061843,0.363748,0.130835
2023-03-30,11103394,1909150,0.171943,0.379737,0.16024
2023-03-31,8093609,1291010,0.15951,0.219208,0.105065
2023-04-06,3620958,888000,0.245239,0.101351,0.134291
2023-04-07,5318878,732270,0.137674,0.917694,0.080332
2023-04-10,16462526,1289469,0.078328,0.085729,0.223881
2023-04-11,5771816,827503,0.14337,0.051601,0.084301
2023-04-12,4283182,1273000,0.297209,0.01194,0.219305
2023-04-13,4805132,912400,0.18988,0.118369,0.106048
2023-04-14,3716768,875201,0.235474,0.231947,0.067735
2023-04-17,4535945,836000,0.184306,2.318182,0.170393
2023-04-18,12294757,1491477,0.12131,0.179893,0.241417
2023-04-19,11224028,1946000,0.173378,1.225591,0.146039
2023-04-20,22392085,1095742,0.048934,0.198998,0.220816
2023-04-21,13690110,2089050,0.152596,0.041646,0.186326
2023-04-24,3152917,947000,0.300357,0.001056,0.180164
2023-04-25,4697268,1154000,0.245675,0.0,0.179343
2023-04-26,2657999,641300,0.241272,0.207875,0.206243
2023-04-27,23619303,10025200,0.424449,0.747117,0.071156
2023-04-28,42799058,5531425,0.129242,0.515238,0.105142
2023-05-02,14301474,1738049,0.121529,0.003451,0.276531
2023-05-03,6690272,858720,0.128354,0.123381,0.204754
2023-05-04,4087670,720000,0.176139,0.043056,0.127405
2023-05-05,3159768,1065000,0.33705,0.066667,0.257211
2023-05-08,2176740,382258,0.17561,0.559834,0.105893
2023-05-09,6599696,629278,0.09535,0.104445,0.108828
2023-05-10,2490128,945998,0.379899,0.389019,0.290939
2023-05-11,7893586,1467401,0.185898,0.192979,0.064523
2023-05-12,8455020,2010000,0.237729,0.358209,0.147486
2023-05-15,6149162,617080,0.100352,0.222581,0.178556
2023-05-16,2845999,629997,0.221362,0.093651,0.125608
2023-05-17,4363752,495000,0.113434,0.070707,0.03425
2023-05-18,3136771,748900,0.238749,1.50888,0.152119
2023-05-19,12057934,643150,0.053338,0.696447,0.204297
2023-05-22,8842269,4107000,0.464474,0.02581,0.266252
2023-05-23,16428724,2613000,0.159051,0.007335,0.121146
2023-05-24,7211882,856000,0.118693,0.230724,0.049643
2023-05-25,7156501,917540,0.128211,0.956905,0.129936
2023-05-26,10368640,1032112,0.099542,0.028905,0.162794
2023-05-29,5582048,1330996,0.238442,0.178062,0.097659
2023-05-30,3319090,713100,0.214848,0.396857,0.119255
2023-05-31,2073952,395163,0.190536,0.146648,0.200169
2023-06-01,8037791,903000,0.112344,0.138427,0.196691
2023-06-02,6018392,1315000,0.218497,,0.141394
