date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2024-04-25,63042,34493,0.547143,0.028499,0.068498
2024-04-26,72820,39211,0.538465,0.076509,0.080532
2024-04-29,55548,26170,0.471124,0.305694,0.019408
2024-04-30,59953,30426,0.507498,0.197857,0.061346
2024-05-02,93533,70980,0.758877,0.028177,0.065316
2024-05-03,48511,40972,0.844592,0.048814,0.138077
2024-05-06,50731,43995,0.867221,0.113649,0.075172
2024-05-07,119072,70020,0.588048,0.042845,0.08525
2024-05-08,31849,24276,0.762222,0.0,0.05392
2024-05-09,310606,244000,0.785561,0.02459,0.037679
2024-05-10,31854,26000,0.816224,0.153846,0.084485
2024-05-13,30193,13003,0.430663,0.0,0.117103
2024-05-14,20217,18000,0.89034,0.555556,0.049615
2024-05-15,75920,60200,0.79294,0.232558,0.040593
2024-05-16,46694,32179,0.689146,0.00317,0.067138
2024-05-17,42934,31018,0.722458,0.064479,0.097842
2024-05-20,36432,32000,0.878349,1.65625,0.119883
2024-05-21,175053,113000,0.645519,0.0,0.071402
2024-05-22,30154,16040,0.531936,0.249377,0.082988
2024-05-23,37682,22000,0.583833,0.181818,0.014417
2024-05-24,20979,15000,0.715001,0.0,0.117841
2024-05-27,16326,13760,0.842827,0.001962,0.069803
2024-05-28,13899,10571,0.760558,0.0,0.046733
2024-05-29,24466,22000,0.899207,0.0,0.061473
2024-05-30,36767,21059,0.572769,0.047486,0.072582
2024-05-31,17803,12000,0.674044,0.333333,0.222321
2024-06-03,24224,17000,0.701783,0.294118,0.237869
2024-06-04,84135,39251,0.466524,0.254771,0.205799
2024-06-05,66606,29811,0.447572,0.400758,0.039453
2024-06-06,64589,39150,0.60614,0.0,0.087213
2024-06-07,46146,27250,0.590517,0.110092,0.0
2024-06-11,29535,23146,0.78368,0.0,0.113058
2024-06-12,41310,34131,0.826216,0.029299,0.087304
2024-06-13,37133,28068,0.755878,0.0,0.156333
2024-06-14,73833,47000,0.636572,0.085106,0.086176
2024-06-17,82283,43050,0.523194,0.0,0.093298
2024-06-18,24364,18000,0.738795,0.166667,0.214234
2024-06-19,28994,19500,0.672553,0.205128,0.137298
2024-06-20,59635,42025,0.704704,0.00088,0.095265
2024-06-21,34451,29013,0.842153,0.034467,0.131359
2024-06-24,37428,22170,0.592337,0.270636,0.095569
2024-06-25,39160,23000,0.587334,0.043478,0.149298
2024-06-26,28125,15279,0.543253,0.027751,0.108559
2024-06-27,21323,15000,0.703466,0.066667,0.079285
2024-06-28,38417,24200,0.629929,0.664132,0.108101
2024-07-01,355784,189110,0.53153,0.089694,0.067316
2024-07-02,471792,233656,0.495252,0.102801,0.017138
2024-07-03,375235,243862,0.649891,0.045107,0.028775
2024-07-04,488878,147600,0.301916,0.126023,0.048958
2024-07-05,220977,100351,0.454124,0.09965,0.105219
2024-07-08,423053,127132,0.300511,0.142191,0.092985
2024-07-09,646766,128269,0.198324,0.233673,0.079961
2024-07-10,304862,71349,0.234037,0.29615,0.072255
2024-07-11,676212,164317,0.242996,0.127753,0.121813
2024-07-12,421372,69621,0.165225,0.611884,0.08202
2024-07-15,607136,133204,0.219397,0.08776,0.171395
2024-07-16,624216,338346,0.542034,0.718548,0.115865
2024-07-17,1007383,139263,0.138242,0.224805,0.136606
2024-07-18,711512,86654,0.121789,0.082604,0.155047
2024-07-19,412115,102159,0.24789,0.183978,0.129682
2024-07-22,308269,67075,0.217586,0.730526,0.102057
2024-07-23,434833,90093,0.20719,0.279711,0.158891
2024-07-26,225039,98950,0.439702,0.13139,0.086441
2024-07-29,388068,151958,0.391576,0.059872,0.151484
2024-07-30,227367,84002,0.369456,0.118759,0.162869
2024-07-31,423721,115951,0.273649,0.025873,0.105912
2024-08-01,202171,75142,0.371675,0.078265,0.113835
2024-08-02,150202,63156,0.420474,0.110837,0.127118
2024-08-05,402670,213225,0.529528,0.097784,0.151316
2024-08-06,289775,54000,0.186351,0.018519,0.15275
2024-08-07,224587,67227,0.299336,,0.144522
