date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-02-10,1476518,555146,0.375983,0.116795,0.407591
2022-02-11,974064,331000,0.339813,0.084441,0.133049
2022-02-14,2772938,898230,0.323927,0.003323,0.081349
2022-02-15,1004405,492916,0.490754,0.205984,0.286401
2022-02-16,1544943,404051,0.261531,0.048756,0.096083
2022-02-17,1901130,564100,0.296718,0.0,0.07518
2022-02-18,1086971,449000,0.413074,0.040089,0.324662
2022-02-21,996354,539946,0.541922,0.977876,0.117223
2022-02-22,1424869,435634,0.305736,0.002296,0.299298
2022-02-23,1424781,473276,0.332175,2.434098,0.428542
2022-02-24,3337381,1257658,0.37684,0.114499,0.207646
2022-02-25,2979349,1425997,0.478627,0.07223,0.296403
2022-03-01,1337491,558204,0.417352,0.050611,0.320452
2022-03-02,1965069,1517389,0.772181,0.001977,0.213194
2022-03-03,2067536,1128153,0.545651,0.825243,0.273632
2022-03-04,1966497,830634,0.422393,0.524893,0.394154
2022-03-07,3356714,1977346,0.589072,0.000497,0.464558
2022-03-08,2990689,1580000,0.528306,0.029747,0.245803
2022-03-09,1062866,476000,0.447846,0.397017,0.177953
2022-03-10,1365430,843065,0.617436,0.240014,0.372519
2022-03-11,1241298,634301,0.510998,0.2379,0.212959
2022-03-14,1044739,275501,0.263703,0.0,0.19773
2022-03-15,2546163,888359,0.348901,0.1881,0.341788
2022-03-16,2752924,1086060,0.394511,0.082086,0.302779
2022-03-17,2668845,1749000,0.65534,0.081361,0.227978
2022-03-18,2271428,1413351,0.62223,0.418999,0.331562
2022-03-21,1355663,793020,0.584968,0.064311,0.506602
2022-03-22,744286,345000,0.463531,0.04058,0.194111
2022-03-23,937308,378060,0.403347,0.052902,0.111168
2022-03-24,945374,490934,0.519301,0.008828,0.261799
2022-03-25,927592,409507,0.441473,0.102562,0.196797
2022-03-28,1588835,860342,0.541492,0.162726,0.201398
2022-03-29,2880457,1344745,0.466851,0.18605,0.33611
2022-03-30,1534616,452400,0.294797,0.006631,0.186908
2022-03-31,814407,416110,0.510936,0.024032,0.183152
2022-04-01,787641,386157,0.49027,0.379416,0.324704
2022-04-06,1642352,388268,0.23641,0.043643,0.388467
2022-04-07,1763840,677589,0.384156,0.146418,0.177595
2022-04-08,1464409,469000,0.320266,0.641748,0.207706
2022-04-11,1834631,783634,0.427134,0.163214,0.176005
2022-04-12,1146837,622040,0.542396,0.045013,0.186653
2022-04-13,934676,488200,0.52232,0.036358,0.253924
2022-04-14,1840173,958001,0.520604,0.061587,0.335007
2022-04-15,1293153,771550,0.596642,0.015586,0.228732
2022-04-18,1435005,856935,0.597165,0.003501,0.281113
2022-04-19,1362313,792755,0.581918,0.019022,0.299759
2022-04-20,2088094,1113924,0.533464,0.003591,0.314174
2022-04-21,2031270,1222250,0.601717,0.035181,0.24327
2022-04-22,3099432,1624681,0.524187,0.266829,0.261137
2022-04-25,2337075,932252,0.398897,0.028962,0.167948
2022-04-26,1517960,932010,0.613989,0.068669,0.140838
2022-04-27,1848431,932000,0.504211,0.878554,0.168814
2022-04-28,2579442,785950,0.304698,0.486036,0.107054
2022-04-29,3922684,900569,0.22958,0.218751,0.200405
2022-05-03,1423804,677145,0.475589,0.036921,0.259448
2022-05-04,543762,243000,0.446887,0.242737,0.249536
2022-05-05,850456,335992,0.395073,0.002976,0.159289
2022-05-06,861089,435000,0.505174,0.232184,0.156425
2022-05-09,1249583,341802,0.273533,0.277939,0.168685
2022-05-10,1680775,547804,0.325923,1.025411,0.331244
2022-05-11,1761234,603557,0.34269,0.028075,0.335862
2022-05-12,1891183,909901,0.481128,0.118716,0.177684
2022-05-13,907951,543840,0.598975,0.036776,0.306836
2022-05-16,1708645,913232,0.534477,0.157706,0.114214
2022-05-17,944871,530000,0.560923,0.001887,0.287337
2022-05-18,954241,349043,0.365781,0.097409,0.401597
2022-05-19,1296043,582000,0.449059,0.132302,0.408988
2022-05-20,825718,616686,0.746848,0.048973,0.474969
2022-05-23,943975,637000,0.674806,0.00314,0.405107
2022-05-24,935370,542899,0.580411,0.174987,0.396879
2022-05-25,978859,629731,0.643332,,0.450493
