date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-06-30,6028438,468745,0.077756,0.266542,0.07301
2021-07-01,4657214,648020,0.139143,0.180974,0.049578
2021-07-02,9286169,767699,0.082671,0.114368,0.022255
2021-07-05,13001677,1957392,0.150549,0.691859,0.038087
2021-07-06,10474613,562910,0.05374,0.133947,0.054319
2021-07-07,6283238,332881,0.052979,0.405403,0.045585
2021-07-08,3774920,360960,0.095621,0.155366,0.031529
2021-07-09,2432267,453103,0.186288,0.399457,0.118751
2021-07-12,13242383,1880483,0.142005,0.414469,0.038425
2021-07-13,22864042,1278292,0.055908,0.555566,0.021699
2021-07-14,12818429,539750,0.042107,0.413154,0.085623
2021-07-15,10270807,893101,0.086955,0.642793,0.058609
2021-07-16,6080837,382200,0.062853,0.117792,0.081336
2021-07-19,5113443,523000,0.102279,0.405354,0.070578
2021-07-20,4344095,728000,0.167584,0.758154,0.072588
2021-07-21,18573625,1469703,0.079128,0.600268,0.049147
2021-07-22,9373709,800960,0.085448,0.284658,0.079562
2021-07-23,7418718,650600,0.087697,0.141408,0.024484
2021-07-26,3341243,203688,0.060962,0.45118,0.03628
2021-07-27,5093773,709832,0.139353,0.007044,0.088442
2021-07-28,4657028,902000,0.193686,0.759424,0.166339
2021-07-29,3037085,326000,0.10734,0.027607,0.161473
2021-07-30,2045225,162051,0.079234,0.492419,0.107939
2021-08-02,5797370,589646,0.101709,0.468179,0.118042
2021-08-03,2021240,251340,0.124349,0.077143,0.127979
2021-08-04,1812819,103001,0.056818,0.515044,0.131706
2021-08-05,11038415,749149,0.067867,0.69344,0.065298
2021-08-06,13895001,530851,0.038204,0.261942,0.085149
2021-08-09,7605065,304816,0.040081,,0.0718
2025-05-13,448305,426451,0.951252,0.824552,0.018496
2025-05-14,3862565,928304,0.240334,0.040922,0.059402
2025-05-15,2398053,520666,0.21712,0.138284,0.147917
2025-05-16,1406489,222100,0.157911,0.243134,0.021696
2025-05-19,892407,172823,0.193659,1.027357,0.077372
2025-05-20,2479690,322089,0.129891,0.133143,0.092597
2025-05-21,972409,195277,0.200818,0.051209,0.06543
2025-05-22,437983,89250,0.203775,0.268908,0.04328
2025-05-23,769425,178023,0.231371,0.129197,0.09314
2025-05-26,351450,155050,0.441172,0.00645,0.156928
2025-05-27,256585,74950,0.292106,0.093396,0.148318
2025-05-28,220307,56245,0.255303,0.088897,0.043516
2025-05-29,269156,86955,0.323065,0.069001,0.184552
2025-06-02,241865,82226,0.339967,0.158101,0.146379
2025-06-03,181312,42172,0.232594,0.186546,0.125806
2025-06-04,266368,122000,0.458013,0.377049,0.080971
2025-06-05,379722,87185,0.229602,0.088891,0.092727
2025-06-06,210298,86106,0.409448,0.255476,0.209125
2025-06-09,208067,51000,0.245113,1.117784,0.214262
2025-06-10,1479122,233452,0.157831,0.449771,0.080896
2025-06-11,789493,127083,0.160968,0.306886,0.089694
2025-06-12,407759,108854,0.266957,0.02756,0.05848
2025-06-13,426009,118000,0.276989,0.076271,0.045556
2025-06-16,298498,79000,0.264658,0.191139,0.062918
2025-06-17,233664,101039,0.432411,0.06928,0.121531
2025-06-18,187453,63009,0.336132,0.999857,0.143458
2025-06-19,280373,72119,0.257225,0.124794,0.055536
2025-06-20,165993,55000,0.331339,0.181818,0.109363
2025-06-23,160128,36001,0.224826,0.333491,0.075006
2025-06-24,232459,116000,0.499013,0.129741,0.202446
2025-06-25,2326410,868010,0.373111,0.770695,0.023732
2025-06-26,7142497,394931,0.055293,0.326637,0.108119
2025-06-27,6164315,968371,0.157093,0.175449,0.056249
2025-06-30,1834962,305281,0.166369,1.817522,0.089324
2025-07-01,4749311,1083387,0.228115,0.096384,0.016714
2025-07-02,1527871,148175,0.096981,0.10798,0.095614
2025-07-03,733701,186400,0.254054,0.064378,0.073019
2025-07-04,687276,313000,0.455421,0.001118,0.137198
2025-07-07,525727,158099,0.300725,0.094877,0.154389
