date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-01-24,361487,169000,0.467513,0.017751,0.067772
2022-01-25,758208,245156,0.323336,0.0,0.112187
2022-01-26,346983,108000,0.311254,0.018519,0.191022
2022-02-07,410094,148000,0.360893,0.013514,0.249159
2022-02-08,276954,146840,0.530196,0.034051,0.082271
2022-02-09,308254,146957,0.47674,0.130324,0.065097
2022-02-10,188871,95000,0.502989,0.410526,0.132608
2022-02-11,398714,269500,0.675923,0.018553,0.153157
2022-02-14,288707,203000,0.703135,0.478872,0.088734
2022-02-15,401410,134000,0.333823,0.18894,0.153615
2022-02-16,531743,284065,0.534215,0.337669,0.261854
2022-02-17,470117,289104,0.614962,0.16603,0.153085
2022-02-18,291103,181128,0.622213,0.249106,0.115435
2022-02-21,425267,207000,0.486753,0.250676,0.136441
2022-02-22,438778,162000,0.369207,0.030914,0.128263
2022-02-23,200573,96900,0.483116,0.216718,0.041801
2022-02-24,452338,138001,0.305084,0.217382,0.051945
2022-02-25,568175,346000,0.608967,0.040948,0.182479
2022-03-01,285111,151173,0.530225,0.0,0.165957
2022-03-02,475559,311000,0.653967,0.157556,0.274514
2022-03-03,280300,177000,0.631466,0.011299,0.076521
2022-03-04,262971,122945,0.467523,0.772703,0.093036
2022-03-07,554049,209100,0.377403,0.0,0.10635
2022-03-08,464768,266000,0.572329,0.212365,0.237754
2022-03-09,377149,136000,0.3606,0.001199,0.039242
2022-03-10,462040,289872,0.627374,0.206988,0.096776
2022-03-11,315350,180000,0.570794,0.427778,0.159317
2022-03-14,319448,160000,0.500864,0.0,0.143474
2022-03-15,416576,173000,0.41529,0.00578,0.040631
2022-03-16,555980,156390,0.281287,0.166251,0.258269
2022-03-17,434928,362025,0.832379,0.02486,0.273939
2022-03-18,351475,212000,0.603172,0.004717,0.152212
2022-03-21,218183,135015,0.618815,0.192571,0.128527
2022-03-22,273732,131000,0.47857,0.007634,0.097272
2022-03-23,365723,229000,0.626157,0.139738,0.090421
2022-03-24,249332,179000,0.717918,0.100559,0.103698
2022-03-25,300650,127937,0.425535,0.023449,0.134304
2022-03-28,300345,148000,0.492767,0.006757,0.160642
2022-03-29,202801,123000,0.606506,0.056911,0.210969
2022-03-30,348196,245001,0.70363,0.040816,0.168758
2022-03-31,176805,143000,0.808801,0.0,0.142642
2022-04-01,340320,182000,0.534791,0.576923,0.173697
2022-04-06,1651002,713000,0.431859,0.336606,0.103499
2022-04-07,1595618,340965,0.213688,0.141138,0.088273
2022-04-08,587248,231000,0.39336,0.168831,0.125563
2022-04-11,1201044,349997,0.291411,0.068572,0.062652
2022-04-12,496490,211000,0.424983,0.0,0.098193
2022-04-13,381259,196002,0.514091,0.137754,0.197352
2022-04-14,875004,331000,0.378284,0.123867,0.100267
2022-04-15,1083251,341150,0.314932,0.338361,0.038844
2022-04-18,10116760,2978700,0.294432,0.701648,0.031092
2022-04-19,8870717,971536,0.109522,0.05732,0.038446
2022-04-20,15705841,1233622,0.078545,0.0,0.024213
2022-04-21,15705841,1233622,0.078545,0.180769,0.024213
2022-04-22,5374429,845078,0.157241,0.12664,0.047572
2022-04-25,3558050,516130,0.14506,0.05425,0.098418
2022-04-26,2447099,519180,0.212161,0.161601,0.102067
2022-04-27,2008311,514000,0.255936,0.188716,0.087307
2022-04-28,986656,326001,0.33041,0.141104,0.084186
2022-04-29,1479546,276000,0.186544,0.054348,0.100249
2022-05-03,553311,232717,0.42059,0.605456,0.096616
2022-05-04,697091,275000,0.394497,0.0,0.20298
2022-05-05,685860,223000,0.325139,0.636771,0.053628
2022-05-06,827381,270000,0.326331,0.0,0.175235
2022-05-09,1012622,255150,0.25197,0.176367,0.084116
2022-05-10,855563,315410,0.368658,0.047557,0.156443
2022-05-11,519162,222000,0.427612,0.175676,0.213201
2022-05-12,1633131,509000,0.311671,0.0,0.200687
2022-05-13,832550,275832,0.33131,0.717828,0.174528
2022-05-16,627053,327953,0.523007,0.329315,0.193617
2022-05-17,526165,198000,0.376308,,0.205837
