date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-11-24,3346942,647458,0.193448,0.172984,0.13633
2021-11-25,1571060,548865,0.34936,0.129476,0.114732
2021-11-26,1437338,401960,0.279656,0.02239,0.096825
2021-11-29,2914405,642062,0.220306,0.392439,0.138382
2021-11-30,4209498,769939,0.182905,0.118191,0.091562
2021-12-01,2205754,689524,0.312602,1.026795,0.201382
2021-12-02,2965349,399638,0.134769,0.020056,0.237564
2021-12-03,1144706,394000,0.344193,0.060914,0.116138
2021-12-06,2934448,877667,0.299091,0.407045,0.188677
2021-12-07,2525673,777124,0.30769,0.214686,0.13425
2021-12-08,8687898,2118799,0.243879,0.219464,0.134791
2021-12-09,3746239,914732,0.244173,0.768809,0.195786
2021-12-10,5241580,1314927,0.250865,0.035667,0.054056
2021-12-13,1341730,354941,0.26454,0.817037,0.096667
2021-12-14,3233529,757476,0.234257,0.216086,0.06765
2021-12-15,1478117,229012,0.154935,0.14318,0.191133
2021-12-16,2372574,561750,0.236768,0.375603,0.076162
2021-12-17,2739192,645469,0.235642,0.02063,0.130762
2021-12-20,642465,205000,0.319084,0.278537,0.099021
2021-12-21,2188026,945000,0.431896,0.008466,0.207337
2021-12-22,2067524,554160,0.268031,0.417028,0.127152
2021-12-23,1189952,402402,0.338167,0.056911,0.134908
2021-12-24,1163315,462976,0.39798,0.00432,0.065904
2021-12-27,1154942,319000,0.276204,0.260031,0.042233
2021-12-28,1291571,203010,0.157181,0.162071,0.077341
2021-12-29,1367960,822860,0.601523,0.048611,0.203252
2021-12-30,466443,243447,0.521922,0.151536,0.086186
2022-01-03,839643,446951,0.532311,0.418279,0.097607
2022-01-04,3343484,1025331,0.306665,0.085665,0.113381
2022-01-05,1127635,307791,0.272953,0.584962,0.081922
2022-01-06,6033573,2626733,0.435353,0.163095,0.272488
2022-01-07,11163521,1166291,0.104473,0.176028,0.15269
2022-01-10,5304113,928299,0.175015,0.67674,0.194884
2022-01-11,4742374,717959,0.151392,0.142184,0.181733
2022-01-12,3088600,1131775,0.366436,0.406181,0.240136
2022-01-13,2661591,523423,0.196658,0.202553,0.225506
2022-01-14,3212843,1061110,0.330271,0.038731,0.303503
2022-01-17,3107734,804136,0.258753,1.288215,0.134357
2022-01-18,5619017,988315,0.175888,0.164175,0.242197
2022-01-19,3048157,895100,0.293653,0.110613,0.18053
2022-01-20,1767975,564950,0.319546,0.088769,0.267422
2022-01-21,3604365,1246500,0.345831,0.00722,0.260759
2022-01-24,1939917,560062,0.288704,0.333486,0.195722
2022-01-25,1869409,653000,0.349308,0.071975,0.214414
2022-01-26,6994406,2490753,0.356106,0.141158,0.114335
2022-02-07,11372904,1573702,0.138373,0.012718,0.075394
2022-02-08,6303091,1476255,0.234211,0.634281,0.133474
2022-02-09,6607752,824842,0.124829,0.136998,0.233308
2022-02-10,3398488,526064,0.154794,0.069476,0.157311
2022-02-11,2472869,752950,0.304484,0.041171,0.193851
2022-02-14,3342219,774530,0.231741,0.082649,0.109215
2022-02-15,7595618,1534521,0.202027,0.211108,0.13006
2022-02-16,7331435,1231631,0.167993,0.081924,0.096054
2022-02-17,8864607,1250080,0.141019,0.054449,0.076104
2022-02-18,7899980,2327820,0.294662,0.059694,0.039722
2022-02-21,3601290,540192,0.15,0.111072,0.184552
2022-02-22,3849243,744423,0.193395,0.330398,0.205654
2022-02-23,6072647,1514698,0.24943,0.232378,0.079394
2022-02-24,10443685,2093996,0.200504,0.063515,0.086283
2022-02-25,9429232,1031080,0.109349,0.40443,0.100042
2022-03-01,3761680,681675,0.181216,0.360989,0.17608
2022-03-02,3818382,827340,0.216673,0.142626,0.065157
2022-03-03,5549951,836355,0.150696,0.004358,0.154242
2022-03-04,4203312,1261141,0.300035,0.348909,0.175987
2022-03-07,6084723,2291855,0.376657,0.065449,0.270239
2022-03-08,5654856,1670398,0.295392,0.43343,0.169544
2022-03-09,6385496,677570,0.106111,0.506221,0.278889
2022-03-10,3121338,725890,0.232557,0.157049,0.261654
2022-03-11,1933522,495839,0.256443,0.082688,0.191199
2022-03-14,2495456,690988,0.276898,0.526041,0.246139
2022-03-15,4411523,636600,0.144304,,0.155357
