date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-10-29,23004,17000,0.739002,0.0,0.0
2021-11-01,106004,105998,0.999943,0.018868,0.0
2021-11-02,53000,48000,0.90566,0.270833,0.0
2021-11-03,84005,84000,0.99994,0.02381,0.0
2021-11-04,93305,93300,0.999946,0.010729,0.0
2021-11-05,89066,74001,0.830856,0.08108,0.0
2021-11-08,84006,72000,0.857082,0.0,0.0
2021-11-09,41038,41034,0.999903,0.0,0.0
2021-11-10,56006,53006,0.946434,0.018866,0.0
2021-11-11,54006,54000,0.999889,0.0,0.0
2021-11-12,22040,20000,0.907441,0.0,0.0
2021-11-15,12003,11002,0.916604,0.0,0.0
2021-11-16,43005,42000,0.976631,0.095238,0.0
2021-11-17,13002,3000,0.230734,0.0,0.0
2021-11-18,18004,17000,0.944235,0.000882,0.0
2021-11-19,17522,17020,0.97135,0.000176,0.0
2021-11-22,12004,6000,0.499833,0.834,0.0
2021-11-23,26006,26005,0.999962,0.0,0.0
2021-11-24,8007,8000,0.999126,0.0015,0.0
2021-11-25,71014,68002,0.957586,0.0,0.0
2021-11-26,46002,46000,0.999957,4.3e-05,0.0
2021-11-29,12002,0,0.0,,0.0
2021-11-30,45008,45008,1.0,0.022218,0.0
2021-12-01,61009,61008,0.999984,0.0,0.0
2021-12-02,53000,47000,0.886792,0.085106,0.0
2021-12-03,10007,9000,0.89937,0.000333,0.0
2021-12-06,11005,11004,0.999909,0.0,0.0
2021-12-07,43007,37007,0.860488,0.297403,0.0
2021-12-08,17014,17011,0.999824,0.058785,0.0
2021-12-09,29053,27051,0.931091,7.4e-05,0.0
2021-12-10,32002,32000,0.999938,0.09375,0.0
2021-12-13,60000,59000,0.983333,1.7e-05,0.0
2021-12-14,302006,302004,0.999993,0.0,0.0
2021-12-15,47002,44000,0.93613,0.0,0.0
2021-12-16,34006,34005,0.999971,0.0,0.0
2021-12-17,58001,55000,0.94826,0.254545,0.0
2021-12-20,403489,311000,0.770777,0.279743,0.0
2021-12-21,142371,111000,0.779653,0.0,0.0
2021-12-22,85016,77000,0.905712,0.0,0.0
2021-12-23,63302,62000,0.979432,0.096774,0.0
2021-12-24,61129,61000,0.99789,0.0,0.0
2021-12-27,24108,24107,0.999959,0.0,0.0
2021-12-28,89405,64000,0.715844,0.515625,0.0
2021-12-29,84003,83001,0.988072,0.0,0.0
2021-12-30,84381,79001,0.936242,0.3924,0.0
2022-01-03,567682,371000,0.653535,0.584906,0.0
2022-01-04,429931,256000,0.595444,0.058594,0.067181
2022-01-05,409894,302000,0.736776,0.18543,0.002507
2022-01-06,749562,482000,0.643042,0.165975,0.0
2022-01-07,1624168,870000,0.535659,0.078161,0.0
2022-01-10,602661,337000,0.559187,0.002967,0.0
2022-01-11,278017,233000,0.838078,0.021459,0.0
2022-01-12,511863,328000,0.640796,0.073198,0.0
2022-01-13,828617,719000,0.867711,0.574414,0.0
2022-01-14,978044,583000,0.596088,0.638079,0.0
2022-01-17,717293,354127,0.493699,0.081214,0.0
2022-01-18,244545,178000,0.727882,0.005618,0.0
2022-01-19,213119,174000,0.816445,0.057471,0.0
2022-01-20,229800,162000,0.704961,0.055556,0.0
2022-01-21,277010,190000,0.685896,0.031579,0.0
2022-01-24,374051,328000,0.876886,0.015244,0.0
2022-01-25,94011,72000,0.765868,0.013889,0.0
2022-01-26,266010,154001,0.578929,0.136363,0.0
2022-02-07,178132,148000,0.830845,0.033784,0.0
2022-02-08,162106,146000,0.900645,0.0,0.0
2022-02-09,145249,136000,0.936323,0.029412,0.0
2022-02-10,306133,102002,0.333195,0.058822,0.0
2022-02-11,112012,105000,0.9374,0.428571,0.0
2022-02-14,147394,131000,0.888774,0.0,0.0
2022-02-15,57035,51004,0.894258,0.019606,0.0
2022-02-16,150040,150025,0.9999,,0.0
