date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-12-27,20100,16000,0.79602,0.0,0.146199
2021-12-28,31052,25000,0.805101,0.04,0.095962
2021-12-29,17747,15746,0.887249,0.063826,0.254017
2021-12-30,48008,25007,0.520892,0.039749,0.019994
2022-01-03,63006,19000,0.301559,0.473684,0.0
2022-01-04,20004,20000,0.9998,0.05,0.024995
2022-01-05,37101,25100,0.676532,0.0,0.119517
2022-01-06,4001,0,0.0,,0.249938
2022-01-07,289034,211000,0.730018,0.047393,0.017962
2022-01-10,405334,191000,0.471216,0.031414,0.038789
2022-01-11,90549,48000,0.5301,0.083333,0.116777
2022-01-12,137753,73517,0.533687,1.4e-05,0.013562
2022-01-13,415683,352000,0.846799,0.005685,0.001394
2022-01-14,263952,127000,0.481148,0.110244,0.007258
2022-01-17,336542,109000,0.323882,0.018349,0.016744
2022-01-18,35294,27000,0.765003,0.0,0.051214
2022-01-19,22692,17000,0.749163,0.235294,0.0
2022-01-20,162479,109002,0.670868,0.009174,0.013701
2022-01-21,56206,49002,0.871829,0.183666,0.028732
2022-01-24,66259,55000,0.830076,0.0,0.0
2022-01-25,149000,78000,0.52349,0.051282,0.00625
2022-01-26,65235,50000,0.76646,0.68,0.019906
2022-02-07,332750,229861,0.690792,0.265378,0.003712
2022-02-08,378618,123001,0.324868,0.292681,0.045629
2022-02-09,258046,162000,0.627795,0.123457,0.008085
2022-02-10,271752,117001,0.430543,0.008547,0.055221
2022-02-11,190935,34000,0.178071,0.176471,0.051168
2022-02-14,219680,77006,0.350537,0.0,0.059279
2022-02-15,29239,14000,0.478813,0.071429,0.0
2022-02-16,34046,22027,0.646978,1.770554,0.090719
2022-02-17,136445,75000,0.549672,0.053333,0.060512
2022-02-18,51770,29702,0.57373,0.067336,0.0
2022-02-21,39025,34000,0.871236,0.0,0.138793
2022-02-22,61186,49000,0.800837,0.081633,0.037641
2022-02-23,35085,22000,0.627049,0.090909,0.0
2022-02-24,57204,34000,0.594364,0.029412,0.024885
