date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2024-07-11,944347,377745,0.400007,0.071477,0.082633
2024-07-12,540040,155735,0.288377,0.020034,0.034163
2024-07-15,575900,206141,0.357946,0.180372,0.168773
2024-07-16,317856,192100,0.604362,0.067673,0.048812
2024-07-17,245476,127724,0.520312,0.0,0.175162
2024-07-18,232144,140945,0.607145,0.801731,0.118316
2024-07-19,456878,172000,0.376468,0.0,0.12314
2024-07-22,686427,254041,0.370092,0.082664,0.08024
2024-07-23,289103,126408,0.437242,0.878109,0.108011
2024-07-26,753039,320914,0.426159,0.0,0.078301
2024-07-29,402165,157000,0.390387,0.082803,0.128787
2024-07-30,394348,294000,0.745534,0.197279,0.193997
2024-07-31,383471,170076,0.443517,0.135234,0.190581
2024-08-01,605661,256272,0.423128,0.280561,0.173767
2024-08-02,230861,113930,0.4935,1.62319,0.131247
2024-08-05,1535811,751030,0.489012,0.017749,0.248624
2024-08-06,669114,321780,0.480905,0.776928,0.121853
2024-08-07,815715,399001,0.489143,0.170428,0.056564
2024-08-08,356772,173076,0.485117,0.039838,0.066557
2024-08-09,465012,282805,0.608167,0.113152,0.173045
2024-08-12,250224,163301,0.652619,1.170893,0.252781
2024-08-13,656695,383000,0.583224,0.088773,0.119278
2024-08-14,534561,308074,0.576312,0.363549,0.137643
2024-08-15,352844,191000,0.541316,0.0,0.174098
2024-08-16,294082,200024,0.680164,7.5e-05,0.273719
2024-08-19,141317,76501,0.541343,0.029542,0.189202
2024-08-20,192229,70020,0.364253,0.071408,0.093555
2024-08-21,270547,133200,0.492336,0.0,0.317974
2024-08-22,166746,128000,0.767635,0.0,0.264592
2024-08-23,192855,109164,0.566042,0.302297,0.233922
2024-08-26,159877,99000,0.619226,0.081414,0.20696
2024-08-27,112538,70998,0.63088,0.028198,0.153725
2024-08-28,130502,91001,0.697315,0.102537,0.23904
2024-08-29,90356,44469,0.492153,0.067485,0.133863
2024-08-30,318453,227640,0.714831,0.0,0.228966
2024-09-02,143697,78612,0.547068,0.025441,0.131998
2024-09-03,323733,154357,0.476803,0.155484,0.046941
2024-09-04,476500,201621,0.423129,0.062558,0.246006
2024-09-05,180708,119000,0.658521,0.310924,0.16343
2024-09-06,220484,118592,0.537871,1.277127,0.214429
2024-09-09,1371963,571900,0.416848,0.304249,0.1353
2024-09-10,1498083,593060,0.395879,0.12309,0.058251
2024-09-11,1444457,597420,0.413595,0.03013,0.047639
2024-09-12,917733,488880,0.532704,0.002045,0.063369
2024-09-13,287991,159200,0.552795,0.183511,0.147456
2024-09-16,947801,582000,0.614053,0.09622,0.205045
2024-09-18,308890,171800,0.556185,0.029104,0.168389
2024-09-19,588774,303024,0.514669,0.026401,0.106994
2024-09-20,268906,132676,0.493392,0.0,0.136426
2024-09-23,292861,208000,0.710235,0.009615,0.121985
2024-09-24,201673,124000,0.614857,0.0,0.089656
2024-09-25,308725,220000,0.712608,0.036364,0.095904
2024-09-26,272705,159335,0.584276,0.765682,0.057692
2024-09-27,540216,273000,0.505353,0.021978,0.130317
2024-09-30,612875,390960,0.637911,0.150911,0.113754
2024-10-01,443619,199701,0.450163,0.225667,0.073259
2024-10-04,298657,175283,0.586904,0.325719,0.103659
2024-10-07,360056,239467,0.665083,0.44265,0.076247
2024-10-08,3252954,1065649,0.327594,0.066532,0.046636
2024-10-09,1411541,506831,0.359062,0.074976,0.054178
2024-10-11,2767820,1146542,0.41424,0.417563,0.121613
2024-10-14,7729242,1656979,0.214378,0.063362,0.043523
2024-10-15,3494250,1008551,0.288632,0.121812,0.033711
2024-10-16,2158175,711923,0.329873,0.071638,0.079387
2024-10-17,3133120,1036858,0.330935,0.050152,0.083399
2024-10-18,1849092,628093,0.339676,0.095718,0.082026
2024-10-21,2046603,528692,0.258327,0.334788,0.099531
2024-10-22,1054736,323863,0.307056,0.104983,0.171423
2024-10-23,1043311,509840,0.488675,0.078456,0.123736
2024-10-24,930537,525010,0.564201,0.159997,0.226294
2024-10-25,3262323,962854,0.295144,,0.145973
