date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-09-20,1028055,503994,0.49024,0.365084,0.262047
2022-09-21,1251027,609049,0.486839,0.247903,0.118629
2022-09-22,2130371,338500,0.158893,0.538419,0.150939
2022-09-23,1469904,549714,0.37398,0.174089,0.223478
2022-09-26,2519004,435600,0.172925,0.238588,0.141526
2022-09-27,1894322,418728,0.221044,1.349255,0.134393
2022-09-28,5426076,665942,0.12273,0.609813,0.077945
2022-09-29,11717624,1598051,0.13638,0.128895,0.078084
2022-09-30,10842028,2352295,0.216961,0.719774,0.296609
2022-10-03,6303768,1495150,0.237184,0.179246,0.469425
2022-10-04,8396685,1761411,0.209775,0.22482,0.149076
2022-10-05,9560425,3204050,0.335137,0.847989,0.133906
2022-10-06,20707293,1694844,0.081848,0.382161,0.200352
2022-10-07,12281184,917303,0.074692,0.381312,0.132939
2022-10-11,6681335,603670,0.090352,1.023738,0.157336
2022-10-12,6857830,661020,0.096389,0.143657,0.280913
2022-10-13,6860817,1272030,0.185405,0.238202,0.234438
2022-10-14,5594684,1536602,0.274654,0.142235,0.155205
2022-10-17,5997723,818000,0.136385,1.68184,0.235645
2022-10-18,10212052,1022039,0.100082,0.046342,0.327922
2022-10-19,4702570,1314419,0.279511,0.573105,0.194108
2022-10-20,3616831,679401,0.187844,0.307624,0.310894
2022-10-21,3221847,524123,0.162678,0.244217,0.106838
2022-10-24,5971175,1087990,0.182207,0.123751,0.16984
2022-10-25,4624601,605064,0.130836,0.697612,0.143169
2022-10-26,5488905,1009001,0.183826,0.179385,0.227359
2022-10-27,9160095,1919000,0.209496,1.011928,0.23237
2022-10-28,5801551,513980,0.088594,,0.301534
2022-11-04,8354463,1794000,0.214736,0.801561,0.171936
2022-11-07,13210180,625365,0.04734,0.074448,0.162588
2022-11-08,5637023,1212000,0.215007,0.08837,0.179524
2022-11-09,12564191,5226250,0.415964,0.728427,0.079144
2022-11-10,26824317,1378293,0.051382,0.181384,0.213124
2022-11-11,20681837,1774490,0.085799,0.20868,0.123539
2022-11-14,6884388,963898,0.140012,0.544711,0.201946
2022-11-15,20705523,3040969,0.146868,0.54407,0.094584
2022-11-16,15670965,2760684,0.176166,0.117018,0.145588
2022-11-17,11999416,2260850,0.188413,0.166433,0.082566
2022-11-18,8643183,895000,0.10355,0.384358,0.093999
2022-11-21,7025715,1493806,0.21262,0.445855,0.123893
2022-11-22,10624351,1500880,0.141268,0.099267,0.044128
2022-11-23,24574723,5525850,0.224859,0.276671,0.140381
2022-11-24,12205264,1120075,0.09177,0.189822,0.11777
2022-11-25,10234104,1728988,0.168944,0.137016,0.080697
2022-11-28,14604027,2853580,0.195397,0.382832,0.06731
2022-11-29,20059299,2572255,0.128233,0.330061,0.119988
2022-11-30,11633130,1886900,0.162201,0.169446,0.08449
2022-12-01,27959486,6161160,0.22036,0.150189,0.216777
2022-12-02,17124182,4941716,0.288581,0.121436,0.124068
2022-12-05,10950722,1891900,0.172765,0.205613,0.274537
2022-12-06,13689653,2575740,0.188152,0.297198,0.229808
2022-12-07,14171474,1980345,0.139742,0.271948,0.143764
2022-12-08,9749744,1587316,0.162806,0.139684,0.187702
2022-12-09,14839060,2488912,0.167727,0.226673,0.151894
2022-12-12,7013629,1463269,0.208632,0.374195,0.239104
2022-12-13,8243580,2187000,0.265297,0.174211,0.229701
2022-12-14,6960525,1344946,0.193225,0.059482,0.167411
2022-12-15,3763753,593925,0.157801,0.345161,0.151585
2022-12-16,4131643,504397,0.122081,0.275666,0.1581
2022-12-19,4484613,857497,0.191209,0.527174,0.204582
2022-12-20,7957453,1431422,0.179884,0.404493,0.198911
2022-12-21,6421488,1424100,0.221771,0.330735,0.23852
2022-12-22,3545564,558356,0.15748,0.124066,0.179315
2022-12-23,3469814,910790,0.26249,0.009882,0.12543
2022-12-26,3344954,497115,0.148616,0.481931,0.215645
2022-12-27,6896293,1108000,0.160666,0.816787,0.13505
2022-12-28,9521748,801010,0.084124,,0.215588
