date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-12-02,48075,41250,0.858034,0.288485,0.04437
2021-12-03,26565,19062,0.717561,0.0,0.042142
2021-12-06,11555,11294,0.977412,0.00788,0.0
2021-12-07,16141,15000,0.92931,0.133333,0.123908
2021-12-08,3593,3573,0.994434,0.021551,0.0
2021-12-09,1348,0,0.0,,0.125371
2021-12-10,14171,10900,0.769176,0.366972,0.0
2021-12-13,12213,11107,0.909441,0.180067,0.0
2021-12-14,40675,30193,0.742299,0.0,0.056062
2021-12-15,15011,8011,0.533675,0.873799,0.041629
2021-12-16,33150,27013,0.814872,0.0,0.055249
2021-12-17,42429,27269,0.642697,7.3e-05,0.0
2021-12-20,32902,29900,0.908759,0.0,0.0
2021-12-21,22466,20462,0.910799,0.000684,0.048864
2021-12-22,37146,37146,1.0,0.080762,0.0
2021-12-23,26366,21266,0.806569,0.047212,0.023512
2021-12-24,4016,0,0.0,,0.0
2021-12-27,28020,26006,0.928123,0.0,0.173037
2021-12-28,20152,18095,0.897926,0.0,0.302997
2021-12-29,53692,52000,0.968487,0.0,0.037956
2021-12-30,24457,24030,0.982541,0.004161,0.020444
2022-01-03,506,0,0.0,,0.0
2022-01-04,25620,20000,0.78064,0.0,0.046253
2022-01-05,15371,12371,0.804827,0.970011,0.040417
2022-01-06,26601,16000,0.601481,0.0,0.069441
2022-01-07,10165,9098,0.895032,0.109914,0.054555
2022-01-10,29011,15800,0.544621,0.253165,0.0
2022-01-11,99381,93000,0.935793,0.010753,0.031126
2022-01-12,37204,28200,0.757983,0.0,0.035456
2022-01-13,8050,0,0.0,,0.082645
2022-01-14,19319,0,0.0,,0.0
2022-01-17,24013,19000,0.791238,0.0,0.0
2022-01-18,23003,13000,0.565144,0.000846,0.071413
2022-01-19,27030,20000,0.739919,0.15,0.095102
2022-01-20,44210,41901,0.947772,0.071597,0.035791
2022-01-21,71000,65000,0.915493,0.018462,0.06338
2022-01-24,20759,19543,0.941423,0.153508,0.075915
2022-01-25,79525,71523,0.899378,0.027963,0.048934
2022-01-26,37100,37000,0.997305,0.081216,0.040431
2022-02-07,33031,31026,0.939299,0.096693,0.096678
2022-02-08,53647,42000,0.782896,0.0,0.055029
2022-02-09,26332,22000,0.835485,0.227273,0.134342
2022-02-10,24542,22505,0.916999,0.0,0.110904
2022-02-11,19173,16173,0.84353,0.310085,0.185494
2022-02-14,42019,36000,0.856755,0.0,0.0
2022-02-15,55025,47000,0.854157,0.0,0.00963
2022-02-16,42225,37218,0.881421,0.35198,0.026864
2022-02-17,100802,80988,0.803436,0.0,0.083621
2022-02-18,142573,103157,0.723538,0.0,0.016739
2022-02-21,14593,12533,0.858836,0.677811,0.079409
2022-02-22,75025,64793,0.863619,0.015434,0.024606
2022-02-23,23348,22061,0.944878,0.08549,0.022664
2022-02-24,51500,49303,0.95734,0.020283,0.040541
2022-02-25,33597,31595,0.940411,0.56971,0.0
2022-03-01,37237,29800,0.800279,0.167785,0.080565
2022-03-02,64768,53000,0.818305,0.0,0.061888
2022-03-03,115256,74100,0.642917,0.053981,0.039883
2022-03-04,90536,71000,0.784218,0.0,0.094355
2022-03-07,39108,26000,0.664826,0.388462,0.206129
2022-03-08,183938,163100,0.886712,0.0,0.033346
2022-03-09,91705,63000,0.686985,0.047619,0.056978
2022-03-10,34735,31000,0.892472,0.0,0.133393
2022-03-11,14735,11632,0.789413,0.515818,0.0
2022-03-14,37550,31000,0.825566,0.258065,0.042198
2022-03-15,27576,26572,0.963592,0.0,0.056442
2022-03-16,70288,57000,0.810949,0.035088,0.132707
2022-03-17,231474,131000,0.565938,0.030534,0.07701
2022-03-18,222331,121947,0.548493,0.0,0.022241
2022-03-21,457276,315893,0.690815,0.761685,0.003835
2022-03-22,817419,226107,0.276611,0.353815,0.014552
2022-03-23,1523709,187002,0.122728,,0.024884
