date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-06-17,396532,247000,0.622901,0.34413,0.103906
2022-06-20,564362,179000,0.317172,0.296089,0.125779
2022-06-21,262515,160000,0.609489,0.09375,0.092237
2022-06-22,350642,155000,0.442046,0.0,0.059455
2022-06-23,249011,170000,0.682701,0.052941,0.092627
2022-06-24,203515,126000,0.619119,0.246032,0.160281
2022-06-27,248214,137000,0.551943,0.0,0.086071
2022-06-28,248072,129000,0.52001,0.158039,0.064139
2022-06-29,511176,260000,0.508631,0.261538,0.103978
2022-06-30,521329,307000,0.58888,0.166124,0.079939
2022-07-01,501897,259000,0.516042,0.054054,0.029112
2022-07-04,459141,243700,0.530774,0.759659,0.058414
2022-07-05,960846,255100,0.265495,0.207762,0.034511
2022-07-06,378659,160000,0.422544,0.09375,0.070269
2022-07-07,209382,112000,0.534907,0.0,0.084188
2022-07-08,150746,96000,0.636833,0.03125,0.062659
2022-07-11,201922,123000,0.609146,0.203252,0.165845
2022-07-12,158983,66000,0.415139,0.0,0.04311
2022-07-13,79200,50000,0.631313,0.0,0.166205
2022-07-14,107372,69000,0.642626,0.376812,0.025414
2022-07-15,373356,181000,0.484792,0.0,0.025008
2022-07-18,100986,60000,0.594142,0.033333,0.020902
2022-07-19,58401,42000,0.719166,0.190476,0.027075
2022-07-20,78184,43000,0.549985,0.0,0.0337
2022-07-21,60011,39010,0.650047,0.0,0.026311
2022-07-22,123547,61000,0.493739,0.0,0.115533
2022-07-25,246467,130000,0.527454,0.3,0.125337
2022-07-26,184203,93000,0.504878,0.0,0.055489
2022-07-27,104097,58000,0.557173,0.327586,0.104062
2022-07-28,459338,301000,0.655291,0.116279,0.224648
2022-07-29,227182,123000,0.541416,0.04878,0.085272
2022-08-01,152510,85000,0.557341,0.0,0.054941
2022-08-02,223000,103000,0.461883,0.009709,0.014019
2022-08-03,137304,79000,0.575366,0.0,0.070154
2022-08-04,168370,113000,0.671141,0.017699,0.057842
2022-08-05,121553,105000,0.863821,0.009524,0.020738
2022-08-08,65220,50000,0.766636,0.02,0.008036
2022-08-09,67200,38000,0.565476,0.0,0.048232
2022-08-10,54099,30000,0.554539,0.3,0.069862
2022-08-11,56623,33000,0.582802,0.090909,0.125881
2022-08-12,35651,26000,0.729292,0.038462,0.02805
2022-08-15,101000,52000,0.514851,0.019231,0.108247
2022-08-16,60018,37000,0.616482,0.0,0.008618
2022-08-17,69151,47000,0.679672,0.0,0.084421
2022-08-18,200422,138000,0.688547,0.152174,0.05788
2022-08-19,674484,278000,0.412167,0.298777,0.03395
2022-08-22,2676144,497000,0.185715,0.336016,0.006886
2022-08-23,860197,196057,0.227921,0.107112,0.019092
2022-08-24,553839,173000,0.312365,0.202312,0.062611
2022-08-25,379469,134000,0.353125,0.007463,0.024605
2022-08-26,339686,111000,0.326772,0.153153,0.032321
2022-08-29,340400,135000,0.396592,0.074074,0.017915
2022-08-30,333259,115000,0.345077,0.486957,0.044408
2022-08-31,870810,335010,0.384711,0.358198,0.022476
2022-09-01,343239,142000,0.413706,0.007042,0.081512
2022-09-02,390065,188000,0.481971,0.335106,0.083213
2022-09-05,799301,311000,0.38909,0.276527,0.015989
2022-09-06,483094,128000,0.264959,0.0,0.034801
2022-09-07,141277,59000,0.417619,0.101695,0.080936
2022-09-08,148959,103000,0.691465,0.145641,0.010915
2022-09-12,371352,264000,0.710916,0.011364,0.038904
2022-09-13,1051395,459000,0.436563,0.94754,0.007325
2022-09-14,1869097,399100,0.213526,0.438487,0.014929
2022-09-15,630144,252000,0.399909,0.035714,0.017872
2022-09-16,280357,148000,0.527898,0.02027,0.014165
2022-09-19,486706,246000,0.505439,0.012195,0.02774
2022-09-20,196353,149000,0.758837,0.100671,0.02158
2022-09-21,202042,116042,0.574346,0.060685,0.02472
2022-09-22,245750,104000,0.423194,0.269231,0.093883
2022-09-23,348382,189000,0.542508,0.0,0.03487
2022-09-26,385662,213000,0.552297,,0.048831
