date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-10-12,1568533,995657,0.63477,0.234092,0.43078
2022-10-13,4602125,1074924,0.233571,0.257693,0.183607
2022-10-14,3183071,1355781,0.425935,0.256089,0.400667
2022-10-17,2733936,712110,0.260471,0.061788,0.18606
2022-10-18,4675812,3571581,0.763842,0.056838,0.549761
2022-10-19,3623803,1422371,0.392508,0.464717,0.289937
2022-10-20,4308545,1684030,0.390858,0.071851,0.407607
2022-10-21,2302754,1312000,0.569753,0.041921,0.547129
2022-10-24,2062536,1181946,0.573055,0.085452,0.152959
2022-10-25,2262948,1067988,0.471945,0.037454,0.248357
2022-10-26,2664909,1288181,0.483386,0.340791,0.281885
2022-10-27,2267783,1352000,0.596177,0.053254,0.442483
2022-10-28,1657528,682717,0.411889,0.541952,0.355358
2022-10-31,2776115,1478013,0.532403,0.100134,0.55031
2022-11-01,1717065,958998,0.55851,0.20246,0.2694
2022-11-02,1450133,709000,0.488921,0.040929,0.433378
2022-11-03,1538355,621300,0.403873,0.133591,0.504249
2022-11-04,1727323,571351,0.330773,0.117266,0.32286
2022-11-07,1473546,610020,0.413981,0.13253,0.181232
2022-11-08,2024715,1156300,0.571093,0.0,0.170699
2022-11-09,2839183,1638410,0.577071,0.097676,0.30984
2022-11-10,1246304,569049,0.456589,0.038338,0.282716
2022-11-11,4967619,2991323,0.602164,0.044128,0.267094
2022-11-14,6068819,4195748,0.691362,0.071739,0.32689
2022-11-15,4618366,1417590,0.306946,0.838113,0.11885
2022-11-16,4959176,1584601,0.319529,0.1117,0.190878
2022-11-17,2309197,1291775,0.559404,0.529504,0.413539
2022-11-18,2733201,1088013,0.398073,0.012856,0.278017
2022-11-21,3152564,1720742,0.545823,0.016614,0.237396
2022-11-22,1721532,779000,0.452504,0.0,0.10461
2022-11-23,1527218,732740,0.479787,0.117368,0.187561
2022-11-24,3460536,2193102,0.633746,0.392595,0.194263
2022-11-25,4865727,2054227,0.422183,0.892283,0.151536
2022-11-28,4443414,1512756,0.340449,0.178185,0.405682
2022-11-29,3086227,1936684,0.627525,0.934091,0.462219
2022-11-30,9252871,4777835,0.516362,0.117344,0.57261
2022-12-01,5052561,1163000,0.23018,0.288908,0.142242
2022-12-02,3105133,1278306,0.411675,0.097663,0.137789
2022-12-05,4188701,1495029,0.356919,0.027424,0.157251
2022-12-06,3757791,1428635,0.380179,0.0,0.330352
2022-12-07,3864714,2144126,0.554796,0.160647,0.217713
2022-12-08,3208084,1175000,0.366262,0.655319,0.547348
2022-12-09,3854312,2229100,0.578339,0.021982,0.399795
2022-12-12,3461604,1958880,0.565888,0.115883,0.205902
2022-12-13,5899448,2085258,0.353467,0.631634,0.116081
2022-12-14,6900550,4969099,0.720102,0.05668,0.362387
2022-12-15,8399276,5094503,0.606541,0.403353,0.310783
2022-12-16,7977370,4417010,0.553693,0.365179,0.505064
2022-12-19,5583109,1356002,0.242876,0.015266,0.24502
2022-12-20,3421552,1695320,0.495483,0.0,0.269332
2022-12-21,4219107,2488300,0.589769,0.026122,0.204458
2022-12-22,2803861,1384080,0.493634,0.159853,0.192508
2022-12-23,2417701,899524,0.372058,0.004395,0.08647
2022-12-26,2290119,1585673,0.692398,0.0,0.430158
2022-12-27,2325968,1151900,0.495235,0.170154,0.139773
2022-12-28,2015350,1124000,0.55772,0.520463,0.497016
2022-12-29,2612806,665088,0.254549,0.075178,0.197528
2022-12-30,1546759,869000,0.56182,0.151899,0.329001
2023-01-03,2186219,928049,0.4245,0.0,0.443139
2023-01-04,2223410,1295000,0.582439,0.020849,0.292204
2023-01-05,1975633,1135615,0.574811,0.013297,0.402036
2023-01-06,4273345,2098100,0.490974,0.006682,0.186647
