date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2024-01-04,17408457,1150839,0.066108,0.010427,0.25105
2024-01-05,7893992,1393733,0.176556,0.30502,0.213754
2024-01-08,4244615,708051,0.166812,0.007062,0.407114
2024-01-09,2848794,697335,0.244783,0.204973,0.202234
2024-01-10,2636453,536153,0.203361,2.210889,0.323243
2024-01-11,3551954,996126,0.280445,0.750307,0.192575
2024-01-12,3285403,754749,0.229728,0.30022,0.157279
2024-01-15,2087260,591021,0.283156,1.38726,0.101781
2024-01-16,2707442,757187,0.279669,0.34599,0.266881
2024-01-17,4091902,1322020,0.323082,0.174743,0.505113
2024-01-18,3677912,412705,0.112212,0.089652,0.089374
2024-01-19,4723337,1717200,0.363557,0.064058,0.24755
2024-01-22,3848374,1637260,0.425442,0.116658,0.331154
2024-01-23,2104809,447900,0.212798,0.098013,0.22301
2024-01-24,2485617,856470,0.34457,0.073558,0.244707
2024-01-25,3092732,511694,0.16545,0.139374,0.325059
2024-01-26,2004983,900000,0.448882,0.913333,0.403315
2024-01-29,2519228,574931,0.228217,0.049562,0.348078
2024-01-30,4602922,2197012,0.477308,0.159512,0.354546
2024-01-31,8893208,1897627,0.213379,0.131217,0.250164
2024-02-01,4463505,1533259,0.34351,0.365496,0.196967
2024-02-02,5910543,1135260,0.192074,0.182262,0.193398
2024-02-05,9883309,1205334,0.121957,0.211111,0.19161
2024-02-15,7527606,2749702,0.365282,0.056788,0.230098
2024-02-16,5492259,1743196,0.317391,0.102229,0.174273
2024-02-19,19166766,6823404,0.356002,0.229129,0.198467
2024-02-20,18159085,4491136,0.247322,0.248575,0.246825
2024-02-21,19472546,4383900,0.225132,0.174718,0.250472
2024-02-22,9756954,1825717,0.18712,0.125112,0.28435
2024-02-23,6023247,1245256,0.206742,0.073761,0.203496
2024-02-26,4262058,739122,0.173419,0.1412,0.21765
2024-02-27,5744973,1288711,0.22432,0.207181,0.25932
2024-02-29,3044109,766389,0.251761,0.036729,0.199683
2024-03-01,12191802,1886911,0.154769,0.235306,0.176263
2024-03-04,7616376,1540854,0.202308,0.421211,0.125368
2024-03-05,21382656,1858171,0.086901,0.136541,0.264576
2024-03-06,8814549,1434278,0.162717,0.211455,0.130569
2024-03-07,15317691,733398,0.047879,0.165311,0.105419
2024-03-08,8949860,1017667,0.113708,0.074681,0.147908
2024-03-11,7467231,1867121,0.250042,0.196855,0.13812
2024-03-12,7368707,929107,0.126088,0.324881,0.163689
2024-03-13,5650416,663712,0.117463,1.011131,0.149683
2024-03-14,4437558,725674,0.16353,0.36456,0.341231
2024-03-15,6274962,1959764,0.312315,0.342388,0.277841
2024-03-18,5712234,1945486,0.340582,1.089424,0.19707
2024-03-19,11975884,2728000,0.227791,0.39597,0.294666
2024-03-20,8821804,634952,0.071975,0.01251,0.175433
2024-03-21,6248049,870454,0.139316,0.03813,0.308056
2024-03-22,3614155,956071,0.264535,0.530235,0.238787
2024-03-25,5719617,1614051,0.282196,1.080672,0.252585
2024-03-26,4775518,617510,0.129307,0.284196,0.200064
2024-03-27,2348066,350550,0.149293,1.69448,0.171118
2024-03-28,4351888,427590,0.098254,0.868213,0.243145
2024-03-29,2208825,623121,0.282105,0.3464,0.123702
2024-04-01,3527558,676232,0.1917,0.029945,0.132904
2024-04-02,3491938,930922,0.266592,0.532992,0.095339
2024-04-03,12411077,2248524,0.181171,0.837259,0.289518
2024-04-08,6807408,651426,0.095694,0.154179,0.201366
2024-04-09,2524058,275461,0.109134,0.028904,0.123763
2024-04-10,2296234,343860,0.14975,0.352484,0.095126
2024-04-11,3734424,518852,0.138938,0.418231,0.101677
2024-04-12,2835358,337477,0.119024,0.047488,0.184392
2024-04-15,2341835,456201,0.194805,0.598399,0.128736
2024-04-16,2946568,613247,0.208122,0.792392,0.182187
2024-04-17,3055629,699724,0.228995,0.017147,0.253521
2024-04-18,1236192,177374,0.143484,0.775322,0.207938
2024-04-19,3872947,568428,0.146769,0.0,0.108403
2024-04-22,2711862,1053429,0.388452,0.251494,0.318132
2024-04-23,1357461,321733,0.237011,0.655823,0.20224
2024-04-24,2155524,394755,0.183136,0.048131,0.093127
2024-04-25,1237431,172045,0.139034,,0.195806
