date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2023-03-06,164463,109958,0.668588,0.0,0.0
2023-03-07,282701,180000,0.636715,0.061111,0.008851
2023-03-08,150657,98098,0.651135,0.060908,0.0
2023-03-09,47318,33145,0.700473,1.538543,0.0
2023-03-10,113139,87073,0.769611,0.022797,0.0
2023-03-13,98029,80024,0.81633,0.086736,0.0
2023-03-14,55420,50100,0.904006,0.0998,0.101863
2023-03-15,29651,23000,0.775691,0.130435,0.087257
2023-03-16,82651,61224,0.740753,0.359336,0.0
2023-03-17,106432,92000,0.864402,0.108696,0.049037
2023-03-20,155171,107515,0.692881,0.037204,0.0403
2023-03-21,68356,59002,0.863158,0.135589,0.0
2023-03-22,106862,86000,0.804776,0.001337,0.0
2023-03-23,39845,35000,0.878404,0.0,0.069793
2023-03-24,58734,43108,0.733953,0.208778,0.017702
2023-03-27,47233,33000,0.698664,0.090909,0.011413
2023-03-28,72790,52677,0.723685,0.060444,0.062966
2023-03-29,49190,34000,0.691197,0.441176,0.025517
2023-03-30,50208,39000,0.776769,0.0,0.019917
2023-03-31,46294,34990,0.755821,0.971706,0.086425
2023-04-06,52139,41102,0.788316,0.02433,0.0
2023-04-07,29187,27000,0.925069,0.185185,0.017131
2023-04-10,125358,78671,0.627571,0.521158,0.033238
2023-04-11,93251,77040,0.826157,0.0,0.005486
2023-04-12,76833,45011,0.585829,0.377685,0.046883
2023-04-13,104002,81759,0.786129,0.001101,0.0
2023-04-14,81989,62010,0.756321,0.0,0.020551
2023-04-17,67281,49196,0.731202,0.139117,0.007671
2023-04-18,45535,29658,0.651323,0.0,0.012398
2023-04-19,37668,29159,0.774105,0.40869,0.014851
2023-04-20,74742,49694,0.664874,0.020123,0.047182
2023-04-21,90698,54125,0.596761,0.003326,0.006805
2023-04-24,43299,25000,0.577381,0.08396,0.0
2023-04-25,73077,67000,0.916841,0.0,0.092755
2023-04-26,46474,41000,0.882214,0.0,0.11508
2023-04-27,285250,182000,0.638037,0.082418,0.14793
2023-04-28,40864,30206,0.739184,0.264848,0.180115
2023-05-02,120112,56030,0.466481,0.107085,0.016211
2023-05-03,28458,22000,0.773069,0.090909,0.128064
2023-05-04,132110,102000,0.772084,0.078431,0.048344
2023-05-05,55012,40635,0.738657,0.049219,0.096132
2023-05-08,65211,50000,0.766742,0.0,0.142628
2023-05-09,104330,48052,0.460577,0.0,0.036443
2023-05-10,56167,42600,0.758452,0.093897,0.0299
2023-05-11,70781,44397,0.627245,0.878438,0.039147
2023-05-12,499762,283967,0.568204,0.376804,0.106664
2023-05-15,403407,236140,0.585364,0.190565,0.14603
2023-05-16,222445,138000,0.620378,0.007246,0.147445
2023-05-17,123803,85000,0.686575,0.032941,0.023224
2023-05-18,82281,62000,0.753515,0.048387,0.051411
2023-05-19,27187,21000,0.772428,0.150857,0.165934
2023-05-22,51012,45111,0.884321,0.019951,0.04094
2023-05-23,19874,15400,0.774882,0.064935,0.092138
2023-05-24,45909,35000,0.762378,0.0,0.14373
2023-05-25,19486,15000,0.769783,0.0,0.0
2023-05-26,49991,35258,0.705287,0.225197,0.034293
2023-05-29,103138,71216,0.690492,0.182543,0.010032
2023-05-30,26161,25155,0.961546,0.0,0.019872
2023-05-31,19190,18140,0.945284,0.055127,0.0
2023-06-01,13543,9372,0.692018,0.222898,0.0
2023-06-02,33542,26015,0.775595,0.0,0.095399
2023-06-05,64948,58000,0.893022,0.017241,0.0
2023-06-06,38047,31493,0.827739,0.031753,0.056754
2023-06-07,43493,31020,0.713218,0.0,0.026708
2023-06-08,145015,98800,0.681309,0.460202,0.01121
2023-06-09,134538,88950,0.661151,0.10118,0.101442
2023-06-12,352030,182040,0.517115,0.03296,0.070972
2023-06-13,223203,161274,0.722544,0.007955,0.028353
2023-06-14,69297,49030,0.707534,0.020396,0.007774
2023-06-15,46873,28000,0.597359,0.571429,0.177712
2023-06-16,47452,35000,0.737587,,0.011806
