date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-01-13,409019,143000,0.349617,0.454545,0.138927
2022-01-14,1095161,391080,0.357098,0.237931,0.220759
2022-01-17,698210,325000,0.465476,0.193846,0.100173
2022-01-18,526340,235000,0.446479,0.021277,0.076908
2022-01-19,315486,129000,0.408893,0.069767,0.035892
2022-01-20,380348,218500,0.574474,0.292906,0.130433
2022-01-21,802975,337000,0.419689,0.053412,0.054828
2022-01-24,711300,272000,0.382398,0.0,0.050765
2022-01-25,819724,311000,0.379396,0.14791,0.050348
2022-01-26,500511,218090,0.435735,0.004617,0.052114
2022-02-07,605742,360000,0.594312,0.111111,0.102455
2022-02-08,476150,284000,0.596451,0.063014,0.185397
2022-02-09,508894,206000,0.404799,0.07767,0.084542
2022-02-10,407146,223001,0.547718,0.206277,0.130854
2022-02-11,467715,251000,0.536652,0.01992,0.134414
2022-02-14,733802,339004,0.461983,0.247785,0.10745
2022-02-15,466149,283000,0.607102,0.0,0.071039
2022-02-16,297729,119002,0.399699,0.176468,0.088677
2022-02-17,777417,373488,0.480422,0.206135,0.145663
2022-02-18,454051,299000,0.658516,0.043478,0.096603
2022-02-21,655838,379000,0.577887,0.408971,0.152437
2022-02-22,827059,411000,0.496942,0.099723,0.06181
2022-02-23,352874,262918,0.745076,1.000312,0.115426
2022-02-24,1030679,359100,0.348411,0.150376,0.086418
2022-02-25,459341,238000,0.518134,0.214286,0.053652
2022-03-01,422317,291000,0.689056,0.006873,0.254371
2022-03-02,337633,214000,0.633824,0.224299,0.084091
2022-03-03,317322,206000,0.649183,0.048544,0.044929
2022-03-04,280336,198000,0.706295,0.0,0.127829
2022-03-07,966915,477982,0.494337,0.010461,0.11119
2022-03-08,1269929,513328,0.404218,0.089611,0.107467
2022-03-09,521450,308000,0.590661,0.162338,0.133749
2022-03-10,526147,304800,0.579306,0.07874,0.168389
2022-03-11,514939,270000,0.524334,1.014815,0.057069
2022-03-14,3081877,1216995,0.394888,0.00986,0.051186
2022-03-15,1208945,513000,0.424337,0.1423,0.028649
2022-03-16,1057048,509000,0.48153,0.0,0.110847
2022-03-17,1601250,1118000,0.698205,0.005367,0.155604
2022-03-18,1015746,638000,0.62811,0.059561,0.105877
2022-03-21,608206,341000,0.560665,0.005865,0.076515
2022-03-22,900443,540000,0.599705,0.012963,0.10996
2022-03-23,814347,496000,0.609077,0.477823,0.074977
2022-03-24,1682820,788000,0.468262,0.030457,0.071247
2022-03-25,913607,252000,0.27583,0.0,0.181697
2022-03-28,681560,347000,0.509126,4.876657,0.057906
2022-03-29,22352950,2710068,0.12124,0.462692,0.057367
2022-03-30,13133067,1777667,0.135358,0.071949,0.096252
2022-03-31,2897867,967000,0.333694,0.16546,0.097686
2022-04-01,2154241,560000,0.259952,0.132145,0.070878
2022-04-06,1659834,387000,0.233156,0.023256,0.070844
2022-04-07,1666237,416012,0.249672,0.151198,0.018756
2022-04-08,1023149,545000,0.532669,0.414679,0.097909
2022-04-11,1514839,449000,0.296401,0.576837,0.040095
2022-04-12,1698456,895000,0.526949,0.04581,0.190868
2022-04-13,1266589,406000,0.320546,0.098522,0.045413
2022-04-14,1609741,545980,0.339173,0.065936,0.062867
2022-04-15,700308,232000,0.331283,0.849138,0.125198
2022-04-18,818499,328000,0.400734,0.0,0.190526
2022-04-19,452993,185000,0.408395,0.097297,0.112655
2022-04-20,2361661,828000,0.350601,0.0,0.062393
2022-04-21,2361661,828000,0.350601,0.163043,0.062393
2022-04-22,1567428,579909,0.369975,0.194858,0.152173
2022-04-25,1604808,457080,0.284819,0.085324,0.227451
2022-04-26,660852,334000,0.505408,0.209581,0.160782
2022-04-27,1045709,400100,0.382611,0.007498,0.174274
2022-04-28,582207,190000,0.326344,0.105263,0.248278
2022-04-29,654143,199253,0.304602,0.135506,0.16108
2022-05-03,729450,323000,0.442799,0.154799,0.174393
2022-05-04,445990,230070,0.515864,0.047812,0.112112
2022-05-05,504160,307000,0.608934,0.148524,0.133167
2022-05-06,447918,201000,0.448743,,0.060013
