date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-06-01,194220,61000,0.314077,0.0,0.016369
2022-06-02,234064,104000,0.444323,0.096154,0.015054
2022-06-06,106145,43000,0.405106,0.348837,0.024532
2022-06-07,122069,50000,0.409604,0.32,0.0479
2022-06-08,153326,42000,0.273926,0.047619,0.027775
2022-06-09,24024,16000,0.666001,0.8125,0.0
2022-06-10,60035,39031,0.650137,0.0,0.0
2022-06-13,60097,24000,0.399354,0.041667,0.0
2022-06-14,69101,49000,0.709107,0.387755,0.025817
2022-06-15,328111,65000,0.198104,0.276923,0.060287
2022-06-16,184326,61000,0.330935,0.0,0.085609
2022-06-17,47185,24000,0.508636,1.0,0.074655
2022-06-20,101062,68000,0.672854,0.014706,0.040201
2022-06-21,21000,14000,0.666667,0.571429,0.03125
2022-06-22,79100,38000,0.480405,0.105263,0.008319
2022-06-23,70000,57000,0.814286,0.0,0.02381
2022-06-24,47001,36000,0.765941,0.586,0.0
2022-06-27,61099,46000,0.752876,0.173913,0.0
2022-06-28,46000,35000,0.76087,0.0,0.0
2022-06-29,5000,0,0.0,,0.0
2022-06-30,53000,48000,0.90566,0.020833,0.02
2022-07-01,68070,55000,0.807992,0.0,0.10306
2022-07-04,53022,36000,0.678963,0.138889,0.0102
2022-07-05,41021,31000,0.75571,0.129032,0.013506
2022-07-06,34000,21000,0.617647,0.0,0.0
2022-07-07,55001,35000,0.636352,0.114286,0.021739
2022-07-08,65199,56000,0.858909,0.125,0.008446
2022-07-11,156030,95000,0.608857,0.915789,0.0
2022-07-12,978609,163000,0.166563,0.269939,0.058929
2022-07-13,759437,192995,0.254129,0.222799,0.056633
2022-07-14,171378,80342,0.4688,0.074681,0.029818
2022-07-15,103109,49000,0.475225,0.020408,0.058315
2022-07-18,42000,25000,0.595238,0.2,0.058824
2022-07-19,84033,45000,0.535504,0.0,0.036215
2022-07-20,47025,24000,0.510367,0.208333,0.041638
2022-07-21,44001,33000,0.749983,0.242424,0.0
2022-07-22,173222,85000,0.4907,0.270588,0.02459
2022-07-25,57011,49000,0.859483,0.244898,0.067293
2022-07-26,37002,25000,0.675639,0.20376,0.0
2022-07-27,61118,25000,0.409045,0.16,0.053385
2022-07-28,71000,47000,0.661972,0.361702,0.017544
2022-07-29,169376,111000,0.655347,0.009009,0.109911
2022-08-01,69020,48000,0.695451,0.125,0.009088
2022-08-02,34023,25000,0.734797,2.16,0.015614
2022-08-03,635786,353000,0.555218,0.243626,0.006925
2022-08-04,2544456,753000,0.295938,0.065073,0.016283
2022-08-05,1043307,765000,0.733245,0.964706,0.0
2022-08-08,6024463,933309,0.15492,0.05143,0.009238
2022-08-09,2361208,368000,0.155852,0.339674,0.024221
2022-08-10,2624425,241000,0.09183,0.070539,0.043631
2022-08-11,1081177,284000,0.262677,0.080986,0.006677
2022-08-12,749919,214000,0.285364,0.135481,0.0042
2022-08-15,767547,164000,0.213668,0.182927,0.026814
2022-08-16,1735305,309000,0.178067,0.074434,0.018797
2022-08-17,827153,251000,0.303451,1.179283,0.021554
2022-08-18,5325540,783772,0.147172,0.648129,0.037385
2022-08-19,1861710,342000,0.183702,0.090643,0.037434
2022-08-22,1316347,248000,0.1884,0.0,0.035068
2022-08-23,825265,156000,0.18903,0.102564,0.034082
2022-08-24,1188249,216000,0.18178,0.759259,0.014433
2022-08-25,2665432,361880,0.135768,0.234884,0.039473
2022-08-26,1130345,193200,0.170921,0.02588,0.00615
2022-08-29,725003,189000,0.260689,0.0,0.034247
2022-08-30,860238,196960,0.22896,0.355402,0.011879
2022-08-31,652167,155000,0.237669,0.006452,0.027022
2022-09-01,1205143,304861,0.252967,0.475627,0.030455
2022-09-02,1073364,310000,0.288812,0.012903,0.060718
2022-09-05,437657,175000,0.399857,0.04,0.045503
2022-09-06,257463,86000,0.334029,0.186047,0.181207
2022-09-07,262064,121044,0.461887,0.437857,0.128996
2022-09-08,326207,121999,0.373993,,0.120858
