date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2021-11-02,126824,35004,0.276005,0.028568,0.04217
2021-11-03,130741,94900,0.725863,0.031612,0.084354
2021-11-04,76101,30000,0.394213,0.233333,0.07529
2021-11-05,38561,29105,0.754778,0.0,0.029581
2021-11-08,65507,32158,0.490909,0.217675,0.025913
2021-11-09,43962,20180,0.459033,0.099108,0.038503
2021-11-10,86291,50947,0.590409,0.0,0.022027
2021-11-11,48871,43860,0.897465,0.091199,0.053498
2021-11-12,45725,31050,0.67906,0.032206,0.011813
2021-11-15,68849,47020,0.682944,0.021268,0.015215
2021-11-16,50969,26450,0.518943,0.003176,0.051102
2021-11-17,45431,34097,0.750523,0.032261,0.033917
2021-11-18,55816,33060,0.592303,0.181488,0.049205
2021-11-19,29142,21047,0.722222,0.0,0.019903
2021-11-22,37244,17976,0.482655,0.111259,0.08597
2021-11-23,35372,20000,0.565419,0.0,0.113803
2021-11-24,20121,14000,0.69579,0.0,0.117371
2021-11-25,27826,22157,0.79627,0.0,0.201402
2021-11-26,47030,28139,0.59832,0.533068,0.126556
2021-11-29,102184,56000,0.548031,0.107143,0.079458
2021-11-30,57350,32000,0.557977,0.0,0.089982
2021-12-01,19256,16032,0.832572,0.0,0.129897
2021-12-02,25279,15015,0.593971,0.066267,0.147155
2021-12-03,79130,41000,0.518135,0.0,0.108407
2021-12-06,33630,25010,0.743681,0.237505,0.045976
2021-12-07,180913,103116,0.569976,0.034156,0.036961
2021-12-08,200484,130000,0.648431,0.023077,0.015957
2021-12-09,48308,33250,0.688292,0.0,0.0
2021-12-10,62926,52201,0.829562,0.0,0.02562
2021-12-13,42461,27000,0.635878,0.0,0.089466
2021-12-14,50600,22510,0.444862,0.0,0.084565
2021-12-15,35332,18100,0.512283,0.0,0.07776
2021-12-16,19223,12837,0.667794,0.0779,0.258042
2021-12-17,40141,28615,0.712862,0.0,0.107698
2021-12-20,23480,14993,0.638543,0.065097,0.12837
2021-12-21,44151,28133,0.6372,0.0,0.03666
2021-12-22,25201,21000,0.8333,0.047619,0.123962
2021-12-23,47141,35984,0.763327,0.08337,0.177869
2021-12-24,43317,32055,0.74001,0.062393,0.035043
2021-12-27,76312,60000,0.786246,0.083333,0.095736
2021-12-28,40973,24251,0.591878,0.37318,0.116384
2021-12-29,59338,39000,0.657252,0.102564,0.082853
2021-12-30,45110,33000,0.731545,0.090909,0.046709
2022-01-03,94311,65000,0.689209,0.046154,0.011317
2022-01-04,185254,118030,0.637125,0.000424,0.02638
2022-01-05,70458,45000,0.638678,0.044489,0.077606
2022-01-06,100523,60877,0.605603,0.0,0.026478
2022-01-07,67090,33056,0.492711,0.060503,0.061264
2022-01-10,22100,17001,0.769276,0.005882,0.071949
2022-01-11,72245,44000,0.609039,0.0,0.102803
2022-01-12,50970,37000,0.725917,0.027027,0.071414
2022-01-13,65999,38000,0.575766,0.157895,0.015561
2022-01-14,62964,32000,0.508227,0.09375,0.07615
2022-01-17,25742,16030,0.622718,0.124766,0.062456
2022-01-18,52145,34702,0.66549,0.0,0.100733
2022-01-19,52392,33700,0.643228,0.059347,0.060464
2022-01-20,68900,54117,0.785443,0.0,0.05846
2022-01-21,104594,46800,0.447444,0.064103,0.115197
2022-01-24,86724,41128,0.47424,0.024314,0.046969
2022-01-25,60252,22130,0.367291,0.13484,0.04934
2022-01-26,67831,39000,0.574958,0.0,0.04064
2022-02-07,47361,22130,0.467262,0.045188,0.109372
2022-02-08,107399,70000,0.651775,0.0,0.122735
2022-02-09,192296,102200,0.531472,0.0,0.10583
2022-02-10,76901,34074,0.443089,0.0,0.158845
2022-02-11,96384,46000,0.477258,0.065217,0.029677
2022-02-14,77530,34000,0.43854,0.0,0.219999
2022-02-15,90800,46950,0.51707,0.0,0.079527
2022-02-16,45367,27500,0.606167,0.036182,0.059777
2022-02-17,226596,125750,0.554952,0.111364,0.107677
2022-02-18,83650,42000,0.502092,,0.084976
