date,total_buy,top10_net_buy,top10_conc,next_day_reversal,foreign_net_share
2022-06-07,381818,170000,0.445238,0.194118,0.105523
2022-06-08,1136612,306000,0.269221,0.003268,0.067762
2022-06-09,325185,162056,0.49835,0.086421,0.168888
2022-06-10,424115,203000,0.478644,0.029557,0.078153
2022-06-13,316581,126752,0.400378,0.007882,0.112516
2022-06-14,417595,123000,0.294544,0.01626,0.053389
2022-06-15,317169,94000,0.296372,0.382968,0.103897
2022-06-16,281442,107000,0.380185,0.35514,0.144824
2022-06-17,272055,115002,0.422716,0.086955,0.03971
2022-06-20,522438,291000,0.557004,0.161512,0.099165
2022-06-21,488842,285000,0.58301,0.12614,0.18021
2022-06-22,259739,113000,0.435052,0.026549,0.115058
2022-06-23,262640,107879,0.410749,0.037079,0.163774
2022-06-24,267548,166000,0.620449,0.126506,0.133169
2022-06-27,521782,283000,0.542372,0.106007,0.158176
2022-06-28,161289,88101,0.546231,0.045402,0.161304
2022-06-29,118311,89002,0.752272,0.089886,0.191433
2022-06-30,284693,149688,0.525787,0.293945,0.187369
2022-07-01,615815,172000,0.279305,0.0,0.224199
2022-07-04,445903,181000,0.405918,0.121547,0.228616
2022-07-05,293320,98144,0.334597,0.0,0.160997
2022-07-06,308911,129000,0.417596,0.170543,0.238645
2022-07-07,324751,124000,0.381831,0.120968,0.142182
2022-07-08,246831,120001,0.486167,0.241665,0.091449
2022-07-11,477413,176001,0.368656,0.471588,0.063664
2022-07-12,678903,249001,0.36677,0.156626,0.119979
2022-07-13,445116,220881,0.496232,0.036531,0.243005
2022-07-14,221325,85001,0.384055,0.105881,0.289223
2022-07-15,273520,161000,0.588622,0.018634,0.096967
2022-07-18,201703,80000,0.396623,0.0625,0.031482
2022-07-19,236666,112000,0.473241,0.214286,0.172964
2022-07-20,312926,113000,0.361108,0.044248,0.053004
2022-07-21,117701,49006,0.41636,0.0,0.114325
2022-07-22,222068,122000,0.549381,0.0,0.157403
2022-07-25,86020,65000,0.755638,0.107692,0.148112
2022-07-26,105856,67000,0.632935,0.0,0.144553
2022-07-27,196549,114000,0.580008,0.368421,0.270121
2022-07-28,404207,151201,0.374068,0.026455,0.403749
2022-07-29,138700,79996,0.576756,0.012501,0.143225
2022-08-01,211190,138001,0.653445,0.043478,0.281699
2022-08-02,184805,127001,0.687216,0.0,0.062174
2022-08-03,181360,108000,0.595501,0.101852,0.084854
2022-08-04,189708,83492,0.440108,1.958176,0.143279
2022-08-05,370093,182000,0.491768,0.324176,0.117208
2022-08-08,4216340,995000,0.235987,0.558211,0.029067
2022-08-09,5797092,675100,0.116455,0.198489,0.095791
2022-08-10,2706141,1010551,0.373429,0.182079,0.236937
2022-08-11,3084682,584978,0.18964,0.012479,0.085836
2022-08-12,1842473,507000,0.275174,0.349112,0.126627
2022-08-15,2479312,392893,0.158469,0.090327,0.137807
2022-08-16,2102101,717000,0.341087,0.008368,0.200248
2022-08-17,1316942,618000,0.469269,0.106796,0.206313
2022-08-18,1860150,610007,0.327934,0.173768,0.135519
2022-08-19,1363079,389001,0.285384,0.159383,0.116907
2022-08-22,2315567,875449,0.378071,0.090148,0.08881
2022-08-23,2188652,1021950,0.466931,0.113508,0.207988
2022-08-24,1539444,296000,0.192277,0.97973,0.14839
2022-08-25,3411106,912800,0.267596,0.201578,0.185558
2022-08-26,4992427,1985850,0.397772,0.127401,0.193325
2022-08-29,1654312,464001,0.28048,0.175431,0.153568
2022-08-30,1713501,508166,0.296566,0.064979,0.09187
2022-08-31,1022509,317901,0.310903,0.166712,0.148061
2022-09-01,1214821,333990,0.274929,0.098174,0.169391
2022-09-02,1196571,357000,0.298353,0.0,0.14776
2022-09-05,1106304,455100,0.41137,0.0,0.161817
2022-09-06,1400124,570244,0.407281,0.029812,0.109857
2022-09-07,897482,427235,0.476037,0.191932,0.202542
2022-09-08,708594,346859,0.489503,0.092257,0.267629
2022-09-12,659450,215000,0.326029,0.172395,0.170765
2022-09-13,3340473,640892,0.191857,0.143389,0.226541
2022-09-14,1496444,439001,0.293363,,0.219788
