date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2024-12-25,49794,華星光四,等價,114.0,1.9,113.0,114.5,113.0,67,195,22182400,113.75,114.0,125.4,102.6
2024-12-26,49794,華星光四,等價,115.0,1.0,113.6,115.3,113.5,16,77,8761500,113.78,115.0,126.5,103.5
2024-12-27,49794,華星光四,等價,115.4,0.4,115.0,115.4,115.0,23,54,6215400,115.1,115.4,126.9,103.9
2024-12-30,49794,華星光四,等價,115.0,-0.4,115.0,115.0,115.0,3,30,3450000,115.0,115.0,126.5,103.5
2024-12-31,49794,華星光四,等價,115.35,0.35,115.0,115.35,115.0,13,51,5865700,115.01,115.35,126.85,103.85
2025-01-02,49794,華星光四,等價,116.1,0.75,115.0,116.65,115.0,73,605,69690950,115.36,116.1,127.7,104.5
2025-01-03,49794,華星光四,等價,123.0,6.9,117.0,123.0,117.0,36,125,14922000,119.37,123.0,135.3,110.7
2025-01-06,49794,華星光四,等價,121.8,-1.2,122.0,122.0,121.25,22,41,4995950,121.85,121.8,133.95,109.65
2025-01-07,49794,華星光四,等價,120.2,-1.6,121.2,121.3,120.2,13,33,3982300,120.67,120.2,132.2,108.2
2025-01-08,49794,華星光四,等價,120.65,0.45,120.2,120.65,118.5,12,33,3943100,119.48,120.65,132.7,108.6
2025-01-09,49794,華星光四,等價,119.95,-0.7,120.05,120.05,119.95,4,5,599950,119.99,119.95,131.9,108.0
2025-01-10,49794,華星光四,等價,119.6,-0.35,119.75,120.6,119.5,10,15,1796200,119.74,119.6,131.55,107.65
2025-01-13,49794,華星光四,等價,116.5,-3.1,116.2,116.5,115.0,20,50,5791700,115.83,116.5,128.15,104.85
2025-01-14,49794,華星光四,等價,117.0,0.5,117.0,117.0,117.0,1,1,117000,117.0,117.0,128.7,105.3
2025-01-15,49794,華星光四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,117.0,117.0,128.7,105.3
2025-01-16,49794,華星光四,等價,121.0,4.0,121.0,121.0,120.8,7,10,1209800,120.98,121.0,133.1,108.9
2025-01-17,49794,華星光四,等價,121.0,0.0,120.0,121.0,120.0,2,2,241000,120.5,121.0,133.1,108.9
2025-01-20,49794,華星光四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,120.98,121.0,133.1,108.9
2025-01-21,49794,華星光四,等價,128.0,7.0,123.9,128.0,123.9,17,25,3147700,125.9,128.0,140.8,115.2
2025-01-22,49794,華星光四,等價,137.5,9.5,133.0,137.5,133.0,38,82,11017400,134.35,137.5,151.0,123.75
2025-01-23,49794,華星光四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,134.35,137.5,151.0,123.75
2025-01-24,49794,華星光四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,134.35,137.5,151.0,123.75
2025-02-03,49794,華星光四,等價,128.0,-9.5,126.0,128.0,125.0,15,20,2517000,125.85,128.0,140.8,115.2
2025-02-04,49794,華星光四,等價,124.0,-4.0,132.0,132.0,124.0,4,5,629000,125.8,124.0,136.4,111.6
2025-02-05,49794,華星光四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,125.8,124.0,136.4,111.6
2025-02-06,49794,華星光四,等價,123.1,-0.9,123.1,123.1,123.1,2,2,246200,123.1,123.1,135.4,110.8
2025-02-07,49794,華星光四,等價,135.4,12.3,121.8,135.4,121.8,16,48,6454750,134.47,135.4,148.9,121.9
2025-02-10,49794,華星光四,等價,134.0,-1.4,135.8,135.9,132.0,6,10,1353100,135.31,134.0,147.4,120.6
2025-02-11,49794,華星光四,等價,133.0,-1.0,132.5,135.0,132.5,4,5,668500,133.7,133.0,146.3,119.7
2025-02-12,49794,華星光四,等價,127.75,-5.25,130.0,130.0,121.0,10,18,2236500,124.25,127.75,140.5,115.0
2025-02-13,49794,華星光四,等價,128.0,0.25,126.7,128.8,126.7,4,4,510300,127.57,128.0,140.8,115.2
2025-02-14,49794,華星光四,等價,125.95,-2.05,125.8,125.95,125.8,3,3,377550,125.85,125.95,138.5,113.4
2025-02-17,49794,華星光四,等價,126.0,0.05,126.0,126.0,126.0,1,3,378000,126.0,126.0,138.6,113.4
2025-02-18,49794,華星光四,等價,127.0,1.0,126.5,127.0,126.25,6,7,886700,126.67,127.0,139.7,114.3
2025-02-19,49794,華星光四,等價,126.75,-0.25,127.0,127.0,126.75,4,11,1396750,126.97,126.75,139.4,114.1
2025-02-20,49794,華星光四,等價,125.0,-1.75,124.75,125.45,124.75,5,8,1000200,125.02,125.0,137.5,112.5
2025-02-21,49794,華星光四,等價,125.0,0.0,124.0,125.0,124.0,7,13,1623900,124.91,125.0,137.5,112.5
2025-02-24,49794,華星光四,等價,120.4,-4.6,120.0,120.5,120.0,5,6,721250,120.2,120.4,132.4,108.4
2025-02-25,49794,華星光四,等價,122.0,1.6,122.0,122.0,122.0,2,2,244000,122.0,122.0,134.2,109.8
2025-02-26,49794,華星光四,等價,121.95,-0.05,122.0,122.0,121.95,6,10,1219950,121.99,121.95,134.1,109.8
2025-02-27,49794,華星光四,等價,117.15,-4.8,120.4,120.4,117.15,6,14,1678050,119.86,117.15,128.85,105.45
2025-03-03,49794,華星光四,等價,116.0,-1.15,117.15,117.15,116.0,5,5,583950,116.79,116.0,127.6,104.4
2025-03-04,49794,華星光四,等價,116.0,0.0,115.0,116.0,115.0,12,24,2778100,115.75,116.0,127.6,104.4
2025-03-05,49794,華星光四,等價,115.1,-0.9,116.0,116.0,115.1,5,13,1507100,115.93,115.1,126.6,103.6
2025-03-06,49794,華星光四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,115.93,115.2,126.7,103.7
2025-03-07,49794,華星光四,等價,115.0,-0.2,115.05,115.05,115.0,2,2,230050,115.02,115.0,126.5,103.5
2025-03-10,49794,華星光四,等價,114.0,-1.0,114.2,114.2,114.0,6,22,2508250,114.01,114.0,125.4,102.6
2025-03-11,49794,華星光四,等價,111.6,-2.4,112.6,112.6,111.6,7,14,1565450,111.81,111.6,122.75,100.45
