date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2023-06-27,61965,帆宣五,等價,107.6,7.6,106.1,109.75,106.1,725,5765,622272750,107.93,107.6,118.35,96.85
2023-06-28,61965,帆宣五,等價,107.7,0.1,107.65,108.1,107.65,321,2240,241371200,107.75,107.7,118.45,96.95
2023-06-29,61965,帆宣五,等價,107.75,0.05,108.0,108.3,107.45,178,1709,184359950,107.87,107.75,118.5,97.0
2023-06-30,61965,帆宣五,等價,108.0,0.25,107.75,108.05,107.75,132,805,86931950,107.99,108.0,118.8,97.2
2023-07-03,61965,帆宣五,等價,109.2,1.2,108.1,109.45,108.1,171,789,85990550,108.98,109.2,120.1,98.3
2023-07-04,61965,帆宣五,等價,108.6,-0.6,109.5,109.9,108.6,669,6653,726546250,109.11,108.6,119.45,97.75
2023-07-05,61965,帆宣五,等價,109.0,0.4,109.0,109.5,108.8,215,2479,270502850,109.09,109.0,119.9,98.1
2023-07-06,61965,帆宣五,等價,109.5,0.5,108.9,109.8,108.9,81,850,93001900,109.41,109.5,120.45,98.55
2023-07-07,61965,帆宣五,等價,108.75,-0.75,109.5,109.5,108.6,88,425,46281300,108.89,108.75,119.6,97.9
2023-07-10,61965,帆宣五,等價,108.6,-0.15,108.8,109.2,108.5,46,237,25757850,108.66,108.6,119.45,97.75
2023-07-11,61965,帆宣五,等價,109.1,0.5,109.55,109.55,109.0,31,200,21811850,109.06,109.1,120.0,98.2
2023-07-12,61965,帆宣五,等價,109.35,0.25,109.2,109.5,109.2,64,312,34101900,109.29,109.35,120.25,98.45
2023-07-13,61965,帆宣五,等價,109.8,0.45,109.5,110.5,109.45,128,668,73539900,110.08,109.8,120.75,98.85
2023-07-14,61965,帆宣五,等價,111.9,2.1,110.0,111.9,110.0,81,330,36536150,110.71,111.9,123.05,100.75
2023-07-17,61965,帆宣五,等價,111.6,-0.3,110.1,111.95,110.1,35,118,13124350,111.22,111.6,122.75,100.45
2023-07-18,61965,帆宣五,等價,109.95,-1.65,110.5,111.0,109.5,32,123,13536250,110.05,109.95,120.9,99.0
2023-07-19,61965,帆宣五,等價,109.0,-0.95,109.95,109.95,108.25,82,363,39491100,108.79,109.0,119.9,98.1
2023-07-20,61965,帆宣五,等價,110.5,1.5,109.05,112.45,109.05,84,275,30572950,111.17,110.5,121.55,99.45
