date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2024-05-31,65151,穎崴一,等價,122.3,5.95,122.0,123.4,122.0,370,1047,128166500,122.41,122.3,134.5,110.1
2024-06-03,65151,穎崴一,等價,124.45,2.15,122.55,124.5,122.55,118,365,45096350,123.55,124.45,136.85,112.05
2024-06-04,65151,穎崴一,等價,124.45,0.0,124.0,124.5,123.8,112,283,35121850,124.1,124.45,136.85,112.05
2024-06-05,65151,穎崴一,等價,123.0,-1.45,124.45,124.45,123.0,41,136,16800900,123.53,123.0,135.3,110.7
2024-06-06,65151,穎崴一,等價,123.75,0.75,123.0,124.25,123.0,63,222,27436400,123.58,123.75,136.1,111.4
2024-06-07,65151,穎崴一,等價,124.0,0.25,123.55,126.1,123.45,348,2838,352437150,124.18,124.0,136.4,111.6
2024-06-11,65151,穎崴一,等價,124.95,0.95,125.0,125.85,123.1,69,269,33442800,124.32,124.95,137.4,112.5
2024-06-12,65151,穎崴一,等價,125.8,0.85,124.95,126.0,124.9,30,59,7401250,125.44,125.8,138.35,113.25
2024-06-13,65151,穎崴一,等價,134.1,8.3,126.0,134.2,126.0,159,410,53635800,130.81,134.1,147.5,120.7
2024-06-14,65151,穎崴一,等價,134.2,0.1,134.5,135.05,133.0,79,174,23329800,134.07,134.2,147.6,120.8
2024-06-17,65151,穎崴一,等價,133.7,-0.5,134.2,134.2,133.2,46,82,10966100,133.73,133.7,147.05,120.35
2024-06-18,65151,穎崴一,等價,136.0,2.3,133.5,136.0,133.0,27,55,7399200,134.53,136.0,149.6,122.4
2024-06-19,65151,穎崴一,等價,136.95,0.95,136.0,137.5,136.0,51,135,18515950,137.15,136.95,150.0,123.3
2024-06-20,65151,穎崴一,等價,136.45,-0.5,136.0,136.5,136.0,17,35,4773850,136.39,136.45,150.0,122.85
2024-06-21,65151,穎崴一,等價,135.0,-1.45,135.0,135.5,134.9,28,66,8911200,135.01,135.0,148.5,121.5
2024-06-24,65151,穎崴一,等價,134.85,-0.15,135.0,136.0,134.5,22,41,5544850,135.24,134.85,148.3,121.4
2024-06-25,65151,穎崴一,等價,134.1,-0.75,134.0,134.5,134.0,20,50,6707600,134.15,134.1,147.5,120.7
2024-06-26,65151,穎崴一,等價,134.8,0.7,134.0,135.95,134.0,35,78,10532900,135.03,134.8,148.25,121.35
2024-06-27,65151,穎崴一,等價,134.0,-0.8,134.8,136.0,134.0,31,122,16476300,135.05,134.0,147.4,120.6
2024-06-28,65151,穎崴一,等價,135.8,1.8,134.2,136.0,134.0,18,30,4048750,134.95,135.8,149.35,122.25
2024-07-01,65151,穎崴一,等價,136.0,0.2,135.0,136.0,134.0,24,58,7806100,134.58,136.0,149.6,122.4
2024-07-02,65151,穎崴一,等價,136.0,0.0,136.7,136.7,135.0,11,24,3258300,135.76,136.0,149.6,122.4
2024-07-03,65151,穎崴一,等價,134.0,-2.0,135.0,135.0,134.0,13,57,7657550,134.34,134.0,147.4,120.6
2024-07-04,65151,穎崴一,等價,134.5,0.5,134.05,135.0,134.0,8,16,2146950,134.18,134.5,147.95,121.05
2024-07-05,65151,穎崴一,等價,137.5,3.0,135.0,137.55,134.3,38,99,13496300,136.32,137.5,151.0,123.75
2024-07-08,65151,穎崴一,等價,136.0,-1.5,135.05,136.0,135.0,20,29,3926750,135.4,136.0,149.6,122.4
2024-07-09,65151,穎崴一,等價,136.5,0.5,138.0,138.0,136.0,18,37,5044250,136.33,136.5,150.0,122.85
2024-07-10,65151,穎崴一,等價,135.5,-1.0,135.5,135.6,135.0,12,28,3792100,135.43,135.5,149.05,121.95
2024-07-11,65151,穎崴一,等價,134.0,-1.5,135.5,135.5,134.0,11,62,8332900,134.4,134.0,147.4,120.6
2024-07-12,65151,穎崴一,等價,132.0,-2.0,133.5,133.5,131.0,19,63,8317000,132.01,132.0,145.2,118.8
2024-07-15,65151,穎崴一,等價,132.8,0.8,132.5,132.8,132.5,4,5,663100,132.62,132.8,146.05,119.55
2024-07-16,65151,穎崴一,等價,132.0,-0.8,132.8,132.8,132.0,2,2,264800,132.4,132.0,145.2,118.8
2024-07-17,65151,穎崴一,等價,131.85,-0.15,131.5,133.0,131.5,26,46,6072950,132.02,131.85,145.0,118.7
2024-07-18,65151,穎崴一,等價,129.0,-2.85,128.5,129.0,128.5,11,24,3085350,128.55,129.0,141.9,116.1
2024-07-19,65151,穎崴一,等價,127.0,-2.0,127.5,127.5,127.0,4,9,1143700,127.07,127.0,139.7,114.3
2024-07-22,65151,穎崴一,等價,127.0,0.0,127.0,127.5,124.5,34,111,13989100,126.02,127.0,139.7,114.3
2024-07-23,65151,穎崴一,等價,133.5,6.5,130.0,133.95,130.0,48,132,17337600,131.34,133.5,146.85,120.15
2024-07-26,65151,穎崴一,等價,131.9,-1.6,129.0,133.4,129.0,43,146,19168800,131.29,131.9,145.05,118.75
2024-07-29,65151,穎崴一,等價,128.0,-3.9,132.0,132.0,128.0,26,67,8701300,129.87,128.0,140.8,115.2
2024-07-30,65151,穎崴一,等價,130.0,2.0,128.0,130.0,128.0,47,156,20185100,129.39,130.0,143.0,117.0
2024-07-31,65151,穎崴一,等價,130.0,0.0,131.0,131.0,130.0,6,11,1431000,130.09,130.0,143.0,117.0
