date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2026-07-30,35833,辛耘三,等價,116.5,9.5,117.7,117.7,113.1,819,1744,204848050,117.45,116.5,128.15,104.85
2026-07-31,35833,辛耘三,等價,120.5,4.0,119.0,121.0,118.5,64,291,34851950,119.76,120.5,132.55,108.45
2026-08-03,35833,辛耘三,等價,120.25,-0.25,120.45,121.5,119.85,40,139,16735050,120.39,120.25,132.25,108.25
2026-08-04,35833,辛耘三,等價,122.1,1.85,120.25,123.65,120.25,56,177,21652250,122.32,122.1,134.3,109.9
2026-08-05,35833,辛耘三,等價,125.8,3.7,124.85,125.8,124.0,53,130,16193650,124.56,125.8,138.35,113.25
2026-08-06,35833,辛耘三,等價,129.0,3.2,127.0,129.0,126.9,238,1846,234680900,127.12,129.0,141.9,116.1
2026-08-07,35833,辛耘三,等價,129.0,0.0,129.0,129.95,128.0,78,333,42852250,128.68,129.0,141.9,116.1
2026-08-10,35833,辛耘三,等價,128.5,-0.5,128.95,129.0,126.0,47,163,20847650,127.89,128.5,141.35,115.65
2026-08-11,35833,辛耘三,等價,128.4,-0.1,128.1,128.6,128.1,22,67,8595500,128.29,128.4,141.2,115.6
2026-08-12,35833,辛耘三,等價,131.75,3.35,128.4,131.75,128.4,28,76,9843850,129.52,131.75,144.9,118.6
2026-08-13,35833,辛耘三,等價,129.3,-2.45,130.5,131.95,129.3,41,94,12288500,130.72,129.3,142.2,116.4
2026-08-14,35833,辛耘三,等價,128.45,-0.85,128.2,128.45,127.7,31,82,10497050,128.01,128.45,141.25,115.65
