date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2017-08-22,28885,新光金四,等價,99.95,-0.05,99.8,100.0,99.8,186,2739,273644900,99.9,99.95,109.9,90.0
2017-08-23,28885,新光金四,等價,100.05,0.1,100.0,100.1,99.95,65,1894,189471800,100.03,100.05,110.05,90.05
2017-08-24,28885,新光金四,等價,100.05,0.0,100.0,100.1,100.0,27,972,97267550,100.06,100.05,110.05,90.05
2017-08-25,28885,新光金四,等價,100.05,0.0,100.05,100.1,100.0,35,1259,125969900,100.05,100.05,110.05,90.05
2017-08-28,28885,新光金四,等價,100.4,0.35,100.05,100.45,100.05,64,1084,108687800,100.26,100.4,110.4,90.4
2017-08-29,28885,新光金四,等價,100.95,0.55,100.9,101.0,100.7,234,6687,674637100,100.84,100.95,111.0,90.9
2017-08-30,28885,新光金四,等價,101.2,0.25,101.1,101.3,101.0,166,2037,205981450,101.12,101.2,111.3,91.1
2017-08-31,28885,新光金四,等價,101.7,0.5,101.4,101.7,101.25,57,686,69629100,101.43,101.7,111.85,91.55
2017-09-01,28885,新光金四,等價,104.55,2.85,102.0,105.9,102.0,201,3569,369989400,103.51,104.55,115.0,94.1
2017-09-04,28885,新光金四,等價,105.0,0.45,105.0,106.1,105.0,250,1787,188777500,105.63,105.0,115.5,94.5
2017-09-05,28885,新光金四,等價,105.45,0.45,105.05,105.5,104.85,85,459,48281900,105.2,105.45,115.95,94.95
2017-09-06,28885,新光金四,等價,105.45,0.0,105.0,105.45,105.0,38,220,23144800,105.2,105.45,115.95,94.95
2017-09-07,28885,新光金四,等價,105.15,-0.3,105.1,105.25,105.0,25,135,14187000,105.16,105.15,115.65,94.65
2017-09-08,28885,新光金四,等價,105.25,0.1,105.1,105.35,105.1,15,97,10209900,105.25,105.25,115.75,94.75
2017-09-11,28885,新光金四,等價,106.5,1.25,105.8,107.1,105.8,86,680,72343250,106.38,106.5,117.15,95.85
2017-09-12,28885,新光金四,等價,106.7,0.2,106.9,106.9,106.55,33,295,31491300,106.75,106.7,117.35,96.05
2017-09-13,28885,新光金四,等價,106.5,-0.2,106.5,106.55,106.5,4,58,6177250,106.5,106.5,117.15,95.85
2017-09-14,28885,新光金四,等價,106.45,-0.05,106.5,106.5,106.4,6,41,4365450,106.47,106.45,117.05,95.85
2017-09-15,28885,新光金四,等價,106.6,0.15,106.3,106.7,106.2,25,234,24908450,106.44,106.6,117.25,95.95
2017-09-18,28885,新光金四,等價,106.7,0.1,106.5,106.8,106.5,10,62,6613500,106.58,106.7,117.35,96.05
2017-09-19,28885,新光金四,等價,106.5,-0.2,106.7,106.8,106.0,7,95,10124000,106.56,106.5,117.15,95.85
2017-09-20,28885,新光金四,等價,105.9,-0.6,105.7,106.3,105.7,5,70,7410000,105.85,105.9,116.45,95.35
2017-09-21,28885,新光金四,等價,105.95,0.05,105.95,105.95,105.95,6,90,9535500,105.95,105.95,116.5,95.4
2017-09-22,28885,新光金四,等價,105.7,-0.25,105.8,105.9,105.6,10,225,23796500,105.76,105.7,116.25,95.15
2017-09-25,28885,新光金四,等價,105.0,-0.7,104.5,105.0,104.5,12,132,13853800,104.95,105.0,115.5,94.5
2017-09-26,28885,新光金四,等價,105.0,0.0,104.9,105.0,104.9,16,166,17424400,104.96,105.0,115.5,94.5
2017-09-27,28885,新光金四,等價,105.0,0.0,105.0,105.0,105.0,10,70,7350000,105.0,105.0,115.5,94.5
2017-09-28,28885,新光金四,等價,105.0,0.0,104.0,105.0,104.0,11,98,10267250,104.76,105.0,115.5,94.5
2017-09-29,28885,新光金四,等價,105.0,0.0,104.0,105.0,104.0,5,70,7324000,104.62,105.0,115.5,94.5
2017-10-02,28885,新光金四,等價,105.0,0.0,105.0,105.0,105.0,1,3,315000,105.0,105.0,115.5,94.5
2017-10-03,28885,新光金四,等價,105.0,0.0,105.05,105.05,105.0,6,58,6090150,105.0,105.0,115.5,94.5
2017-10-05,28885,新光金四,等價,105.0,0.0,105.0,105.0,105.0,10,50,5250000,105.0,105.0,115.5,94.5
2017-10-06,28885,新光金四,等價,105.0,0.0,105.0,105.0,105.0,11,80,8400000,105.0,105.0,115.5,94.5
2017-10-11,28885,新光金四,等價,105.5,0.5,105.05,105.5,105.05,19,44,4639300,105.43,105.5,116.05,94.95
2017-10-12,28885,新光金四,等價,105.5,0.0,105.5,105.5,105.45,25,97,10233000,105.49,105.5,116.05,94.95
2017-10-13,28885,新光金四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.49,105.5,116.05,94.95
2017-10-16,28885,新光金四,等價,0.0,0.0,0.0,0.0,0.0,0,0,0,105.49,105.5,116.05,94.95
2017-10-17,28885,新光金四,等價,105.5,0.0,105.5,105.5,105.5,3,22,2321000,105.5,105.5,116.05,94.95
2017-10-18,28885,新光金四,等價,105.0,-0.5,105.3,105.3,105.0,6,41,4308050,105.07,105.0,115.5,94.5
